DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-11                03:49:34.884              130.15943154              3123.826357               131.15943154              1652240974.885            0                         963                       1.4000155673E+02          4.5000083923E+01          3.8000000000E+01          4.5089833052E+01          4.4999488914E+01          4.7000000000E+01          3.0000000000E+00          4.5651119651E+04          0.0000000000E+00          3.8317984811E-01          3.6063253035E-01          3.5168663900E-01          3.5235333610E-01          3.9156995000E-01          3.6844933333E-01          3.5934350150E-01          3.6003746588E-01          1.3629073068E+03          0.0000000000E+00          2.5531000839E+01          2.5937255106E+01          1.2327995475E+00          6.9323427332E+03          0.0000000000E+00          1.2422175566E+00          1.8515568274E+02          1.4421057602E+00          8.0163837533E+01          5.1606862787E+03          6.8984001622E+03          
2022-05-11                03:49:35.441              130.15943799              3123.826512               131.15943799              1652240975.442            0                         963                       1.3999669553E+02          4.5000083923E+01          3.8000000000E+01          4.5089805603E+01          4.4999626160E+01          2.0000000000E+00          3.0000000000E+00          4.5650416872E+04          0.0000000000E+00          3.6854637114E-01          3.6230082784E-01          3.5189738565E-01          3.5227339326E-01          3.7662175048E-01          3.7015635219E-01          3.5955947962E-01          3.5995577455E-01          1.3342709982E+03          0.0000000000E+00          2.5425033092E+01          2.5830023818E+01          1.2340696785E+00          6.9360630663E+03          0.0000000000E+00          1.2422175566E+00          1.8515568274E+02          1.4421057602E+00          8.0859922078E+01          5.1606862787E+03          6.9360138303E+03          
2022-05-11                03:49:35.976              130.15944418              3123.826660               131.15944418              1652240975.977            0                         963                       1.3999613953E+02          4.5000083923E+01          3.8000000000E+01          4.5089805603E+01          4.4999626160E+01          4.6000000000E+01          3.0000000000E+00          4.5650082031E+04          0.0000000000E+00          3.5535836334E-01          3.6362765825E-01          3.5264173171E-01          3.5228112502E-01          3.6313376341E-01          3.7151397986E-01          3.6032006415E-01          3.5996373944E-01          1.3066430586E+03          0.0000000000E+00          2.5317221747E+01          2.5720059542E+01          1.2327560416E+00          6.9208215658E+03          0.0000000000E+00          1.2422175566E+00          1.8062422267E+02          1.4421057602E+00          8.0859922078E+01          5.1606862787E+03          6.9360138303E+03          
2022-05-11                03:49:36.974              130.15945573              3123.826937               131.15945573              1652240976.975            0                         963                       1.3999374955E+02          4.5000083923E+01          3.8000000000E+01          4.5089805603E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5649150689E+04          0.0000000000E+00          3.3084501271E-01          3.6434507788E-01          3.5307074575E-01          3.5209200298E-01          3.3806277091E-01          3.7224819986E-01          3.6075817605E-01          3.5977042210E-01          1.2551051919E+03          0.0000000000E+00          2.5115946661E+01          2.5514683261E+01          1.2300243824E+00          6.8923899398E+03          0.0000000000E+00          1.1284761684E+00          1.8062422267E+02          1.2021796957E+00          8.0859922078E+01          5.1606862787E+03          6.9360138303E+03          
2022-05-11                03:49:37.720              130.15946435              3123.827144               131.15946435              1652240977.720            0                         963                       1.3999374955E+02          4.5000083923E+01          3.8000000000E+01          4.5089805603E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5649150689E+04          0.0000000000E+00          3.3176533382E-01          3.6509166176E-01          3.5363647127E-01          3.5178384757E-01          3.3899117310E-01          3.7301168807E-01          3.6133515211E-01          3.5945542680E-01          1.2549681490E+03          0.0000000000E+00          2.4965695951E+01          2.5361380545E+01          1.2279854924E+00          6.8711661219E+03          0.0000000000E+00          1.1284761684E+00          1.8062422267E+02          1.2021796957E+00          8.0859922078E+01          5.1606862787E+03          6.9360138303E+03          
2022-05-11                03:49:38.403              130.15947226              3123.827334               131.15947226              1652240978.403            0                         963                       1.3999917717E+02          4.5000083923E+01          3.8000000000E+01          4.5089814585E+01          4.4999626160E+01          2.5000000000E+01          3.0000000000E+00          4.5649468214E+04          0.0000000000E+00          3.2338462292E-01          3.6561700469E-01          3.5325832317E-01          3.5171267157E-01          3.3041521832E-01          3.7354863023E-01          3.6094865293E-01          3.5938264433E-01          1.2564861110E+03          0.0000000000E+00          2.4827949456E+01          2.5220843184E+01          1.2261164902E+00          6.8517084895E+03          0.0000000000E+00          1.1284761684E+00          1.8062422267E+02          1.2021796957E+00          8.0859922078E+01          4.9353257674E+03          6.9360138303E+03          
2022-05-11                03:49:39.437              130.15948422              3123.827621               131.15948422              1652240979.437            0                         963                       1.3999917717E+02          4.5000083923E+01          3.8000000000E+01          4.5089814585E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5649468214E+04          0.0000000000E+00          3.1069750680E-01          3.6622729774E-01          3.5272100141E-01          3.5151257726E-01          3.1743362870E-01          3.7417144425E-01          3.6039743186E-01          3.5917808206E-01          1.2587835378E+03          0.0000000000E+00          2.4691158691E+01          2.5080973562E+01          1.2232887853E+00          6.8222514482E+03          0.0000000000E+00          1.0831523741E+00          1.8062422267E+02          1.2414287642E+00          8.0859922078E+01          4.9353257674E+03          6.9360138303E+03          
2022-05-11                03:49:40.167              130.15949267              3123.827824               131.15949267              1652240980.167            0                         963                       1.3999917717E+02          4.5000083923E+01          3.8000000000E+01          4.5089814585E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5649468214E+04          0.0000000000E+00          3.1159731869E-01          3.6486154827E-01          3.5206575748E-01          3.5127706851E-01          3.1834195074E-01          3.7277570691E-01          3.5972633429E-01          3.5893736323E-01          1.2586488131E+03          0.0000000000E+00          2.4594584800E+01          2.4982232231E+01          1.2212927093E+00          6.8014549891E+03          0.0000000000E+00          1.0831523741E+00          1.8062422267E+02          1.2414287642E+00          8.0859922078E+01          4.9353257674E+03          6.9360138303E+03          
2022-05-11                03:49:40.717              130.15949904              3123.827977               131.15949904              1652240980.717            0                         963                       1.3999770554E+02          4.5000083923E+01          3.8000000000E+01          4.5089836121E+01          4.4999626160E+01          2.0000000000E+00          3.0000000000E+00          4.5649035879E+04          0.0000000000E+00          3.1915418763E-01          3.6375984998E-01          3.5165436286E-01          3.5120964971E-01          3.2605547723E-01          3.7164977983E-01          3.5930544858E-01          3.5886837895E-01          1.2645707150E+03          0.0000000000E+00          2.4521823553E+01          2.4907841381E+01          1.2197889653E+00          6.7857864926E+03          0.0000000000E+00          1.0831523741E+00          1.8062422267E+02          1.2414287642E+00          7.9938151278E+01          4.9353257674E+03          6.7857381587E+03          
2022-05-11                03:49:41.240              130.15950510              3123.828122               131.15950510              1652240981.241            0                         963                       1.4000001526E+02          4.5000083923E+01          3.8000000000E+01          4.5089836121E+01          4.4999626160E+01          4.6000000000E+01          3.0000000000E+00          4.5649628906E+04          0.0000000000E+00          3.2606356529E-01          3.6280826326E-01          3.5092807601E-01          3.5114662694E-01          3.3311687272E-01          3.7067771184E-01          3.5856144514E-01          3.5880383883E-01          1.2702431031E+03          0.0000000000E+00          2.4453991259E+01          2.4838999162E+01          1.2199701532E+00          6.7755064570E+03          0.0000000000E+00          1.0831523741E+00          1.8244709496E+02          1.2414287642E+00          7.9938151278E+01          4.9353257674E+03          6.7857381587E+03          
2022-05-11                03:49:42.221              130.15951646              3123.828395               131.15951646              1652240982.222            0                         963                       1.4001065680E+02          4.5000083923E+01          3.8000000000E+01          4.5089836121E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5651340865E+04          0.0000000000E+00          3.3892107702E-01          3.6240826464E-01          3.5037673803E-01          3.5122858655E-01          3.4625891484E-01          3.7026974337E-01          3.5799616288E-01          3.5888753455E-01          1.2808627172E+03          0.0000000000E+00          2.4327141814E+01          2.4710339038E+01          1.2205564292E+00          6.7562606577E+03          0.0000000000E+00          1.1345224372E+00          1.8244709496E+02          1.2425686671E+00          7.9938151278E+01          4.9353257674E+03          6.7857381587E+03          
2022-05-11                03:49:42.957              130.15952498              3123.828599               131.15952498              1652240982.958            0                         963                       1.4001065680E+02          4.5000083923E+01          3.8000000000E+01          4.5089836121E+01          4.4999626160E+01          4.7000000000E+01          3.0000000000E+00          4.5651340865E+04          0.0000000000E+00          3.3936146883E-01          3.6241440066E-01          3.4983913545E-01          3.5143180168E-01          3.4671162595E-01          3.7027743821E-01          3.5744360400E-01          3.5909524955E-01          1.2807697220E+03          0.0000000000E+00          2.4231972533E+01          2.4613810017E+01          1.2209962993E+00          6.7418213118E+03          0.0000000000E+00          1.1345224372E+00          1.8244709496E+02          1.2425686671E+00          7.9938151278E+01          4.9353257674E+03          6.7857381587E+03          
2022-05-11                03:49:43.631              130.15953277              3123.828786               131.15953277              1652240983.631            0                         963                       1.4000223149E+02          4.5000066963E+01          3.8000000000E+01          4.5089836121E+01          4.4999668561E+01          2.5000000000E+01          3.0000000000E+00          4.5650708274E+04          0.0000000000E+00          3.3555627516E-01          3.6230240168E-01          3.4966059970E-01          3.5139201339E-01          3.4282564795E-01          3.7016489599E-01          3.5726087955E-01          3.5905447361E-01          1.2732631320E+03          0.0000000000E+00          2.4144949595E+01          2.4525542776E+01          1.2213985275E+00          6.7286179007E+03          0.0000000000E+00          1.1345224372E+00          1.8244709496E+02          1.2425686671E+00          7.9938151278E+01          4.7951106642E+03          6.7857381587E+03          
2022-05-11                03:49:44.696              130.15954509              3123.829082               131.15954509              1652240984.696            0                         963                       1.4000223149E+02          4.5000066963E+01          3.8000000000E+01          4.5089836121E+01          4.4999668561E+01          4.7000000000E+01          3.0000000000E+00          4.5650708274E+04          0.0000000000E+00          3.2953629673E-01          3.6272472192E-01          3.4952648447E-01          3.5148769404E-01          3.3667775749E-01          3.7060106242E-01          3.5712168688E-01          3.5915224882E-01          1.2613838364E+03          0.0000000000E+00          2.4048880793E+01          2.4428160118E+01          1.2220358813E+00          6.7077239717E+03          0.0000000000E+00          1.1135563495E+00          1.8244709496E+02          1.2719208002E+00          7.9938151278E+01          4.7951106642E+03          6.7857381587E+03          
2022-05-11                03:49:45.431              130.15955361              3123.829287               131.15955361              1652240985.432            0                         963                       1.4000223149E+02          4.5000066963E+01          3.8000000000E+01          4.5089836121E+01          4.4999668561E+01          4.7000000000E+01          3.0000000000E+00          4.5650708274E+04          0.0000000000E+00          3.2997815203E-01          3.6190605767E-01          3.4976094566E-01          3.5168307684E-01          3.3713190455E-01          3.6976433348E-01          3.5736046154E-01          3.5935205289E-01          1.2612905864E+03          0.0000000000E+00          2.3982489519E+01          2.4360859932E+01          1.2224763567E+00          6.6932846451E+03          0.0000000000E+00          1.1135563495E+00          1.8244709496E+02          1.2719208002E+00          7.9938151278E+01          4.7951106642E+03          6.7857381587E+03          
2022-05-11                03:49:45.993              130.15956010              3123.829443               131.15956010              1652240985.993            0                         963                       1.4000448399E+02          4.5000022888E+01          3.8000000000E+01          4.5089836121E+01          4.4999778748E+01          2.0000000000E+00          3.0000000000E+00          4.5651100091E+04          0.0000000000E+00          3.2881461009E-01          3.6181330126E-01          3.4949911647E-01          3.5168816322E-01          3.3594487530E-01          3.6967138506E-01          3.5709276671E-01          3.5935728566E-01          1.2604064264E+03          0.0000000000E+00          2.3931884235E+01          2.4309561339E+01          1.2228121071E+00          6.6822785673E+03          0.0000000000E+00          1.1135563495E+00          1.8244709496E+02          1.2719208002E+00          7.9974737172E+01          4.7951106642E+03          6.6822310144E+03          
2022-05-11                03:49:46.523              130.15956625              3123.829590               131.15956625              1652240986.524            0                         963                       1.4000321706E+02          4.5000022888E+01          3.8000000000E+01          4.5089836121E+01          4.4999778748E+01          4.6000000000E+01          3.0000000000E+00          4.5651106120E+04          0.0000000000E+00          3.2781254507E-01          3.6170572075E-01          3.5041469747E-01          3.5162832458E-01          3.3492441294E-01          3.6956312697E-01          3.5802799072E-01          3.5929605039E-01          1.2595471915E+03          0.0000000000E+00          2.3882881756E+01          2.4259973281E+01          1.2234129349E+00          6.6684177793E+03          0.0000000000E+00          1.1135563495E+00          1.7884421152E+02          1.2719208002E+00          7.9974737172E+01          4.7951106642E+03          6.6822310144E+03          
2022-05-11                03:49:47.519              130.15957778              3123.829867               131.15957778              1652240987.520            0                         963                       1.3999847179E+02          4.5000022888E+01          3.8000000000E+01          4.5089836121E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5650693061E+04          0.0000000000E+00          3.2601175673E-01          3.6134424501E-01          3.5128154413E-01          3.5153917394E-01          3.3308932157E-01          3.6919537742E-01          3.5891360303E-01          3.5920515562E-01          1.2579353934E+03          0.0000000000E+00          2.3790824365E+01          2.4166735586E+01          1.2242907466E+00          6.6424191747E+03          0.0000000000E+00          1.1036663739E+00          1.7884421152E+02          1.3221204803E+00          7.9974737172E+01          4.7951106642E+03          6.6822310144E+03          
2022-05-11                03:49:48.265              130.15958640              3123.830074               131.15958640              1652240988.265            0                         963                       1.3999847179E+02          4.5000022888E+01          3.8000000000E+01          4.5089836121E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5650693061E+04          0.0000000000E+00          3.2665772464E-01          3.6059851782E-01          3.5267954210E-01          3.5147681442E-01          3.3375332181E-01          3.6843471576E-01          3.6034192942E-01          3.5914136656E-01          1.2578095423E+03          0.0000000000E+00          2.3721966148E+01          2.4096993139E+01          1.2249473712E+00          6.6229724472E+03          0.0000000000E+00          1.1036663739E+00          1.7884421152E+02          1.3221204803E+00          7.9974737172E+01          4.7951106642E+03          6.6822310144E+03          
2022-05-11                03:49:48.831              130.15959295              3123.830231               131.15959295              1652240988.831            0                         963                       1.3999601020E+02          4.5000084314E+01          3.8000000000E+01          4.5089958972E+01          4.4999778748E+01          2.5000000000E+01          3.0000000000E+00          4.5649821962E+04          0.0000000000E+00          3.1947775594E-01          3.5968366404E-01          3.5226451977E-01          3.5135790747E-01          3.2641868648E-01          3.6750102254E-01          3.5991788889E-01          3.5901994796E-01          1.2592023289E+03          0.0000000000E+00          2.3669652497E+01          2.4044006928E+01          1.2254462467E+00          6.6081980785E+03          0.0000000000E+00          1.1036663739E+00          1.7884421152E+02          1.3221204803E+00          7.9974737172E+01          4.6999392777E+03          6.6822310144E+03          
2022-05-11                03:49:49.884              130.15960514              3123.830523               131.15960514              1652240989.884            0                         963                       1.3999601020E+02          4.5000084314E+01          3.8000000000E+01          4.5089958972E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5649821962E+04          0.0000000000E+00          3.0612837762E-01          3.5824600810E-01          3.5240150482E-01          3.5117630747E-01          3.1278142730E-01          3.6603300375E-01          3.6005738971E-01          3.5883448255E-01          1.2617913346E+03          0.0000000000E+00          2.3817974865E+01          2.4194966304E+01          1.2263792566E+00          6.5807116515E+03          0.0000000000E+00          1.0579266604E+00          1.7884421152E+02          1.2461341284E+00          7.9974737172E+01          4.6999392777E+03          6.6822310144E+03          
2022-05-11                03:49:50.621              130.15961368              3123.830728               131.15961368              1652240990.622            0                         963                       1.3999601020E+02          4.5000084314E+01          3.8000000000E+01          4.5089958972E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5649821962E+04          0.0000000000E+00          3.0677483263E-01          3.5666133073E-01          3.5234048488E-01          3.5099694187E-01          3.1344569751E-01          3.6441471234E-01          3.5999487221E-01          3.5865131410E-01          1.2616651455E+03          0.0000000000E+00          2.3921927153E+01          2.4300768921E+01          1.2270331895E+00          6.5614477597E+03          0.0000000000E+00          1.0579266604E+00          1.7884421152E+02          1.2461341284E+00          7.9974737172E+01          4.6999392777E+03          6.6822310144E+03          
2022-05-11                03:49:51.174              130.15962007              3123.830882               131.15962007              1652240991.174            0                         963                       1.4000448650E+02          4.5000114441E+01          3.8000000000E+01          4.5090019226E+01          4.4999778748E+01          2.0000000000E+00          3.0000000000E+00          4.5651148518E+04          0.0000000000E+00          3.1584340829E-01          3.5499620689E-01          3.5188427142E-01          3.5086728253E-01          3.2271637974E-01          3.6271406128E-01          3.5952889105E-01          3.5851895065E-01          1.2673649206E+03          0.0000000000E+00          2.3999679963E+01          2.4379906885E+01          1.2275223251E+00          6.5470390805E+03          0.0000000000E+00          1.0579266604E+00          1.7884421152E+02          1.2461341284E+00          8.0136480052E+01          4.6999392777E+03          6.5469914196E+03          
2022-05-11                03:49:51.703              130.15962620              3123.831029               131.15962620              1652240991.704            0                         963                       1.3999523926E+02          4.5000114441E+01          3.8000000000E+01          4.5090019226E+01          4.4999778748E+01          4.6000000000E+01          3.0000000000E+00          4.5649773438E+04          0.0000000000E+00          3.2402473591E-01          3.5356921525E-01          3.5233852063E-01          3.5078172158E-01          3.3107610448E-01          3.6125654842E-01          3.5999295019E-01          3.5843167275E-01          1.2729447511E+03          0.0000000000E+00          2.4079621633E+01          2.4461034427E+01          1.2272660510E+00          6.5497060733E+03          0.0000000000E+00          1.0579266604E+00          1.8060240110E+02          1.2461341284E+00          8.0136480052E+01          4.6999392777E+03          6.5469914196E+03          
2022-05-11                03:49:52.691              130.15963764              3123.831303               131.15963764              1652240992.692            0                         963                       1.3999815734E+02          4.5000114441E+01          3.8000000000E+01          4.5090019226E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5650177096E+04          0.0000000000E+00          3.3925932851E-01          3.5217174963E-01          3.5297540492E-01          3.5077810596E-01          3.4664301323E-01          3.5982902830E-01          3.6064359283E-01          3.5842817138E-01          1.2833464239E+03          0.0000000000E+00          2.4228675604E+01          2.4612315017E+01          1.2268416677E+00          6.5546777158E+03          0.0000000000E+00          1.1241866989E+00          1.8060240110E+02          1.3239296491E+00          8.0136480052E+01          4.6999392777E+03          6.5469914196E+03          
2022-05-11                03:49:53.431              130.15964620              3123.831509               131.15964620              1652240993.432            0                         963                       1.3999815734E+02          4.5000114441E+01          3.8000000000E+01          4.5090019226E+01          4.4999778748E+01          4.7000000000E+01          3.0000000000E+00          4.5650177096E+04          0.0000000000E+00          3.3916122354E-01          3.5011778551E-01          3.5335102095E-01          3.5077171029E-01          3.4654080815E-01          3.5773028128E-01          3.6102657425E-01          3.5842185789E-01          1.2833696160E+03          0.0000000000E+00          2.4340315380E+01          2.4725621426E+01          1.2265238176E+00          6.5584013011E+03          0.0000000000E+00          1.1241866989E+00          1.8060240110E+02          1.3239296491E+00          8.0136480052E+01          4.6999392777E+03          6.5469914196E+03          
2022-05-11                03:49:54.104              130.15965398              3123.831696               131.15965398              1652240994.104            0                         963                       1.3999871659E+02          4.5000185016E+01          3.8000000000E+01          4.5090033341E+01          4.4999708172E+01          2.5000000000E+01          3.0000000000E+00          4.5650221128E+04          0.0000000000E+00          3.4356357591E-01          3.4820718334E-01          3.5322867789E-01          3.5079876596E-01          3.5103809240E-01          3.5577779344E-01          3.6090171823E-01          3.5844974322E-01          1.2873214962E+03          0.0000000000E+00          2.4441696303E+01          2.4828515026E+01          1.2262351798E+00          6.5617827638E+03          0.0000000000E+00          1.1241866989E+00          1.8060240110E+02          1.3239296491E+00          8.0136480052E+01          4.8714035724E+03          6.5469914196E+03          
2022-05-11                03:49:55.171              130.15966633              3123.831992               131.15966633              1652240995.171            0                         963                       1.3999871659E+02          4.5000185016E+01          3.8000000000E+01          4.5090033341E+01          4.4999708172E+01          4.7000000000E+01          3.0000000000E+00          4.5650221128E+04          0.0000000000E+00          3.5054833178E-01          3.4541201571E-01          3.5221162613E-01          3.5089027171E-01          3.5817334910E-01          3.5292095669E-01          3.5986090339E-01          3.5854351874E-01          1.2935977436E+03          0.0000000000E+00          2.4437000704E+01          2.4823597453E+01          1.2257736189E+00          6.5671517318E+03          0.0000000000E+00          1.1478419166E+00          1.8060240110E+02          1.3414141468E+00          8.0136480052E+01          4.8714035724E+03          6.5469914196E+03          
