""	"M_Time_S5"	"M_Time_S6"	"M_Time_BGr"	"M_Time_BGt"	"M_NH3_S5"	"M_N2O_S5"	"M_CO2_S5"	"M_CH4_S5"	"M_NH3_S6"	"M_N2O_S6"	"M_CO2_S6"	"M_CH4_S6"	"M_NH3_BGr"	"M_N2O_BGr"	"M_CO2_BGr"	"M_CH4_BGr"	"M_NH3_BGt"	"M_N2O_BGt"	"M_CO2_BGt"	"M_CH4_BGt"	"M_H2O_S5"	"M_H2O_S6"	"M_H2O_BGr"	"M_H2O_BGt"
"1"	NaN	2023-02-01 02:37:53.330827	NaN	2023-02-01 02:47:52.441103	NA	NA	NA	NA	26043.3764687193	0.559091466076717	2101.23219350125	51.7292981222857	NA	NA	NA	NA	90.8463400831905	0.337669025287694	397.593152066441	2.05874595845414	NA	0.882435933289023	NA	0.715114056899023
"2"	2023-02-01 02:57:52.64411	2023-02-01 03:17:52.674186	NaN	2023-02-01 03:27:51.511278	9030.09527283484	0.372783869253007	1507.93458479599	24.916562470995	29773.8935651804	0.624038254156592	2648.03246523083	68.2151115474486	NA	NA	NA	NA	93.3869752837068	0.337172307391679	398.08840464609	2.06455572765414	0.883891928039298	0.822165423974937	NA	0.715785463521153
"3"	2023-02-01 03:37:53.032582	2023-02-01 03:57:51.842105	2023-02-01 03:47:51.125313	2023-02-01 04:07:53.651629	10534.7598930148	0.38396641551401	1726.31402839825	29.5149158243358	30398.1690346291	0.627624110313509	2686.4953793589	70.3700896413083	127.914469743784	0.33714888209807	409.525454026917	2.28368716005238	99.1157483105464	0.33761276179188	399.221873693308	2.08752835796667	0.854410340738672	0.80013214103218	0.670169262061228	0.697561079914211
"4"	2023-02-01 04:17:51.172932	2023-02-01 04:37:51.616541	2023-02-01 04:27:52.561404	2023-02-01 04:47:49.93985	10222.4179858145	0.385070086663409	1596.48391415464	27.4467420518672	29883.1541727669	0.617810669174712	2461.67541366667	66.4843066322356	182.148649050952	0.337455878277008	413.507718425013	2.3533334079208	92.1202071951303	0.33943018700802	399.337122671253	2.07319170948396	0.86423942778188	0.816692027918922	0.705456164471178	0.715365228994311
"5"	2023-02-01 04:57:51.192982	2023-02-01 05:17:51.774436	2023-02-01 05:07:52.308271	2023-02-01 05:27:50.619048	10173.8688045035	0.377892448243534	1538.24884784962	27.0573077432105	29333.2691501805	0.586441100269223	2326.8917079381	65.3247363487444	140.307327114085	0.337702580877444	415.015401080326	2.49146765512957	93.5122266379348	0.337167313551454	399.699071604085	2.07502181259048	0.840495308072055	0.81689116553619	0.677589555886266	0.713674757868697
"6"	2023-02-01 05:37:50.676692	2023-02-01 05:57:49.822055	2023-02-01 05:47:51.238095	2023-02-01 06:07:50.418546	9726.0454921599	0.370346129272115	1502.82988264185	25.1221090828822	28534.2691867043	0.571676014070952	2115.18311325945	59.470724979188	159.578404842356	0.342305792502205	416.428241098271	2.55844562656767	93.8231487590977	0.339535255681704	400.132617968496	2.08349545738872	0.855467133738772	0.834755035751679	0.674202003213559	0.717089034959925
"7"	2023-02-01 06:17:50.313283	2023-02-01 06:37:49.521303	2023-02-01 06:27:49.310777	2023-02-01 06:47:49.513784	9546.7361048391	0.376684215793534	1418.3332381584	25.1955323859699	28488.9255710376	0.574044143672531	2115.99930190251	62.9426558833935	160.904092787243	0.339883177005088	416.481184248145	2.51421666636165	92.9392129050727	0.337407991176241	400.898782978471	2.07299428186591	0.851987406589549	0.826249736058972	0.678432626552055	0.715040234608145
"8"	2023-02-01 06:57:48.734336	2023-02-01 07:17:48.741855	2023-02-01 07:07:48.829574	2023-02-01 07:27:48.694236	10063.9942870649	0.37743466935208	1423.14474697193	27.778366432619	28853.068625391	0.583552737884611	2071.78623273333	64.6526812640601	171.30490887802	0.336552688853108	409.178976858371	2.30714879212281	98.7663407158722	0.338219617925639	398.894100391353	2.09045758747043	0.864947676205764	0.81824699933005	0.679852505622381	0.714275071471378
"9"	2023-02-01 07:37:48.631579	2023-02-01 07:57:48.453634	2023-02-01 07:47:48.759398	2023-02-01 08:07:48.997494	10129.2344921416	0.377504450170326	1424.54165445414	26.9655368875965	28782.7333805013	0.577885861629724	2103.78177403058	67.5264569252907	197.456584549799	0.337736927757311	418.207284655038	2.52730769175489	101.821368886627	0.33673653486584	400.14289896386	2.10398418305789	0.818906415235088	0.81981654547406	0.68871799159995	0.717545206321153
"10"	2023-02-01 08:17:48.453634	2023-02-01 08:37:47.463659	2023-02-01 08:27:50.200501	2023-02-01 08:47:46.711779	10394.2253053586	0.37909971940203	1454.04239325764	28.9937704245815	27427.710875416	0.566325797911454	2139.87969914837	70.7204904902481	165.223347124937	0.339153558248998	415.116142403258	2.7137975317614	99.4994817792707	0.336576731475439	399.709730889123	2.10711223129323	0.836246184477494	0.858909192239298	0.656888125736341	0.710215234514737
