""	"M_Time_S5"	"M_Time_S6"	"M_Time_BGr"	"M_Time_BGt"	"M_NH3_S5"	"M_N2O_S5"	"M_CO2_S5"	"M_CH4_S5"	"M_NH3_S6"	"M_N2O_S6"	"M_CO2_S6"	"M_CH4_S6"	"M_NH3_BGr"	"M_N2O_BGr"	"M_CO2_BGr"	"M_CH4_BGr"	"M_NH3_BGt"	"M_N2O_BGt"	"M_CO2_BGt"	"M_CH4_BGt"	"M_H2O_S5"	"M_H2O_S6"	"M_H2O_BGr"	"M_H2O_BGt"
"1"	2023-01-01 02:19:26.293233	2023-01-01 02:39:25.799499	NaN	2023-01-01 02:49:24.566416	4382.69829170426	0.360443380398045	1346.10204244561	29.9682998373183	9574.73496232531	0.384829752676617	1889.62611529223	49.7235239675664	NA	NA	NA	NA	104.239769158486	0.339720857222231	418.7925638101	2.41393197518321	1.02222530792982	1.08014792030702	NA	0.874966845841554
"2"	2023-01-01 02:59:24.964912	2023-01-01 03:19:24.631579	2023-01-01 03:09:25.704261	2023-01-01 03:29:22.43609	5422.95631217769	0.362279816361754	1641.94923221404	35.4152208874336	9632.40784679524	0.382298360855889	1950.33656057644	50.8360362849499	55.1409667871128	0.338351869549649	408.946214281278	2.13960061201654	104.639228292486	0.337764643510777	416.823319979825	2.40278727753409	1.04104745972256	1.07252468852206	0.83950976652406	0.874836312604637
"3"	2023-01-01 03:39:24.558897	2023-01-01 03:59:24.804511	2023-01-01 03:49:24.661654	2023-01-01 04:09:25.087719	5531.00368975639	0.363235166632506	1553.99916463409	33.1946992827218	9580.51970858446	0.38352167912901	1905.73861044987	48.0307497562381	47.7884225230677	0.338803675690551	407.454781418922	2.35679344805013	107.475267636719	0.33862711272807	417.261803266015	2.40352702474737	1.04011270907845	1.06724075807243	0.84003535924386	0.875341578223835
"4"	2023-01-01 04:19:23.904762	2023-01-01 04:39:24.16792	2023-01-01 04:29:24.759398	2023-01-01 04:49:23.621554	5430.39695623283	0.361545789030301	1426.74241376015	30.8600724908446	9556.27181008621	0.384867032055865	1847.49704201554	46.3409115733634	55.7124966856266	0.338106391443258	404.066010178997	2.13920267087769	106.35242593181	0.340779368820877	417.45029504807	2.40187120123734	1.02454002720401	1.05791484982038	0.829751271561504	0.872306835884586
"5"	2023-01-01 04:59:22.877193	2023-01-01 05:19:23.072682	2023-01-01 05:09:22.912281	2023-01-01 05:29:21.654135	5014.59111732406	0.35993899339812	1293.4186128416	31.4993608391128	9558.5492772782	0.38103489714594	1781.34838494812	50.7125384274261	43.9431591143083	0.338672554625188	402.465446332205	2.20533385623509	105.110780306709	0.338157261940175	418.462856378872	2.40380116803033	1.01614506032842	1.04647351479599	0.818102120350702	0.868464384206516
"6"	2023-01-01 05:39:23.496241	2023-01-01 05:59:20.984962	2023-01-01 05:49:21.571429	2023-01-01 06:09:21.796993	5231.76651668647	0.360456568900977	1315.69106195088	30.7383188335564	9556.77263834311	0.380622774462481	1702.20226350752	48.2012255030952	41.5425014024812	0.337760555591529	398.650207986316	2.07925232294286	102.677960102927	0.33840330022411	415.803437379749	2.38872615761378	0.982122767256191	1.03115301454028	0.788507136005288	0.862415704658972
"7"	2023-01-01 06:19:20.458647	2023-01-01 06:39:19.483709	2023-01-01 06:29:22.057644	2023-01-01 06:49:20.79198	5546.10650172556	0.358381400120977	1301.52128901103	30.615793314787	9310.16234655489	0.378094402406241	1608.75330344461	46.9138285510401	41.9753973011228	0.336873806928321	397.672591758822	2.22131589475539	104.199247827784	0.339195631737368	412.89250037995	2.37085334867569	0.977972451981554	1.00294121894148	0.773973730708872	0.85591785610411
"8"	2023-01-01 06:59:20.724311	2023-01-01 07:19:22.26817	2023-01-01 07:09:21.744361	2023-01-01 07:29:21.360902	5750.27418762506	0.362036351321754	1451.26141509774	35.4308338315514	9656.63284856717	0.380481423429624	1656.65398892005	50.4426381606992	48.8898648846967	0.337667991364261	399.233887557368	2.01271388089599	104.883777388248	0.339350743054862	412.7503223	2.36061155454561	0.972117822930301	1.00179232930068	0.77096070684183	0.851009660456642
"9"	2023-01-01 07:39:20.77193	2023-01-01 07:59:20.388471	2023-01-01 07:49:20.9198	2023-01-01 08:09:20.81203	6189.70619383283	0.36302502634807	1399.77958619098	37.1526049953609	10186.2669503158	0.387804058464135	1716.50954947544	53.1394230168747	41.0879291945414	0.337712471497419	399.455478663409	2.11037099373333	102.167551742782	0.338865702310401	411.805254466591	2.39222818232581	0.970528808108597	1.013385270482	0.771092278656216	0.846629776432707
"10"	2023-01-01 08:19:21.548872	2023-01-01 08:39:21.298246	2023-01-01 08:29:20.676692	2023-01-01 08:49:20.443609	6147.25816304311	0.361135199112381	1344.69119124837	34.8624114972732	10376.5304925709	0.386882654770727	1769.23008167744	53.2026506517895	39.3729527022381	0.336279746404687	398.294524993609	2.15390755614662	102.647693812915	0.338281901608722	411.555042755439	2.36998999861855	0.963008166200075	1.06281760502005	0.773476730830852	0.843899637058095
