""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"1"	NA	4727.48078041011	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2"	NA	5507.12954459403	NA	304.58300206501	9311.97151394234	0.505372839508452	3619.55500419288	NA	NA	NA	NA
"3"	NA	5985.73905161833	NA	312.945444383274	10208.6127620755	0.613643537528739	4071.22575241556	NA	NA	NA	NA
"4"	NA	7639.76283681121	NA	412.605587102711	11406.2984708521	0.670291948691943	5028.48039492536	NA	NA	NA	NA
"5"	NA	8621.40854696984	NA	413.368457463548	11645.0972855238	0.644661218838814	5079.66078283589	NA	NA	NA	NA
"6"	NA	8938.68726020926	NA	444.75343284563	10923.2929080748	0.624395029236354	5098.4342642201	NA	NA	NA	NA
"7"	NA	9137.59707828237	NA	405.324309162267	11327.7926301434	0.675203791186641	5212.45684494531	NA	NA	NA	NA
"8"	NA	7519.13663413388	NA	397.845006271764	9817.18072636962	0.61874594250055	4579.82660102112	NA	NA	NA	NA
"9"	NA	7029.37269541535	NA	342.913714513182	9488.68791415208	0.577273241688975	4248.6424064785	NA	NA	NA	NA
"10"	NA	7021.58605610991	NA	346.651112281647	9656.56978891273	0.564622164431695	4421.66587259968	NA	NA	NA	NA
"11"	NA	7734.21657031187	NA	402.446484614973	9705.41267752383	0.626901730477562	4733.24722546846	NA	NA	NA	NA
"12"	NA	8579.84322145031	NA	385.744937739495	9534.7320846326	0.539505335564958	4717.07474324669	NA	NA	NA	NA
"13"	NA	9663.38055608031	NA	434.981549479554	9967.52197048891	0.703319309007959	5524.24461477107	NA	NA	NA	NA
"14"	NA	9377.35210200944	NA	374.023829203873	11679.7056262002	0.637707994076685	5145.25534953558	NA	NA	NA	NA
"15"	NA	10602.5002770452	NA	413.974493312916	10758.2296856442	0.580410820848245	4965.2732658058	NA	NA	NA	NA
"16"	NA	10350.1560769514	NA	429.567033688785	11979.7775789297	0.663894322424855	5294.50651897392	NA	NA	NA	NA
"17"	NA	10470.7726784117	NA	405.061671594105	12280.4572469003	0.673110836296717	5751.09113212601	NA	NA	NA	NA
"18"	NA	9811.87169036281	NA	429.114844039808	11861.8363027558	0.661193773045231	5239.22005945785	NA	NA	NA	NA
"19"	NA	11199.8155651819	NA	451.04752836237	12944.6172265061	0.735187065381373	5742.86554343585	NA	NA	NA	NA
"20"	NA	13729.0912481659	NA	442.826517381875	14087.2984269872	0.583205215298932	5698.4583006376	NA	NA	NA	NA
"21"	NA	14162.7698701364	NA	451.171493202358	13726.9281749548	0.583880127018855	5595.22357494901	NA	NA	NA	NA
"22"	NA	14674.3103576503	NA	384.962797709494	13739.0111895991	0.576521697103373	6040.77623538145	NA	NA	NA	NA
"23"	NA	16548.6236305629	NA	326.812681054302	13707.9626594256	0.449568118455838	5280.35876442702	NA	NA	NA	NA
"24"	NA	18907.4170529421	NA	251.515325666245	13084.0821273323	0.443056978872538	5479.13470675142	NA	NA	NA	NA
"25"	NA	15777.1875276538	NA	337.959995724858	14823.7137149626	0.518119678409787	5367.28757418719	NA	NA	NA	NA
"26"	NA	14887.1565324386	NA	331.233118072778	16819.3953018549	0.59420180461316	5783.27572037696	NA	NA	NA	NA
"27"	NA	13642.6397766371	NA	325.584536143958	15049.6880592433	0.517656530306585	5387.34440438492	NA	NA	NA	NA
"28"	NA	11672.0619672815	NA	290.421683701892	12570.4896910395	0.56838027070386	4842.16688220183	NA	NA	NA	NA
"29"	NA	9438.0645459979	NA	297.312000573629	12000.2012594717	0.654003012438988	4990.90462410925	NA	NA	NA	NA
"30"	NA	10666.5824384604	NA	319.820221953532	12536.3938143059	0.69354177592824	5230.56260342637	NA	NA	NA	NA
"31"	NA	11021.2098873667	NA	319.201115253097	12507.8009919325	0.701159868378346	5412.75507621358	NA	NA	NA	NA
"32"	NA	9298.05338868765	NA	261.208025572313	10053.3900426248	0.652457838552207	4597.05648423332	NA	NA	NA	NA
"33"	NA	8499.9866425068	NA	306.627962058577	11584.0607673577	0.698246340517494	5128.46716778118	NA	NA	NA	NA
"34"	NA	7950.72043397858	NA	303.113141271308	10983.0048560323	0.677531759113763	5019.45009392578	NA	NA	NA	NA
"35"	NA	9191.09936970162	NA	373.539256239733	14523.9154234174	0.714566378992306	5288.38428013534	NA	NA	NA	NA
"36"	NA	10050.1178524691	NA	335.558099311361	12684.7971979291	0.689530201392955	4852.36224699604	NA	NA	NA	NA
"37"	NA	8948.04346184837	NA	340.740899366373	11877.2219571703	0.626603603855748	4761.48180235927	NA	NA	NA	NA
"38"	NA	8973.91206521772	NA	331.391084213605	12200.5485639687	0.665453045645122	4734.55736278235	NA	NA	NA	NA
"39"	NA	9976.60262066566	NA	348.88716947111	11372.3206197423	0.650955205583616	4896.55787169024	NA	NA	NA	NA
"40"	NA	9624.52329725635	NA	384.093394636153	11958.9657814724	0.672204197227329	4856.08518790421	NA	NA	NA	NA
"41"	NA	9228.575005479	NA	319.913157283663	10388.7664784155	0.621600011309236	4769.8530039046	NA	NA	NA	NA
"42"	NA	10379.4021172758	NA	336.740659992358	10346.7438063339	0.633627179670943	4986.69517722523	NA	NA	NA	NA
"43"	NA	9300.9652460626	NA	336.217559270983	9961.80364350081	0.550043121379558	4721.74740761327	NA	NA	NA	NA
"44"	NA	9498.04881819399	NA	388.595583703497	11435.4363256871	0.777733427345269	5708.17840564806	NA	NA	NA	NA
"45"	NA	8547.88863656259	NA	345.643155444596	9967.105489425	0.604938846894618	4836.66554990817	NA	NA	NA	NA
"46"	NA	8981.52796809209	NA	395.974007231921	14504.3136581176	0.757642869284423	5519.14842206514	NA	NA	NA	NA
"47"	NA	9269.91238352068	NA	402.343312219306	13037.8759562768	0.735580733376643	5263.67241731521	NA	NA	NA	NA
"48"	NA	8332.05182360152	NA	394.310542418243	11967.9500411227	0.60916073087453	4504.98794606403	NA	NA	NA	NA
"49"	NA	7674.05910015912	NA	362.202497196857	11842.3267832353	0.648979286051165	4460.09563521689	NA	NA	NA	NA
"50"	NA	7091.5889577023	NA	325.489588421273	10913.3128372572	0.600845759862543	4403.46671397331	NA	NA	NA	NA
"51"	NA	7465.77450077603	NA	351.40552447506	11339.7524197272	0.595000906591721	4372.02614742302	NA	NA	NA	NA
"52"	NA	6969.58900632917	NA	334.04009206333	11023.8214009231	0.634989240073903	4536.22019012338	NA	NA	NA	NA
"53"	NA	6818.11750124633	NA	342.314770260383	10128.0327812133	0.533011030190638	4315.156345452	NA	NA	NA	NA
"54"	NA	6784.55397226229	NA	329.949362808106	9998.57937245466	0.540559880080863	4223.99892270766	NA	NA	NA	NA
"55"	NA	6193.04362016273	NA	327.61078534129	9845.52420781639	0.570946482675592	4264.86707287672	NA	NA	NA	NA
"56"	NA	6776.53014758191	NA	316.80827135858	9542.86825356026	0.551847062393598	4358.92480213625	NA	NA	NA	NA
"57"	NA	6448.722365078	NA	338.453012485058	9344.57015663393	0.579533175693801	4400.98580593181	NA	NA	NA	NA
"58"	NA	5746.42509798165	NA	321.382591610314	8963.72945559426	0.541027494347922	3986.59517756255	NA	NA	NA	NA
"59"	NA	5165.65292976581	NA	284.086686797067	8264.9174192867	0.535054929523279	3835.98658348199	NA	NA	NA	NA
"60"	NA	5167.30233356985	NA	311.499614388102	8445.40856070512	0.527731778624311	3815.57773205879	NA	NA	NA	NA
"61"	NA	4690.70852540933	NA	262.13080542005	7478.52202129191	0.436370867360504	3465.66885833506	NA	NA	NA	NA
"62"	NA	6331.74776231181	NA	306.064909861418	10291.9203643591	0.516900136382034	4132.39701448564	NA	NA	NA	NA
"63"	NA	7179.12279900836	NA	329.283377936724	11494.6222475407	0.525328199808311	4301.85210356244	NA	NA	NA	NA
"64"	NA	5089.22008036362	NA	285.049515120108	10478.5596232093	0.454856986738927	3568.04539070657	NA	NA	NA	NA
"65"	NA	4971.61345090816	NA	216.247571647925	9946.09649736055	0.416273988969764	3495.74990333481	NA	NA	NA	NA
"66"	NA	5080.81607184516	NA	219.922063010211	9985.01334016925	0.420656889787064	3642.44826362677	NA	NA	NA	NA
"67"	NA	5020.39715767731	NA	217.002714863024	9564.24691149734	0.465543617441084	3559.96346322275	NA	NA	NA	NA
"68"	NA	5670.88154681983	NA	204.632623017077	9256.60930630856	0.441268385803688	3815.60990065681	NA	NA	NA	NA
"69"	NA	5993.65731363026	NA	211.170185350883	9540.57840557602	0.423167154642926	4020.88080509679	NA	NA	NA	NA
"70"	NA	7019.43725589704	NA	232.059528676918	10184.5504419717	0.507841746996699	4438.31160693302	NA	NA	NA	NA
"71"	NA	8156.21805245147	NA	236.256670543092	12168.5682190083	0.471678749877374	4234.41067864191	NA	NA	NA	NA
"72"	NA	8449.01326701948	NA	246.359363799198	12449.9526564569	0.539823521348219	4649.07154268317	NA	NA	NA	NA
"73"	NA	7618.7988691266	NA	254.127354916969	11771.0022038436	0.44649638157263	4149.61049353881	NA	NA	NA	NA
"74"	NA	6905.08852062622	NA	193.238012490739	10365.7711822505	0.399926909266603	3698.2866692005	NA	NA	NA	NA
"75"	NA	6217.06335214067	NA	207.555738378082	10911.8611488454	0.441826110264279	3652.40931342158	NA	NA	NA	NA
"76"	NA	5994.00433288672	NA	236.30995360362	11577.2378311694	0.538955071569762	4172.59282758931	NA	NA	NA	NA
"77"	NA	6424.32382886204	NA	203.164853199129	9755.58288765681	0.415782938227466	3985.84708995096	NA	NA	NA	NA
"78"	NA	5598.52124523535	NA	222.135780799658	10958.0089820767	0.420062893757887	3625.45077936857	NA	NA	NA	NA
"79"	NA	5484.12797192531	NA	243.616523716223	9901.38300823001	0.479311240778554	3797.69990622028	NA	NA	NA	NA
"80"	NA	4866.86589948236	NA	214.115077824341	9535.02383150591	0.46755767760895	3580.54849185255	NA	NA	NA	NA
"81"	NA	4531.5860181808	NA	226.483581992066	9613.0370262037	0.455229467870619	3425.59290528645	NA	NA	NA	NA
"82"	NA	3918.46818339589	NA	203.631731574096	8033.26963081596	0.40396965783766	3000.560639957	NA	NA	NA	NA
"83"	NA	5076.86966904096	NA	223.743321362081	11739.3813734782	0.517559642382304	3773.76587258697	NA	NA	NA	NA
"84"	NA	5883.12906317948	NA	300.383559180308	12413.2388054503	0.609512249250117	4289.59187399273	NA	NA	NA	NA
"85"	NA	4207.98824677311	NA	266.129985986488	10638.0898845287	0.482841425095153	3419.81330178533	NA	NA	NA	NA
"86"	NA	3498.65613479851	NA	253.78996245522	10053.3365356045	0.485456860603587	3090.07789947359	NA	NA	NA	NA
"87"	NA	3257.30665008336	NA	249.546535338939	9660.83425683715	0.479232572910749	2894.61220127929	NA	NA	NA	NA
"88"	NA	3801.88624574773	NA	266.653517529642	10280.865119865	0.591276564741988	3431.90922248929	NA	NA	NA	NA
"89"	NA	4193.64668281131	NA	286.913042621394	10854.8644212601	0.644736536601199	3784.50144806905	NA	NA	NA	NA
"90"	NA	4121.53878574555	NA	303.783477215529	8990.30292274687	0.594079857919746	3659.15658050754	NA	NA	NA	NA
"91"	NA	4841.03770937554	NA	308.865481951892	9794.19018460017	0.603875729667521	3976.24779873684	NA	NA	NA	NA
"92"	NA	3617.38999950169	NA	238.964426922794	7853.00750238255	0.551584655862359	3225.04387444252	NA	NA	NA	NA
"93"	NA	3784.48981187201	NA	267.323577864481	8424.34989158148	0.571026197124047	3399.21392110953	NA	NA	NA	NA
"94"	NA	3763.50268774783	NA	250.277998505435	9784.83563563259	0.534187220270235	3327.30930655915	NA	NA	NA	NA
"95"	NA	5742.88842427777	NA	307.000787313738	11428.6211854177	0.65045812956427	4334.74218052312	NA	NA	NA	NA
"96"	NA	4544.21790130044	NA	281.672280221694	10172.6367411936	0.585945334688099	3685.08878677108	NA	NA	NA	NA
"97"	NA	5896.88199977779	NA	314.756389009967	11449.3476411913	0.677313908442839	4596.9815629096	NA	NA	NA	NA
"98"	NA	5846.2413571407	NA	329.396052920541	12536.4450330266	0.732975671859389	4728.83458392645	NA	NA	NA	NA
