""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"1"	NA	NA	14330.4856359303	NA	NA	NA	NA	356.360661213545	25549.2290616965	0.954991473597141	6766.81587642829
"2"	1654044618.52882	9235.68000650011	14238.997464459	221.057634448199	17859.0335152737	0.576621559428845	3574.55991815839	330.441514754729	25053.4385142399	1.06003182345432	6837.30234196565
"3"	1654047017.64035	8438.92924861851	11339.6660912974	213.685448443286	16468.5398770593	0.601149040304885	3411.54134940711	253.254747555268	17717.118902223	0.815833198915396	5019.46060663164
"4"	1654049417.25439	9142.80516439154	10428.9955398509	229.115448857826	17098.7830905625	0.668312513417854	3806.97695221357	307.056046684444	20397.3839703395	0.854335804456435	4935.14333250596
"5"	1654051816.09774	8439.07145251894	10576.1546433811	205.273305912349	15163.8650487884	0.594853139179844	3572.54006275504	292.503936640447	19908.2435672054	0.813796583635899	5136.05378541165
"6"	1654054214.76566	7912.59649191732	12866.6710872556	200.422790517085	14752.9283654605	0.605272135158978	3406.81229512983	398.352199024182	23708.2365031243	1.04773722120671	6273.71588432114
"7"	1654056615.46992	10792.3761590914	14797.1302420004	1728.10131023175	27456.6440462582	0.948934752020754	4238.14011891522	191.167753617727	20286.4439104481	1.42763647102308	7699.58072063172
"8"	1654059014.45363	14441.0316747928	16550.4485669194	230.161094783868	29168.8526693153	1.39669820937443	7231.93512121846	218.148644322044	24296.5652890648	1.23994536621159	7042.43943068359
"9"	1654061412.89348	14845.3424904492	16513.3879523314	113.592513729469	18782.6374781718	0.771376705345988	5237.79099612657	128.856897280005	19522.9556544719	1.12411508938211	7245.54389792458
"10"	1654063813.80576	14394.0052063652	16922.9640030638	97.1004291753085	18496.6551494783	0.700774531603736	5490.03066038959	148.880124543549	24394.429329644	1.22649804465012	8098.62823241599
"11"	1654066211.9599	15850.0292490607	16920.5033189159	108.777469047037	20543.6026341638	0.907231602457502	6250.34449103824	141.201918305362	21869.1710498422	1.12366719563174	7581.88292498528
