""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"1"	1656637755.48496	26241.331685033	26898.501959478	NA	NA	NA	NA	229.299780451745	22122.2778329976	1.02194345409039	8887.7491835239
"2"	1656640154.46115	26157.9310147367	26187.9828463683	270.052606328209	21461.8488365673	0.908958060638322	7743.62152804833	264.026013247873	22816.2837214551	1.16035410786068	9731.55631159423
"3"	1656642554.65539	26078.7910288347	26275.8126528003	261.589105075615	20778.6994851191	1.07967140754337	7725.03321968633	241.978476022314	20564.0570118374	1.34333841523085	9432.62738085291
"4"	1656644952.19925	25989.665015769	26388.3793258633	262.843881853231	20148.9188988547	1.12505292476508	7800.62755477875	315.478735315324	22637.7589732176	1.55595905574635	9672.04764852453
"5"	1656647352.12907	26020.555433879	26515.1620182959	337.979250108309	24079.6061845888	1.39527856685414	8558.31775131344	268.19303997383	22877.2575161464	1.71885164129353	10407.694013957
"6"	1656649752.05013	26029.0733348521	26619.3826417399	276.191148353047	19869.6120683106	1.20467695487475	8222.37819961931	238.387741988361	21278.8576391776	1.82137779464183	10438.4024016868
"7"	1656652150.84962	26045.7139141696	26439.6300303377	277.005788207903	21107.6242350069	1.49073509789349	8941.42567208574	235.175207134049	20138.1111824289	1.60255094165875	10200.7851053263
"8"	1656654550.06516	26124.4943473842	26334.8289497246	317.007813204839	27739.3506384635	1.83366104794453	10929.5814865483	246.811715573073	23379.298615097	1.61332525366965	11878.4263809672
"9"	1656656949.80451	25727.6317803252	26546.0090287838	295.736443778003	24765.2503851513	1.62892027123105	11087.8269471493	238.910472740319	32253.8430569778	1.52230048870839	10808.4335431122
"10"	1656659350.34837	26487.7671932332	26334.6842799319	271.666603321725	22704.0358216683	1.00861083027935	8433.39551611939	203.354168360419	21161.7390275393	1.10751776899928	9206.03238234944
"11"	1656661749.8396	26081.5778692784	26489.8582591991	275.904433770338	24220.3628014196	1.01510222665221	8285.61690895489	236.260390292557	24189.9526178905	1.28814919141508	9655.1111957811
"12"	1656664148.49499	25892.3461372795	26898.1172076184	286.362519018197	24621.8651118072	0.97113019943872	8222.44332073677	296.948761355566	27253.5285592111	1.36592868970098	10115.5569762519
"13"	1656666547.12406	25914.9190779592	26767.2067412835	284.980898159442	24919.2204398414	0.965229670560409	8535.019194426	228.319350675708	21275.6750329984	1.22510786019291	9458.59709902351
"14"	1656668947.23308	25689.474684289	27024.8513401002	266.027998750056	20735.8787632386	1.07462941538216	7868.96171615535	251.712066938077	20355.3438000949	1.19317373537659	9262.35521670529
"15"	1656671347.5188	26150.6771248074	26321.7452540073	288.655836197248	20775.4886478627	1.06936830168638	8418.66740675618	278.469890070999	24060.9686744867	1.56773063238348	10437.8891301042
"16"	1656673746.24937	26229.846607092	26620.5733522897	278.44602039986	25200.307899561	1.25322091340269	8713.78556119087	271.887751424313	28744.2373882125	1.8136842235162	11374.5543643363
"17"	1656676145.02005	25642.4480543447	26037.1477262391	266.775631911123	25042.8498026033	1.13846301798811	8829.48066642987	218.137578870027	25838.790262152	1.36591904138122	9870.7738539813
"18"	1656678544.92732	26815.3231723285	26664.5508338837	276.99472699868	24375.1010788607	1.15918705936373	8416.86526189391	209.450620027396	22052.8256808419	1.13722348819427	8864.91613429374
