Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
28/10/2022 09.46.16						18,06	101,1	1,98	9,56	0,			19,02	83,4	2,46	9,84	0,			19,13	0,	1,37	7,34	0,				18,25	93,8	2,43	9,05	25,5				14,33	93,6					
28/10/2022 09.49.12						17,93	101,1	1,87	9,54	0,			19,02	83,4	2,5	9,84	0,			19,06	0,	1,34	6,9	0,				18,31	94,2	2,54	8,96	25,5				14,33	93,7					
28/10/2022 09.54.10						17,81	101,1	2,13	9,53	0,			18,83	83,8	2,52	9,85	0,			19,13	0,	1,38	6,89	0,				18,12	93,6	2,52	9,28	25,5				14,40	93,9					
28/10/2022 09.59.11						18,12	101,1	2,1	9,54	0,			18,83	84,	2,49	9,84	0,			19,13	0,	1,42	6,89	0,				17,87	93,8	2,14	9,28	25,5				14,46	93,8					
28/10/2022 10.04.10						17,81	101,1	2,1	9,13	0,			18,90	84,8	2,57	9,84	0,			19,25	0,	1,32	6,89	0,				17,81	94,1	2,36	9,27	25,5				14,52	93,7					
28/10/2022 10.09.12						17,50	101,1	2,14	9,12	0,			18,71	84,1	2,36	9,85	0,			19,44	0,	1,15	6,89	0,				17,87	93,6	2,3	9,28	25,5				14,46	93,7					
28/10/2022 10.14.10						17,43	101,1	2,2	8,81	0,			18,77	84,2	2,49	9,84	0,			19,38	0,	1,23	6,89	0,				17,62	93,9	2,4	9,28	25,5				14,58	93,9					
28/10/2022 10.19.12						17,37	101,1	2,2	8,51	0,			18,65	84,4	2,39	9,84	0,			19,56	0,	1,57	7,46	0,				17,75	94,2	2,38	9,29	25,5				14,77	93,6					
28/10/2022 10.24.31						17,37	101,1	2,08	8,4	0,			18,65	84,2	2,48	9,84	0,			19,19	0,	1,93	7,45	0,				17,68	94,1	2,23	9,29	25,5				14,65	93,2					
28/10/2022 10.29.11						17,37	101,1	2,36	8,42	0,			18,65	84,6	2,51	9,84	0,			18,88	0,	1,85	7,69	0,				17,93	94,6	2,26	9,29	25,5				14,77	93,3					
28/10/2022 10.34.10						17,37	101,1	2,11	8,41	0,			18,58	84,9	2,37	9,84	0,			19,00	0,	1,86	7,86	0,				17,75	94,2	2,51	9,28	25,5				14,77	93,2					
28/10/2022 10.39.10						17,50	101,1	2,04	8,62	0,			18,46	84,4	2,36	9,84	0,			18,81	0,	1,98	8,09	0,				17,87	94,	2,3	9,28	25,5				15,02	93,2					
28/10/2022 10.41.19						17,37	101,1	2,24	8,53	0,			18,58	85,	2,22	9,84	0,			18,69	0,	2,16	8,07	0,				18,12	94,2	2,27	9,28	25,5				15,02	93,1					
28/10/2022 10.42.40						17,31	101,1	2,25	8,52	0,			18,58	85,	2,5	9,84	0,			18,69	0,	2,28	8,08	0,				17,81	94,2	2,36	9,27	25,5				14,96	92,9					
28/10/2022 10.44.11						17,37	101,1	2,35	8,51	0,			18,65	85,	2,57	9,84	0,			18,75	0,	2,08	8,08	0,				17,75	94,2	2,34	9,27	25,5				15,02	92,9					
28/10/2022 10.49.11						17,25	101,1	2,18	8,52	0,			18,52	85,	2,51	9,83	0,			18,81	0,	2,35	8,36	0,				18,12	94,6	2,41	9,27	25,5				15,15	92,8					
28/10/2022 10.54.12						17,31	101,1	2,01	8,32	0,			18,77	84,8	2,44	9,84	0,			18,69	0,	2,38	8,56	0,				17,87	94,4	2,33	9,28	25,5				15,15	92,8					
28/10/2022 10.59.09						17,37	101,1	2,02	8,32	0,			18,96	85,1	2,27	9,84	0,			18,63	0,	2,02	8,75	0,				18,18	95,	2,22	9,28	25,5				15,40	92,4					
28/10/2022 11.04.11						17,37	101,1	1,98	8,24	0,			18,90	85,	2,51	9,84	0,			18,75	0,	2,11	8,75	0,				18,12	95,	2,24	9,28	25,5				15,40	92,					
28/10/2022 11.09.10						17,37	101,1	2,14	8,24	0,			18,96	84,8	2,64	9,83	0,			18,81	0,	1,97	8,34	0,				18,06	94,6	2,26	9,27	25,5				15,46	91,8					
28/10/2022 11.14.11						17,43	101,1	1,85	8,05	0,			19,15	85,	2,54	9,84	0,			19,06	0,	2,14	8,34	0,				17,93	94,7	2,38	9,27	25,5				15,52	91,6					
28/10/2022 11.19.10						17,43	101,1	1,73	7,93	0,			18,83	84,3	2,5	9,84	0,			19,50	0,	2,04	8,32	0,				18,00	94,6	2,33	9,28	25,5				15,52	91,6					
28/10/2022 11.24.10						17,31	101,1	1,83	7,84	0,			18,71	84,7	2,27	9,83	0,			19,44	0,	2,03	7,9	0,				17,75	94,6	2,26	9,28	25,5				15,52	91,6					
