Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
13/02/2023 00.04.11						10,87	0,	0,51	0,	25,55			16,21	80,	1,11	7,05	25,5			18,75	96,2	0,48	0,	25,67				23,00	83,2	0,52	0,	25,5				6,21	88,					
13/02/2023 00.09.11						11,75	0,	0,6	0,	25,55			16,21	78,7	1,18	7,07	25,5			18,69	96,	0,59	0,	25,67				23,06	83,4	0,57	0,	25,5				6,08	88,1					
13/02/2023 00.14.12						11,93	0,	0,52	0,	25,55			16,33	78,6	1,19	7,06	25,5			18,63	96,2	0,5	0,	25,67				23,06	83,4	0,51	0,	25,5				6,15	87,8					
13/02/2023 00.19.11						12,06	0,	0,51	0,	25,55			16,46	78,6	1,09	7,06	25,5			18,69	96,3	0,5	0,	25,67				22,93	83,2	0,52	0,	25,5				6,02	88,					
13/02/2023 00.24.12						12,18	0,	0,56	0,	25,55			16,46	78,3	1,16	7,05	25,5			18,56	96,4	0,49	0,	25,67				23,18	83,3	0,52	0,	25,5				6,15	87,2					
13/02/2023 00.29.11						12,18	0,	0,55	0,	25,55			16,52	78,2	1,14	7,07	25,5			18,56	96,4	0,56	0,	25,67				23,00	83,4	0,52	0,	25,5				6,15	81,1					
13/02/2023 00.34.11						12,25	0,	0,6	0,	25,55			16,58	78,6	1,06	7,06	25,5			18,50	96,4	0,63	0,	25,67				23,06	83,4	0,59	0,	25,5				6,40	83,2					
13/02/2023 00.39.10						12,18	0,	0,66	0,	25,55			16,52	77,5	1,23	7,4	25,5			18,50	96,4	0,52	0,	25,67				22,87	83,4	0,59	0,	25,5				6,58	82,1					
13/02/2023 00.44.12						10,81	0,	0,67	0,	25,55			16,33	77,1	1,23	7,4	25,5			18,50	96,4	0,55	0,	25,67				22,93	83,4	0,53	0,	25,5				6,77	82,1					
13/02/2023 00.49.12						11,75	0,	0,61	0,	25,55			16,33	77,4	1,42	7,74	25,5			18,56	96,4	0,57	0,	25,67				22,93	83,4	0,55	0,	25,5				6,71	82,4					
13/02/2023 00.54.10						11,93	0,	0,71	0,	25,55			16,21	77,2	1,35	7,73	25,5			18,50	96,4	0,51	0,	25,67				23,00	83,4	0,56	0,	25,5				6,83	81,6					
13/02/2023 00.59.13						12,06	0,	0,63	0,	25,55			16,08	77,	1,39	7,74	25,5			18,44	96,4	0,51	0,	25,67				22,93	83,5	0,57	0,	25,5				6,77	84,1					
13/02/2023 01.04.10						12,12	0,	0,72	0,	25,55			16,33	77,4	1,44	7,74	25,5			18,38	96,3	0,53	0,	25,67				22,93	83,5	0,61	0,	25,5				6,71	82,4					
13/02/2023 01.09.12						12,12	0,	0,6	0,	25,55			16,33	77,	1,52	7,74	25,5			18,44	96,1	0,65	0,	25,67				22,87	83,4	0,53	0,	25,5				6,71	82,6					
13/02/2023 01.14.11						12,12	0,	0,46	0,	25,55			16,27	77,	1,44	7,74	25,5			18,38	96,3	0,56	0,	25,67				22,75	83,5	0,57	0,	25,5				6,83	82,2					
13/02/2023 01.19.11						12,12	0,	0,52	0,	25,55			16,33	76,2	1,23	7,96	25,5			18,31	96,1	0,56	0,	25,67				22,75	83,4	0,51	0,	25,5				6,90	82,4					
13/02/2023 01.24.11						10,75	0,	0,65	0,	25,55			16,08	75,4	1,42	8,24	25,5			18,31	96,	0,53	0,	25,67				22,87	83,4	0,54	0,	25,5				6,90	83,					
13/02/2023 01.29.11						11,68	0,	0,64	0,	25,55			16,02	75,7	1,45	8,23	25,5			18,31	95,8	0,56	0,	25,67				22,68	83,6	0,55	0,	25,5				6,90	82,4					
13/02/2023 01.34.11						11,93	0,	0,65	0,	25,55			16,02	76,	1,4	8,23	25,5			18,31	95,9	0,6	0,	25,67				22,75	83,4	0,57	0,	25,5				6,83	82,4					
13/02/2023 01.39.10						12,00	0,	0,62	0,	25,55			16,02	76,2	1,41	8,24	25,5			18,25	95,4	0,52	0,	25,67				22,68	83,4	0,57	0,	25,5				6,83	82,7					
13/02/2023 01.44.12						12,12	0,	0,56	0,	25,55			15,96	76,3	1,34	8,23	25,5			18,25	95,3	0,58	0,	25,67				22,68	83,4	0,55	0,	25,5				6,90	82,					
13/02/2023 01.49.11						12,06	0,	0,55	0,	25,55			15,96	75,8	1,4	8,23	25,5			18,25	94,8	0,55	0,	25,67				22,68	83,5	0,53	0,	25,5				6,83	81,8					
13/02/2023 01.54.11						12,18	0,	0,57	0,	25,55			16,08	75,8	1,33	8,24	25,5			18,19	94,4	0,61	0,	25,67				22,75	83,5	0,52	0,	25,5				6,90	80,7					
