Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
05-07-2022 00:02:41						18,62	86,8	2,21	9,57	0,			18,71	79,4	1,92	9,86	0,			19,50	80,4	2,24	9,3	0,				20,50	87,1	2,54	9,22	0,				13,65	84,4					
05-07-2022 00:07:42						18,37	85,7	2,26	9,57	0,			18,65	79,8	1,72	9,87	0,			19,19	81,2	2,07	9,3	0,				19,87	87,6	2,43	9,21	0,				13,65	84,4					
05-07-2022 00:12:43						18,37	86,4	1,97	9,57	0,			18,77	79,8	1,79	9,86	0,			19,13	82,4	2,41	9,29	0,				19,56	85,	2,4	9,21	0,				13,52	84,3					
05-07-2022 00:17:41						18,56	87,5	2,18	9,55	0,			18,83	78,3	1,34	9,86	0,			19,13	81,3	2,07	9,3	0,				19,25	84,2	2,11	9,21	0,				13,65	84,3					
05-07-2022 00:22:43						18,43	86,8	2,22	9,57	0,			18,83	77,4	1,37	9,87	0,			18,75	80,8	2,12	9,29	0,				19,18	85,	2,23	9,21	0,				13,52	84,					
05-07-2022 00:27:40						18,12	86,	2,05	9,57	0,			18,96	77,9	1,68	9,87	0,			18,88	81,3	2,26	9,28	0,				18,93	83,9	2,23	9,21	0,				13,46	84,					
05-07-2022 00:32:42						18,18	85,7	2,52	9,57	0,			18,58	78,8	1,91	9,86	0,			18,69	80,4	2,23	9,29	0,				18,50	83,	2,13	9,21	0,				13,33	83,7					
05-07-2022 00:37:41						17,81	85,3	2,05	9,57	0,			18,46	76,6	1,27	9,87	0,			18,50	79,9	2,27	9,3	0,				18,18	83,4	2,12	9,21	0,				13,21	83,7					
05-07-2022 00:42:42						17,75	85,6	2,32	9,57	0,			18,46	76,8	1,27	9,84	0,			18,31	81,1	2,28	9,29	0,				18,25	84,2	2,09	9,23	0,				13,15	84,					
05-07-2022 00:47:42						17,75	85,6	2,1	9,56	0,			18,33	76,9	1,31	9,84	0,			18,19	80,7	2,15	9,3	0,				17,93	82,3	2,17	9,21	0,				13,15	84,1					
05-07-2022 00:52:43						17,68	85,3	2,22	9,56	0,			18,21	76,6	1,36	9,85	0,			18,13	80,8	2,16	9,28	0,				17,75	83,3	2,12	9,22	0,				13,02	84,4					
05-07-2022 00:57:42						17,75	85,6	2,13	9,56	0,			18,27	77,3	1,27	9,84	0,			18,13	80,8	2,26	9,29	0,				18,00	83,7	2,01	9,19	0,				13,02	84,4					
05-07-2022 01:02:41						17,93	85,9	2,03	9,57	0,			18,27	77,	1,38	9,85	0,			18,13	80,8	2,23	9,28	0,				18,06	83,4	2,16	9,2	0,				13,02	84,8					
05-07-2022 01:07:42						18,00	86,5	2,45	9,54	0,			18,46	77,8	1,8	9,85	0,			18,25	80,8	2,25	9,3	0,				18,06	84,2	2,01	9,21	0,				13,02	85,1					
05-07-2022 01:12:41						17,56	84,3	2,1	9,61	0,			18,46	78,3	1,73	9,85	0,			18,25	80,8	2,18	9,28	0,				18,12	83,4	2,02	9,2	0,				12,90	85,2					
05-07-2022 01:17:42						17,75	84,9	2,07	9,54	0,			18,27	77,1	1,25	9,86	0,			18,25	80,4	2,05	9,28	0,				17,93	82,8	1,99	9,2	0,				12,96	85,4					
05-07-2022 01:22:41						17,87	85,4	2,04	9,56	0,			18,40	77,	1,23	9,86	0,			18,19	80,4	2,19	9,28	0,				18,00	83,8	2,05	9,2	0,				12,96	85,8					
05-07-2022 01:27:42						17,50	84,5	2,04	9,57	0,			18,40	77,3	1,37	9,85	0,			18,19	80,4	2,11	9,28	0,				17,93	83,4	2,15	9,2	0,				13,02	85,6					
05-07-2022 01:32:41						18,00	85,9	2,15	9,55	0,			18,65	78,6	1,94	9,87	0,			18,31	80,8	2,09	9,29	0,				18,18	83,4	2,26	9,21	0,				13,08	85,9					
05-07-2022 01:37:43						18,00	85,8	1,96	9,56	0,			18,71	78,5	1,89	9,86	0,			18,31	80,6	2,22	9,28	0,				19,06	86,6	2,46	9,21	0,				13,15	85,6					
05-07-2022 01:42:42						18,12	85,7	2,45	9,54	0,			18,52	78,4	1,79	9,86	0,			18,50	80,6	2,1	9,29	0,				18,43	84,3	2,12	9,19	0,				13,21	85,4					
05-07-2022 01:47:41						18,00	84,9	2,26	9,56	0,			18,58	78,6	1,83	9,86	0,			18,50	80,5	2,05	9,29	0,				18,50	84,1	2,25	9,21	0,				13,27	85,					
05-07-2022 01:52:41						18,18	86,	2,01	9,56	0,			18,65	78,5	1,82	9,86	0,			18,56	80,4	2,11	9,29	0,				18,56	83,8	2,21	9,22	0,				13,27	84,9					
