Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
11-07-2022 00:02:42						18,62	84,	2,22	9,56	0,			19,02	76,8	2,47	9,86	0,			18,56	80,	2,27	9,25	0,				16,75	80,3	2,14	9,32	0,				12,15	83,6					
11-07-2022 00:07:42						17,93	83,2	2,04	9,55	0,			18,71	77,9	2,3	9,86	0,			19,06	81,2	2,23	9,24	0,				17,31	82,	2,01	9,3	0,				12,21	83,6					
11-07-2022 00:12:42						17,87	83,7	2,15	9,57	0,			18,58	78,3	2,45	9,85	0,			19,19	81,2	2,68	9,23	0,				17,93	83,1	1,93	9,31	0,				12,15	83,6					
11-07-2022 00:17:41						17,81	83,7	2,11	9,56	0,			18,21	77,4	2,61	9,86	0,			18,50	80,3	2,27	9,24	0,				17,62	82,9	2,	9,31	0,				12,02	84,					
11-07-2022 00:22:42						17,62	84,7	2,4	9,55	0,			18,52	78,2	2,42	9,86	0,			18,19	81,2	2,12	9,24	0,				17,12	82,2	2,12	9,31	0,				11,71	84,1					
11-07-2022 00:27:42						17,37	83,	2,25	9,32	0,			18,46	78,9	2,48	9,86	0,			17,88	80,4	2,27	9,24	0,				16,93	82,7	2,02	9,32	0,				11,83	85,2					
11-07-2022 00:32:42						17,37	83,7	2,3	9,57	0,			18,02	77,6	2,38	9,86	0,			17,63	79,6	2,28	9,24	0,				16,75	82,7	2,01	9,3	0,				11,77	85,2					
11-07-2022 00:37:40						17,43	83,5	2,06	9,57	0,			17,96	78,1	2,48	9,85	0,			17,44	80,	2,36	9,24	0,				16,31	82,5	2,09	9,31	0,				11,65	85,4					
11-07-2022 00:42:43						17,18	83,3	2,07	9,58	0,			17,83	77,	2,5	9,86	0,			17,44	80,4	2,3	9,23	0,				16,37	82,7	2,11	9,32	0,				11,77	85,7					
11-07-2022 00:47:41						17,31	84,	2,11	9,55	0,			17,71	77,2	2,47	9,86	0,			17,50	80,8	2,19	9,24	0,				16,43	82,7	2,07	9,32	0,				11,77	85,6					
11-07-2022 00:52:43						17,31	83,7	2,14	9,56	0,			17,71	77,2	2,21	9,86	0,			17,69	80,4	2,74	9,24	0,				16,31	83,	2,04	9,3	0,				11,71	85,6					
11-07-2022 00:57:43						17,31	83,7	2,07	9,52	0,			17,77	77,4	2,68	9,87	0,			17,19	80,	1,93	7,8	0,				16,18	83,	2,08	9,32	0,				11,58	85,9					
11-07-2022 01:02:41						17,31	83,3	2,23	9,54	0,			17,71	77,4	2,35	9,85	0,			17,44	80,2	2,44	8,7	0,				16,06	83,	1,96	9,32	0,				11,58	86,					
11-07-2022 01:07:42						17,31	83,7	2,26	9,56	0,			17,77	76,8	2,39	9,83	0,			17,31	80,3	2,27	9,28	0,				16,18	82,6	1,99	9,32	0,				11,71	86,1					
11-07-2022 01:12:42						17,18	84,	2,13	9,53	0,			17,77	77,4	2,36	9,83	0,			17,19	80,4	2,27	9,28	0,				16,06	83,3	2,02	9,31	0,				11,77	86,					
11-07-2022 01:17:42						17,12	83,7	2,14	9,55	0,			17,71	77,6	2,36	9,84	0,			17,19	80,4	2,16	9,27	0,				16,12	83,1	1,92	9,31	0,				11,77	86,2					
11-07-2022 01:22:42						17,06	83,7	2,33	9,55	0,			17,77	77,1	2,55	9,84	0,			17,38	80,8	2,29	9,27	0,				16,31	83,2	1,96	9,31	0,				11,83	86,4					
11-07-2022 01:27:41						17,06	83,7	2,25	9,59	0,			17,83	77,	2,43	9,82	0,			17,56	80,5	2,35	9,28	0,				16,25	83,1	1,98	9,31	0,				11,83	86,5					
11-07-2022 01:32:41						17,37	84,	2,09	9,56	0,			17,90	77,6	2,34	9,81	0,			17,50	80,4	2,13	9,29	0,				16,37	83,1	2,23	9,31	0,				11,90	86,7					
11-07-2022 01:37:42						17,37	83,9	2,06	9,56	0,			18,02	77,5	2,49	9,82	0,			17,44	80,1	2,33	9,27	0,				16,25	83,4	2,04	9,31	0,				11,83	86,8					
11-07-2022 01:42:42						17,37	83,7	2,15	9,55	0,			17,90	77,5	2,54	9,8	0,			17,56	80,8	2,27	9,27	0,				16,12	83,	2,07	9,31	0,				11,65	87,3					
11-07-2022 01:47:41						17,31	83,4	2,06	9,57	0,			17,90	77,5	2,47	9,8	0,			17,56	80,5	2,15	9,28	0,				16,43	83,4	1,91	9,32	0,				11,71	87,6					
11-07-2022 01:52:41						17,12	84,1	2,02	9,55	0,			17,96	77,	2,49	9,81	0,			17,38	80,5	2,28	9,27	0,				16,31	83,2	1,93	9,33	0,				11,77	87,8					
