Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
15/02/2023 00.04.10						16,37	101,1	0,45	0,	25,55			13,90	100,8	0,48	0,08	25,5			20,31	68,7	0,96	3,24	25,67				21,62	80,2	0,98	4,73	25,5				4,40	92,4					
15/02/2023 00.09.10						16,37	101,1	0,47	0,	25,55			13,21	100,3	0,47	0,08	25,5			20,44	68,5	0,92	3,24	25,67				21,68	80,	0,97	4,74	25,5				4,40	92,3					
15/02/2023 00.14.11						16,43	101,1	0,45	0,	25,55			13,83	100,7	0,47	0,08	25,5			20,44	68,4	0,95	3,24	25,67				21,75	79,8	0,93	4,77	25,5				4,40	92,1					
15/02/2023 00.19.10						16,43	101,1	0,45	0,	25,55			14,08	100,7	0,47	0,08	25,5			20,44	68,	0,94	3,69	25,67				21,93	80,4	0,98	4,73	25,5				4,46	92,5					
15/02/2023 00.24.11						16,37	101,1	0,45	0,	25,55			14,21	100,8	0,47	0,08	25,5			20,50	68,	0,91	3,47	25,67				21,93	79,4	0,95	4,73	25,5				4,46	92,4					
15/02/2023 00.29.09						16,43	101,1	0,45	0,	25,55			14,40	100,8	0,48	0,08	25,5			20,50	67,6	0,96	3,47	25,67				22,00	79,4	0,98	4,69	25,5				4,40	92,					
15/02/2023 00.34.11						16,43	101,1	0,45	0,	25,55			14,40	100,8	0,47	0,08	25,5			20,56	67,6	0,98	3,48	25,67				22,12	78,9	0,96	4,76	25,5				4,46	92,4					
15/02/2023 00.39.10						16,43	101,1	0,45	0,	25,55			14,46	100,8	0,47	0,08	25,5			20,56	67,2	0,95	3,49	25,67				22,18	79,3	0,96	4,74	25,5				4,46	92,4					
15/02/2023 00.44.11						16,43	101,1	0,45	0,	25,55			14,52	100,8	0,47	0,08	25,5			20,88	68,8	0,87	3,48	25,67				22,31	78,9	0,98	4,74	25,5				4,52	92,4					
15/02/2023 00.49.10						16,56	101,1	0,46	0,	25,55			13,83	100,7	0,47	0,08	25,5			21,19	68,5	0,95	3,64	25,67				22,25	77,9	0,98	4,74	25,5				4,46	92,4					
15/02/2023 00.54.10						16,50	0,	0,44	0,	25,55			13,08	100,4	0,47	0,08	25,5			21,19	68,4	0,92	3,76	25,67				22,00	77,5	0,94	4,72	25,5				4,46	92,8					
15/02/2023 00.59.11						16,56	0,	0,45	0,	25,55			13,77	100,7	0,47	0,08	25,5			21,00	67,6	0,91	3,77	25,67				22,00	78,3	0,95	4,69	25,5				4,46	92,5					
15/02/2023 01.04.10						16,43	0,	0,45	0,	25,55			14,02	100,8	0,47	0,08	25,5			20,81	66,8	0,93	3,77	25,67				21,93	77,9	0,93	4,69	25,5				4,46	92,6					
15/02/2023 01.09.10						16,50	101,1	0,45	0,	25,55			14,27	100,8	0,48	0,08	25,5			20,69	66,6	0,9	3,76	25,67				21,75	77,8	0,91	4,74	25,5				4,46	92,8					
15/02/2023 01.14.10						16,56	0,	0,44	0,	25,55			14,21	100,8	0,47	0,08	25,5			20,56	66,4	0,87	3,76	25,67				21,87	77,9	0,98	4,69	25,5				4,52	92,9					
15/02/2023 01.19.10						16,56	0,	0,47	0,	25,55			14,33	100,8	0,47	0,08	25,5			20,44	66,2	0,92	3,76	25,67				21,93	78,7	0,99	4,64	25,5				4,52	93,1					
15/02/2023 01.24.10						16,56	0,	0,44	0,	25,55			14,46	100,7	0,48	0,08	25,5			20,44	66,4	0,94	3,77	25,67				22,00	78,	0,97	4,56	25,5				4,46	92,8					
15/02/2023 01.29.10						16,62	0,	0,44	0,	25,55			14,40	101,	0,47	0,08	25,5			20,44	66,6	0,92	3,77	25,67				21,93	78,3	0,98	4,6	25,5				4,52	93,					
15/02/2023 01.34.13						16,56	0,	0,44	0,	25,55			13,90	100,8	0,48	0,08	25,5			20,44	66,4	0,93	3,76	25,67				22,00	77,9	0,95	4,52	25,5				4,40	92,9					
15/02/2023 01.39.10						16,56	0,	0,45	0,	25,55			13,27	100,5	0,47	0,08	25,5			20,44	66,4	0,92	3,56	25,67				22,18	78,8	0,97	4,56	25,5				4,46	93,1					
15/02/2023 01.44.11						16,68	0,	0,44	0,	25,55			13,77	100,9	0,47	0,08	25,5			20,50	66,8	0,91	3,57	25,67				22,37	78,	1,01	4,49	25,5				4,46	92,9					
15/02/2023 01.49.10						16,68	0,	0,45	0,	25,55			13,96	101,	0,47	0,08	25,5			20,44	66,2	0,87	3,57	25,67				22,43	78,7	0,93	4,52	25,5				4,46	93,					
15/02/2023 01.54.11						16,62	0,	0,44	0,	25,55			14,21	100,9	0,47	0,08	25,5			20,50	66,6	0,92	3,56	25,67				22,68	78,8	0,95	4,52	25,5				4,46	93,					
