Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
01/01/2023 00.04.12						14,75	0,	0,74		0,			14,65	76,9	2,56	9,88	25,5			14,63	71,9	0,7	2,72	0,				15,25	85,	3,85	0,	0,				5,27	97,8					
01/01/2023 00.09.14						14,68	0,	0,72		0,			14,83	77,7	2,25	9,87	25,5			14,50	71,7	0,69	2,57	0,				15,50	85,2	3,28	8,35	25,5				5,21	97,8					
01/01/2023 00.14.12						14,50	0,	0,56		0,			14,71	77,	2,49	9,87	25,5			14,50	73,2	0,57	1,08	0,				15,56	85,2	2,51	8,19	25,5				5,27	98,					
01/01/2023 00.19.11						14,06	0,	0,56		0,			14,65	76,6	2,41	9,87	25,5			14,44	72,4	0,51	0,3	0,				16,00	85,8	2,22	8,06	25,5				5,21	97,9					
01/01/2023 00.24.12						14,43	0,	0,44		0,			14,65	77,3	2,4	9,87	25,5			14,44	71,9	0,48	0,	0,				16,12	86,4	2,41	7,96	25,5				5,21	98,					
01/01/2023 00.29.11						14,43	0,	2,34		25,55			14,71	76,8	2,28	9,85	25,5			14,56	72,8	2,42	8,61	25,67				16,25	85,	8,86	7,94	25,5				5,27	98,					
01/01/2023 00.34.12						14,06	0,	2,48		25,55			14,90	76,5	2,17	9,86	25,5			14,63	72,8	2,28	8,39	25,67				16,06	85,	1,98	7,87	25,5				5,27	98,					
01/01/2023 00.39.12						14,81	0,	2,49		25,55			14,96	76,2	2,04	9,85	25,5			14,69	72,5	2,35	8,24	25,67				16,62	84,8	8,37	7,77	25,5				5,27	98,					
01/01/2023 00.44.13						14,93	0,	2,37		25,55			15,08	77,4	2,08	9,85	25,5			14,88	72,2	2,29	8,05	25,67				16,43	84,3	8,28	7,82	25,5				5,27	98,					
01/01/2023 00.49.14						14,81	0,	2,14		25,55			14,96	75,5	1,91	9,85	25,5			15,00	72,	2,31	8,04	25,67				16,37	83,9	8,37	7,78	25,5				5,27	98,					
01/01/2023 00.54.12						15,00	0,	2,45		25,55			14,96	76,4	2,1	9,85	25,5			15,25	72,7	2,6	7,82	25,67				16,81	83,7	8,3	7,79	25,5				5,27	98,					
01/01/2023 00.59.13						15,25	0,	2,33		25,55			15,40	77,1	1,93	9,84	25,5			15,25	71,3	2,14	7,83	25,67				16,68	83,	8,3	7,73	25,5				5,27	98,					
01/01/2023 01.04.11						15,00	0,	2,4		25,55			15,40	76,	1,94	9,85	25,5			15,31	71,6	2,52	7,82	25,67				16,93	82,8	8,5	7,69	25,5				5,27	98,					
01/01/2023 01.09.12						14,81	0,	2,35		25,55			15,40	75,8	1,8	9,85	25,5			15,31	71,6	2,34	7,83	25,67				16,87	83,1	8,49	7,71	25,5				5,27	98,					
01/01/2023 01.14.11						15,12	0,	2,3		25,55			15,33	76,3	2,05	9,85	25,5			15,44	71,2	2,23	7,83	25,67				16,81	82,	8,49	7,81	25,5				5,27	98,					
01/01/2023 01.19.12						15,18	0,	2,43		25,55			15,40	75,5	1,88	9,86	25,5			15,56	70,7	2,19	7,83	25,67				17,18	82,7	2,32	7,88	25,5				5,21	98,1					
01/01/2023 01.24.13						14,75	0,	2,28		25,55			15,27	75,4	1,9	9,85	25,5			15,63	71,	2,26	7,83	25,67				16,50	81,5	8,48	7,93	25,5				5,27	98,					
01/01/2023 01.29.12						15,00	0,	2,23		25,55			15,52	76,2	2,03	9,86	25,5			15,69	71,6	2,32	7,99	25,67				16,81	82,1	8,5	7,94	25,5				5,27	98,1					
01/01/2023 01.34.12						14,75	0,	2,67		25,55			15,46	75,4	1,9	9,86	25,5			15,69	69,5	2,69	8,16	25,67				16,56	81,5	8,48	7,94	25,5				5,27	98,					
01/01/2023 01.39.12						14,93	0,	2,17		25,55			15,52	75,8	1,76	9,86	25,5			15,69	70,	2,33	8,3	25,67				16,93	82,4	8,49	7,96	25,5				5,21	98,1					
01/01/2023 01.44.12						14,81	0,	2,53		25,55			15,71	75,4	1,92	9,85	25,5			15,50	68,	2,57	8,46	25,67				16,62	81,9	8,5	7,94	25,5				5,15	98,1					
01/01/2023 01.49.12						14,62	0,	2,34		25,55			15,83	75,8	1,83	9,86	25,5			15,44	69,2	2,66	8,46	25,67				16,81	82,7	8,65	8,1	25,5				5,27	98,2					
01/01/2023 01.54.12						14,81	0,	2,54		25,55			15,90	76,6	1,87	9,86	25,5			15,44	69,6	2,68	8,74	25,67				16,62	81,5	8,67	8,08	25,5				5,15	98,2					
01/01/2023 01.59.11						14,62	0,	2,63		25,55			15,77	75,4	2,09	9,86	25,5			15,50	69,6	2,61	8,74	25,67				16,50	81,8	8,77	8,07	25,5				5,27	98,3					
