Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
05/02/2023 00.04.13						13,87	0,	1,67		25,55			13,77	78,1	2,2	9,87	25,5			14,19	74,7	2,54	7,91	0,				14,25	76,5	7,63	4,2	25,5				0,65	91,1					
05/02/2023 00.09.12						14,31	0,	1,88		25,55			13,46	77,7	2,01	9,86	25,5			13,94	72,5	2,06	7,91	0,				14,12	76,3	7,64	4,19	25,5				0,58	90,8					
05/02/2023 00.14.14						14,00	0,	1,86		25,55			13,52	77,3	1,83	9,86	25,5			14,06	73,6	2,05	7,29	0,				14,00	76,4	7,62	4,19	25,5				0,58	91,					
05/02/2023 00.19.11						13,93	0,	1,82		25,55			13,71	78,6	1,76	9,86	25,5			14,06	73,2	1,83	7,29	0,				13,93	76,4	7,55	4,19	25,5				0,52	91,2					
05/02/2023 00.24.13						14,12	0,	1,73		25,55			13,58	78,3	1,59	9,86	25,5			14,19	73,5	1,64	6,95	0,				14,12	76,2	7,5	4,2	25,5				0,58	91,1					
05/02/2023 00.29.11						14,06	0,	1,95		25,55			13,90	78,2	1,39	9,86	25,5			14,38	73,4	1,68	6,95	0,				13,93	75,9	7,51	4,19	25,5				0,58	91,					
05/02/2023 00.34.14						14,18	0,	1,77		25,55			14,33	78,2	1,27	9,86	25,5			14,56	73,2	1,83	6,37	0,				13,75	75,9	7,43	4,2	25,5				0,58	91,					
05/02/2023 00.39.12						14,00	0,	1,97		25,55			14,21	77,	1,24	9,86	25,5			14,81	73,2	1,55	6,37	0,				13,68	75,9	0,98	4,19	25,5				0,52	90,9					
05/02/2023 00.44.12						13,87	0,	1,77		25,55			14,21	75,1	1,6	9,27	25,5			15,00	72,	1,69	6,37	0,				13,87	76,1	7,33	4,2	25,5				0,58	90,9					
05/02/2023 00.49.13						14,18	0,	1,74		25,55			14,46	76,9	1,53	9,27	25,5			14,81	70,9	1,85	6,37	0,				13,75	75,9	7,26	4,2	25,5				0,65	90,8					
05/02/2023 00.54.13						14,12	0,	1,56		25,55			14,58	76,2	1,48	9,27	25,5			15,00	70,7	1,64	6,37	0,				13,68	75,8	7,09	4,2	25,5				0,71	90,8					
05/02/2023 00.59.12						14,37	0,	1,62		25,55			14,65	75,4	1,54	9,27	25,5			15,06	70,1	1,81	6,38	0,				13,62	75,5	7,13	4,2	25,5				0,71	90,8					
05/02/2023 01.04.12						15,06	0,	1,58		25,55			14,77	74,9	1,68	9,04	25,5			15,13	70,	1,61	6,37	0,				13,68	75,5	7,01	4,21	25,5				0,65	90,5					
05/02/2023 01.09.14						14,75	0,	1,73		25,55			15,08	76,2	1,4	9,04	25,5			15,19	69,4	1,7	6,37	0,				13,75	75,5	6,79	4,21	25,5				0,71	90,5					
05/02/2023 01.14.12						14,62	0,	1,74		25,55			14,90	73,8	1,43	9,04	25,5			15,25	69,3	1,83	6,57	0,				13,81	75,4	6,99	4,19	25,5				0,77	90,7					
05/02/2023 01.19.14						15,31	0,	1,47		25,55			15,02	73,9	1,58	9,04	25,5			15,19	68,8	1,7	6,57	0,				13,62	75,5	6,94	4,19	25,5				0,90	90,7					
05/02/2023 01.24.12						15,18	0,	1,42		25,55			14,83	73,8	1,45	9,19	25,5			15,19	68,	1,72	6,85	0,				13,93	75,5	6,84	4,2	25,5				0,83	90,8					
05/02/2023 01.29.13						15,18	0,	1,49		25,55			14,83	72,3	1,52	9,32	25,5			15,00	67,7	2,07	6,85	0,				13,87	75,5	6,83	4,19	25,5				0,90	90,8					
05/02/2023 01.34.13						15,43	0,	1,64		25,55			14,90	73,9	1,37	9,61	25,5			14,81	66,9	1,6	6,86	0,				14,00	75,2	0,94	4,2	25,5				0,90	90,9					
05/02/2023 01.39.13						15,43	0,	1,48		25,55			14,77	73,	1,41	9,62	25,5			14,94	68,	1,64	6,62	0,				13,87	75,2	6,64	4,21	25,5				0,96	90,8					
05/02/2023 01.44.13						15,62	0,	1,56		25,55			14,83	74,2	1,66	9,87	25,5			15,00	68,	1,81	6,62	0,				13,93	75,2	6,76	4,2	25,5				0,96	91,1					
05/02/2023 01.49.12						15,68	0,	1,45		25,55			14,96	71,6	1,61	9,87	25,5			15,00	67,6	1,88	6,62	0,				14,06	75,3	6,74	4,2	25,5				1,15	91,2					
05/02/2023 01.54.13						15,43	0,	1,38		25,55			14,71	71,7	1,45	9,87	25,5			15,00	67,8	2,	6,83	0,				13,68	75,1	6,71	4,2	25,5				0,96	91,2					
05/02/2023 01.59.12						15,56	0,	1,37		25,55			14,71	72,5	1,59	9,87	25,5			15,13	68,	1,75	6,83	0,				14,00	75,2	0,96	4,19	25,5				1,08	91,5					
