Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
14/12/2022 00.04.11						13,62	0,	1,7	6,74	25,55			17,33	77,4	1,06	6,35	25,5			16,88	70,8	1,17	5,78	25,67				14,87	84,2	1,78	7,36	25,5				0,58	97,6					
14/12/2022 00.09.10						13,87	0,	1,4	6,64	25,55			17,46	77,3	1,	6,48	25,5			17,19	71,8	1,17	5,77	25,67				14,81	83,8	1,77	7,37	25,5				0,52	97,6					
14/12/2022 00.14.12						14,25	0,	1,44	6,56	25,55			17,52	76,7	1,03	6,61	25,5			17,25	70,4	1,11	5,42	25,67				14,43	82,8	1,77	7,37	25,5				0,52	97,6					
14/12/2022 00.19.10						14,37	0,	1,36	6,54	25,55			17,40	75,8	1,04	6,61	25,5			17,44	71,5	1,06	5,2	25,67				14,43	83,	2,24	7,37	25,5				0,52	97,6					
14/12/2022 00.24.12						14,75	0,	1,65	6,65	25,55			17,33	74,5	1,15	6,83	25,5			17,56	71,6	1,03	5,21	25,67				14,31	83,	1,89	7,37	25,5				0,46	97,6					
14/12/2022 00.29.10						14,87	0,	1,51	6,56	25,55			17,58	75,3	1,19	6,83	25,5			17,69	70,4	1,24	5,21	25,67				14,12	82,5	1,96	7,37	25,5				0,52	97,6					
14/12/2022 00.34.11						14,56	0,	1,39	6,55	25,55			17,46	75,	1,07	7,03	25,5			17,75	70,1	1,	5,2	25,67				13,81	81,7	2,06	7,36	25,5				0,46	97,8					
14/12/2022 00.39.10						14,56	0,	1,39	6,55	25,55			17,52	75,1	1,24	7,16	25,5			17,88	70,4	1,11	5,21	25,67				14,00	82,	2,06	7,36	25,5				0,46	97,7					
14/12/2022 00.44.11						15,12	0,	1,69	6,54	25,55			17,52	72,3	1,34	7,51	25,5			18,13	70,4	1,04	5,2	25,67				13,87	81,5	1,98	7,37	25,5				0,33	97,6					
14/12/2022 00.49.11						15,06	0,	1,63	6,64	25,55			16,96	73,4	1,31	7,52	25,5			18,31	70,4	1,1	5,21	25,67				14,12	81,5	1,96	7,37	25,5				0,40	97,9					
14/12/2022 00.54.10						15,31	0,	1,34	6,76	25,55			16,71	73,3	1,54	7,73	25,5			18,31	69,6	1,05	5,21	25,67				14,37	82,1	2,05	7,37	25,5				0,40	97,7					
14/12/2022 00.59.11						15,06	0,	1,4	6,84	25,55			16,21	72,8	1,46	8,4	25,5			18,38	69,4	1,04	5,21	25,67				14,12	81,8	2,04	7,37	25,5				0,40	97,8					
14/12/2022 01.04.10						15,00	0,	1,63	6,85	25,55			16,46	73,8	1,16	6,75	25,5			18,56	69,4	1,03	5,2	25,67				14,75	81,4	2,12	7,36	25,5				0,40	97,7					
14/12/2022 01.09.11						14,87	0,	1,67	6,93	25,55			16,96	75,3	0,97	6,31	25,5			18,75	69,2	1,22	5,44	25,67				14,12	80,3	1,65	7,37	25,5				0,46	97,7					
14/12/2022 01.14.09						14,81	0,	1,61	7,05	25,55			17,33	75,2	1,01	6,31	25,5			18,88	68,1	1,1	5,43	25,67				14,06	80,3	1,86	7,37	25,5				0,65	97,7					
14/12/2022 01.19.10						14,50	0,	1,92	7,15	25,55			17,71	76,1	1,05	6,31	25,5			18,94	68,4	1,22	5,65	25,67				14,18	81,1	1,83	7,36	25,5				0,65	97,7					
14/12/2022 01.24.10						14,43	0,	1,74	7,23	25,55			17,90	75,3	1,13	6,64	25,5			19,13	68,6	1,27	5,85	25,67				14,81	81,5	2,16	7,37	25,5				0,77	97,6					
14/12/2022 01.29.11						14,56	0,	1,95	7,26	25,55			18,08	73,8	1,15	6,64	25,5			18,88	67,5	1,37	6,14	25,67				14,87	80,2	2,	7,37	25,5				0,71	97,5					
14/12/2022 01.34.12						14,50	0,	1,83	7,29	25,55			18,08	74,2	1,04	6,64	25,5			18,56	66,4	1,61	6,41	25,67				14,68	79,9	1,8	7,36	25,5				0,83	97,7					
14/12/2022 01.39.10						14,25	0,	1,96	7,34	25,55			17,90	72,2	1,11	6,89	25,5			18,31	66,9	1,35	6,4	25,67				14,93	80,2	1,73	7,37	25,5				0,65	97,6					
14/12/2022 01.44.11						14,43	0,	2,1	7,43	25,55			17,83	73,4	1,13	6,9	25,5			17,94	65,6	1,69	6,41	25,67				15,12	80,	1,91	7,37	25,5				0,40	97,7					
14/12/2022 01.49.10						14,31	0,	1,98	7,44	25,55			17,77	73,	1,32	6,89	25,5			17,75	66,4	1,46	6,41	25,67				15,31	79,5	1,99	7,36	25,5				0,40	97,7					
