Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
15/11/2022 00.04.12						16,75	0,	0,46	0,	25,55			16,96	101,5	0,49	0,08	25,5			18,13	0,	1,13	5,1	25,67				18,37	82,	1,09	5,42	25,5				9,08	88,8					
15/11/2022 00.09.10						16,68	0,	0,5	0,	25,55			15,77	100,2	0,48	0,08	25,5			18,31	0,	1,17	5,1	25,67				18,62	82,3	1,2	5,48	25,5				9,15	88,8					
15/11/2022 00.14.10						16,75	0,	0,46	0,	25,55			16,46	101,2	0,5	0,08	25,5			18,38	0,	1,16	5,1	25,67				18,68	81,6	1,06	5,49	25,5				9,08	88,7					
15/11/2022 00.19.09						16,75	0,	0,46	0,	25,55			16,71	101,5	0,47	0,08	25,5			18,38	0,	1,22	5,1	25,67				18,75	81,5	1,12	5,48	25,5				9,08	88,8					
15/11/2022 00.24.11						16,81	0,	0,48	0,	25,55			16,77	101,4	0,47	0,07	25,5			18,38	0,	1,14	5,12	25,67				18,93	81,1	1,14	5,64	25,5				9,08	88,8					
15/11/2022 00.29.10						16,87	0,	0,49	0,	25,55			16,83	101,4	0,5	0,08	25,5			18,44	0,	1,2	5,1	25,67				18,75	81,	1,17	5,62	25,5				9,15	88,6					
15/11/2022 00.34.11						16,87	0,	0,47	0,	25,55			16,90	101,3	0,5	0,08	25,5			18,25	0,	1,31	5,11	25,67				18,50	80,8	1,2	5,62	25,5				9,02	88,4					
15/11/2022 00.39.10						16,87	0,	0,52	0,	25,55			16,83	101,4	0,52	0,08	25,5			18,25	0,	1,25	5,27	25,67				18,56	81,1	1,15	5,63	25,5				9,08	88,4					
15/11/2022 00.44.10						16,93	0,	0,48	0,	25,55			16,90	101,5	0,48	0,08	25,5			18,31	0,	1,3	5,27	25,67				18,81	81,	1,21	5,62	25,5				9,08	88,4					
15/11/2022 00.49.10						16,87	0,	0,57	0,	25,55			16,90	101,5	0,61	0,08	25,5			18,25	0,	1,22	5,27	25,67				18,93	80,7	1,23	5,7	25,5				9,02	88,4					
15/11/2022 00.54.11						16,87	0,	0,48	0,	25,55			15,77	100,2	0,47	0,08	25,5			18,19	0,	1,38	5,43	25,67				18,93	80,8	1,27	5,85	25,5				9,08	88,4					
15/11/2022 00.59.11						16,87	0,	0,46	0,	25,55			16,40	101,3	0,47	0,08	25,5			18,19	0,	1,32	5,43	25,67				18,68	80,1	1,17	5,94	25,5				9,02	88,4					
15/11/2022 01.04.09						16,93	0,	0,47	0,	25,55			16,65	101,4	0,55	0,08	25,5			18,13	0,	1,39	5,42	25,67				18,56	80,3	1,39	6,	25,5				9,02	88,4					
15/11/2022 01.09.10						16,93	0,	0,45	0,	25,55			16,71	101,5	0,48	0,08	25,5			18,06	0,	1,27	5,42	25,67				18,68	80,2	1,45	6,	25,5				9,08	88,4					
15/11/2022 01.14.10						17,00	0,	0,48	0,	25,55			16,71	101,4	0,47	0,08	25,5			18,06	0,	1,27	5,43	25,67				18,62	79,9	1,41	6,03	25,5				9,08	88,5					
15/11/2022 01.19.11						17,00	0,	0,6	0,	25,55			16,71	101,5	0,56	0,08	25,5			18,25	0,	1,49	5,42	25,67				18,50	79,5	1,64	6,09	25,5				9,02	88,4					
15/11/2022 01.24.10						17,06	0,	0,5	0,	25,55			16,83	101,4	0,52	0,08	25,5			18,25	0,	1,43	5,43	25,67				18,12	79,2	1,51	6,08	25,5				9,02	88,4					
15/11/2022 01.29.11						17,00	0,	0,48	0,	25,55			16,77	101,5	0,54	0,08	25,5			18,13	0,	1,49	5,43	25,67				18,12	79,9	1,4	6,	25,5				9,02	88,2					
15/11/2022 01.34.11						17,06	0,	0,48	0,	25,55			16,83	101,5	0,5	0,08	25,5			18,19	0,	1,28	5,42	25,67				18,31	80,	1,35	5,97	25,5				9,02	88,4					
15/11/2022 01.39.10						17,06	0,	0,55	0,	25,55			15,96	100,2	0,52	0,08	25,5			18,25	0,	1,26	5,42	25,67				18,37	79,5	1,47	5,93	25,5				9,02	88,4					
15/11/2022 01.44.12						17,00	0,	0,5	0,	25,55			16,33	101,4	0,51	0,08	25,5			18,19	0,	1,35	5,42	25,67				18,25	79,8	1,3	5,85	25,5				9,02	88,4					
15/11/2022 01.49.09						17,06	0,	0,52	0,	25,55			16,58	101,5	0,51	0,08	25,5			18,19	0,	1,37	5,42	25,67				18,31	79,5	1,41	5,88	25,5				9,02	88,4					
15/11/2022 01.54.11						17,12	0,	0,53	0,	25,55			16,65	101,5	0,5	0,08	25,5			18,19	0,	1,32	5,42	25,67				18,50	79,6	1,27	5,82	25,5				8,96	88,2					
