Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
13/11/2022 00.04.11						15,50	0,	0,45	0,	25,55			15,65	85,	1,15	8,95	0,			17,56	0,	1,86	6,58	25,67				18,25	83,8	2,	7,23	25,5				11,40	94,1					
13/11/2022 00.09.10						15,68	0,	0,45	0,	25,55			15,65	84,2	1,01	8,56	0,			17,50	0,	1,79	6,58	25,67				18,43	83,4	2,1	7,23	25,5				11,40	94,4					
13/11/2022 00.14.11						15,81	0,	0,44	0,	25,55			15,65	84,5	0,95	8,37	0,			17,56	0,	1,45	6,57	25,67				18,31	83,7	2,03	7,23	25,5				11,08	94,1					
13/11/2022 00.19.09						15,87	0,	0,45	0,	25,55			15,83	84,6	0,83	8,24	0,			17,56	0,	1,73	6,45	25,67				18,37	83,	2,01	7,22	25,5				11,02	94,4					
13/11/2022 00.24.10						15,81	0,	0,44	0,	25,55			15,83	83,8	0,78	7,91	0,			17,63	0,	1,6	6,22	25,67				19,43	86,5	2,29	7,23	25,5				10,96	94,5					
13/11/2022 00.29.10						15,81	0,	0,44	0,	25,55			16,08	84,5	0,81	7,92	0,			17,88	0,	1,55	6,23	25,67				21,00	84,9	2,06	7,24	25,5				11,02	94,8					
13/11/2022 00.34.11						15,87	0,	0,45	0,	25,55			15,83	83,6	0,78	7,92	0,			18,00	0,	1,59	6,22	25,67				20,62	83,	2,11	7,25	25,5				11,08	94,8					
13/11/2022 00.39.10						14,75	0,	0,44	0,	25,55			15,77	83,2	0,75	7,92	0,			18,00	0,	1,45	6,23	25,67				20,31	84,2	2,05	7,24	25,5				11,02	94,7					
13/11/2022 00.44.10						15,56	0,	0,45	0,	25,55			16,02	84,6	0,82	7,92	0,			18,13	0,	1,44	6,07	25,67				20,12	85,	2,03	7,24	25,5				11,08	94,8					
13/11/2022 00.49.12						15,68	0,	0,45	0,	25,55			16,27	85,	0,92	8,44	0,			18,19	0,	1,36	6,07	25,67				19,68	84,2	2,22	7,25	25,5				10,96	94,7					
13/11/2022 00.54.10						15,81	0,	0,46	0,	25,55			15,90	83,8	1,05	8,45	0,			18,31	0,	1,36	6,06	25,67				19,37	84,2	1,92	7,24	25,5				10,96	94,6					
13/11/2022 00.59.10						15,81	0,	0,45	0,	25,55			15,96	84,3	1,08	8,44	0,			18,38	0,	1,42	6,05	25,67				18,81	83,2	1,96	7,23	25,5				10,96	94,8					
13/11/2022 01.04.09						15,87	0,	0,44	0,	25,55			15,83	84,2	0,99	8,45	0,			18,38	0,	1,37	6,3	25,67				18,68	84,	1,96	7,24	25,5				10,96	94,8					
13/11/2022 01.09.12						15,93	0,	0,45	0,	25,55			16,02	85,4	0,84	8,44	0,			18,44	0,	1,46	6,32	25,67				18,56	83,4	1,93	7,25	25,5				10,90	94,8					
13/11/2022 01.14.10						15,81	0,	0,45	0,	25,55			16,02	84,6	0,95	8,44	0,			18,31	0,	1,6	6,31	25,67				18,62	83,9	2,09	7,23	25,5				10,77	94,8					
13/11/2022 01.19.11						14,62	0,	0,45	0,	25,55			16,02	84,8	0,72	7,83	0,			18,31	0,	1,43	6,32	25,67				18,56	83,8	2,11	7,24	25,5				10,65	94,8					
13/11/2022 01.24.09						15,56	0,	0,45	0,	25,55			16,02	84,2	0,72	7,61	0,			18,31	0,	1,58	6,32	25,67				18,37	83,8	1,94	7,23	25,5				10,52	94,9					
13/11/2022 01.29.11						15,68	0,	0,45	0,	25,55			16,08	84,2	0,7	7,26	0,			18,25	0,	1,65	6,32	25,67				18,12	83,8	2,21	7,24	25,5				10,58	95,					
13/11/2022 01.34.11						15,75	0,	0,45	0,	25,55			16,02	83,8	0,66	7,05	0,			18,25	0,	1,58	6,3	25,67				18,12	83,4	2,07	7,23	25,5				10,65	95,2					
13/11/2022 01.39.10						15,81	0,	0,45	0,	25,55			16,08	83,	0,66	6,85	0,			18,19	0,	1,59	6,3	25,67				18,06	83,4	2,03	7,23	25,5				10,71	95,2					
13/11/2022 01.44.10						15,81	0,	0,44	0,	25,55			16,02	83,	0,66	6,85	0,			18,19	0,	1,52	6,3	25,67				18,00	83,8	2,07	7,24	25,5				10,71	95,1					
13/11/2022 01.49.10						15,81	0,	0,45	0,	25,55			16,02	83,	0,65	6,63	0,			18,00	0,	1,42	6,31	25,67				17,93	83,9	1,88	7,24	25,5				10,65	95,1					
13/11/2022 01.54.12						15,81	0,	0,45	0,	25,55			16,08	82,8	0,62	6,63	0,			18,00	0,	1,68	6,31	25,67				17,93	83,8	2,01	7,23	25,5				10,65	95,					
