Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
29/11/2022 00.04.12						17,50	0,	1,13		25,55			18,71	77,3	0,86	3,56	25,5			19,88	71,6	1,02	4,07	25,67				16,56	84,6	5,74	6,07	25,5				5,40	92,4					
29/11/2022 00.09.11						17,75	0,	1,21		25,55			18,83	77,5	0,88	3,56	25,5			20,00	71,2	1,04	4,08	25,67				17,06	84,7	5,87	6,04	25,5				5,46	92,4					
29/11/2022 00.14.12						17,68	0,	1,21		25,55			18,83	76,8	0,85	3,56	25,5			20,06	71,2	0,99	4,07	25,67				17,06	84,2	6,02	5,94	25,5				5,46	92,4					
29/11/2022 00.19.11						17,25	0,	1,17		25,55			18,96	77,1	0,82	3,57	25,5			20,06	70,4	1,	4,08	25,67				17,06	84,2	1,44	6,04	25,5				5,40	92,4					
29/11/2022 00.24.13						17,25	0,	1,18		25,55			18,83	76,6	0,86	3,56	25,5			20,19	70,4	1,06	4,38	25,67				17,31	83,8	5,94	6,03	25,5				5,27	92,4					
29/11/2022 00.29.11						17,68	0,	1,27		25,55			18,96	76,6	0,92	3,56	25,5			20,44	71,6	0,99	4,37	25,67				17,62	84,2	6,16	6,02	25,5				5,33	92,4					
29/11/2022 00.34.12						17,68	0,	1,26		25,55			19,02	77,	0,85	3,56	25,5			20,69	72,	1,15	4,6	25,67				17,43	83,9	6,19	6,02	25,5				5,33	92,4					
29/11/2022 00.39.12						17,12	0,	1,29		25,55			18,96	76,3	0,94	3,56	25,5			20,56	70,8	1,18	4,85	25,67				17,56	83,8	6,27	6,17	25,5				5,27	92,4					
29/11/2022 00.44.12						16,81	0,	1,37		25,55			19,15	77,	0,81	3,56	25,5			20,25	70,4	1,15	4,85	25,67				18,00	84,2	6,44	6,34	25,5				5,33	92,4					
29/11/2022 00.49.12						17,12	0,	1,58		25,55			19,08	76,4	0,91	3,56	25,5			20,06	69,4	1,37	4,85	25,67				17,75	83,1	6,43	6,35	25,5				5,27	92,4					
29/11/2022 00.54.11						17,00	0,	1,42		25,55			19,02	76,3	0,82	3,56	25,5			19,75	68,8	1,17	4,84	25,67				17,31	82,7	6,53	6,5	25,5				5,27	92,3					
29/11/2022 00.59.13						16,75	0,	1,24		25,55			18,96	76,2	0,78	3,57	25,5			19,81	69,	1,1	4,85	25,67				17,50	82,3	6,48	6,59	25,5				5,21	92,3					
29/11/2022 01.04.12						17,18	0,	1,43		25,55			18,90	76,1	0,84	3,57	25,5			19,81	68,8	1,09	4,85	25,67				17,25	81,9	6,64	6,57	25,5				5,15	92,4					
29/11/2022 01.09.11						17,06	0,	1,6		25,55			18,90	76,2	0,85	3,57	25,5			19,81	68,6	1,08	4,85	25,67				17,12	81,5	6,48	6,58	25,5				5,21	92,4					
29/11/2022 01.14.11						17,12	0,	1,42		25,55			18,83	76,6	0,85	3,57	25,5			19,81	68,8	1,14	4,84	25,67				17,06	81,9	6,51	6,55	25,5				5,15	92,4					
29/11/2022 01.19.12						17,12	0,	1,48		25,55			18,83	76,2	0,86	3,57	25,5			19,88	68,9	1,	4,85	25,67				16,87	81,5	6,49	6,55	25,5				5,15	92,4					
29/11/2022 01.24.12						16,93	0,	1,37		25,55			18,90	76,2	0,84	3,56	25,5			20,13	70,	1,06	4,62	25,67				17,12	82,3	6,44	6,54	25,5				5,21	92,4					
29/11/2022 01.29.13						17,18	0,	1,33		25,55			18,83	76,2	0,82	3,56	25,5			20,50	69,6	1,07	4,62	25,67				17,43	82,2	1,88	6,69	25,5				5,21	92,4					
29/11/2022 01.34.13						17,00	0,	1,56		25,55			18,96	75,9	0,84	3,56	25,5			20,31	68,8	1,1	4,62	25,67				17,50	81,9	6,48	6,78	25,5				5,15	92,4					
29/11/2022 01.39.10						16,93	0,	1,57		25,55			18,83	76,1	0,84	3,57	25,5			20,13	68,9	1,07	4,93	25,67				17,06	80,9	6,56	6,88	25,5				5,15	92,6					
29/11/2022 01.44.12						16,87	0,	1,44		25,55			18,90	76,2	0,86	3,56	25,5			20,13	68,8	1,14	4,94	25,67				16,81	80,6	6,54	6,82	25,5				5,15	92,6					
29/11/2022 01.49.11						17,06	0,	1,28		25,55			18,90	76,2	0,78	3,57	25,5			20,00	68,7	1,13	4,94	25,67				17,06	81,3	6,46	6,82	25,5				5,21	92,8					
29/11/2022 01.54.13						17,06	0,	1,23		25,55			18,90	76,1	0,82	3,58	25,5			19,88	68,	1,11	4,95	25,67				16,81	81,4	6,45	6,75	25,5				5,15	92,8					
