Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
20/01/2023 00.04.13						14,00	0,	1,73		25,55			14,02	80,1	2,01	9,86	25,5			15,31	72,7	2,53	8,72	25,67				16,93	87,7	7,75	8,24	25,5				0,65	98,8					
20/01/2023 00.09.12						14,56	0,	1,86		25,55			13,96	80,5	1,95	9,86	25,5			14,63	74,	2,5	8,39	25,67				15,81	87,2	7,6	7,93	25,5				0,58	98,8					
20/01/2023 00.14.12						14,68	0,	1,98		25,55			13,58	78,2	1,81	9,85	25,5			14,25	73,3	2,31	8,05	25,67				15,62	87,8	7,64	7,53	25,5				0,52	98,8					
20/01/2023 00.19.11						14,18	0,	1,91		25,55			13,52	78,2	1,55	9,86	25,5			14,31	74,	2,16	7,85	25,67				15,87	89,	7,63	7,37	25,5				0,58	98,8					
20/01/2023 00.24.13						14,12	0,	1,92		25,55			13,77	79,4	1,46	9,85	25,5			14,19	73,6	2,2	7,58	25,67				15,87	88,5	7,53	7,32	25,5				0,65	98,9					
20/01/2023 00.29.11						14,00	0,	1,87		25,55			13,65	77,	1,42	9,86	25,5			14,13	73,3	1,98	7,57	25,67				15,62	87,6	7,52	6,97	25,5				0,65	98,8					
20/01/2023 00.34.12						14,12	0,	1,72		25,55			13,77	77,6	1,61	9,31	25,5			14,19	73,8	1,97	7,34	25,67				15,87	87,4	7,62	6,94	25,5				0,71	98,8					
20/01/2023 00.39.11						14,18	0,	1,62		25,55			13,90	77,5	1,52	9,07	25,5			14,31	73,5	1,84	7,13	25,67				15,93	87,8	7,44	6,76	25,5				0,71	98,8					
20/01/2023 00.44.12						14,00	0,	1,82		25,55			14,27	78,	1,64	8,83	25,5			14,63	72,2	1,88	7,13	25,67				16,37	87,4	7,49	6,88	25,5				0,71	98,8					
20/01/2023 00.49.12						14,62	0,	1,89		25,55			14,27	76,3	1,57	8,61	25,5			14,75	71,6	1,77	6,97	25,67				16,06	86,5	7,45	6,77	25,5				0,71	98,8					
20/01/2023 00.54.12						14,31	0,	1,77		25,55			14,40	76,6	1,47	8,62	25,5			14,94	71,6	1,75	6,97	25,67				16,68	87,1	7,34	6,71	25,5				0,77	98,9					
20/01/2023 00.59.12						14,62	0,	1,73		25,55			14,65	75,9	1,46	8,41	25,5			15,19	72,	1,75	6,85	25,67				16,75	86,3	7,38	6,64	25,5				0,77	98,8					
20/01/2023 01.04.11						14,56	0,	1,61		25,55			14,83	75,9	1,5	8,41	25,5			15,25	71,3	1,76	6,85	25,67				16,43	85,2	7,3	6,57	25,5				0,77	98,8					
20/01/2023 01.09.12						14,50	0,	1,81		25,55			14,83	75,4	1,54	8,42	25,5			15,56	71,6	1,84	6,73	25,67				16,81	85,2	7,33	6,57	25,5				0,71	98,8					
20/01/2023 01.14.11						14,62	0,	1,74		25,55			15,08	76,3	1,49	8,41	25,5			15,50	69,3	1,59	6,9	25,67				16,68	84,2	7,34	6,56	25,5				0,71	98,8					
20/01/2023 01.19.13						15,25	0,	1,9		25,55			15,08	75,1	1,55	8,41	25,5			15,44	69,4	1,84	6,9	25,67				16,93	83,8	7,3	6,49	25,5				0,71	98,9					
20/01/2023 01.24.11						15,18	0,	1,98		25,55			15,08	74,	1,46	8,42	25,5			15,44	69,4	1,83	6,9	25,67				16,75	83,	7,32	6,47	25,5				0,71	98,8					
20/01/2023 01.29.12						15,00	0,	1,71		25,55			15,40	76,5	1,44	8,69	25,5			15,44	68,3	1,98	7,07	25,67				17,06	83,4	7,28	6,43	25,5				0,77	98,9					
20/01/2023 01.34.12						15,06	0,	1,64		25,55			15,21	74,2	1,53	9,07	25,5			15,38	68,4	2,	7,06	25,67				17,25	83,	7,24	6,44	25,5				0,65	98,8					
20/01/2023 01.39.11						15,18	0,	1,56		25,55			15,08	72,9	1,58	9,08	25,5			15,31	67,8	1,88	7,06	25,67				17,62	82,2	7,24	6,53	25,5				0,77	98,9					
20/01/2023 01.44.12						14,93	0,	1,64		25,55			14,90	73,	1,57	9,08	25,5			15,31	67,6	1,73	7,06	25,67				17,50	81,9	7,18	6,69	25,5				0,71	98,8					
20/01/2023 01.49.11						15,00	0,	1,74		25,55			14,96	73,5	1,48	9,08	25,5			15,31	67,6	1,85	7,26	25,67				17,25	81,3	7,24	6,66	25,5				0,71	98,8					
20/01/2023 01.54.12						15,18	0,	1,61		25,55			14,90	72,8	1,56	9,07	25,5			15,38	67,4	2,03	7,26	25,67				17,43	81,1	7,25	6,71	25,5				0,71	98,8					
