Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
23/11/2022 00.04.11						17,75	101,1	0,98	5,	25,55			18,52	78,8	0,87	2,84	25,5			21,44	69,3	1,11	2,55	25,67				17,12	83,	1,16	5,22	25,5				3,71	94,					
23/11/2022 00.09.09						17,87	101,1	0,98	4,95	25,55			18,52	79,	0,91	2,84	25,5			21,63	68,8	1,06	2,56	25,67				17,37	83,3	1,09	5,15	25,5				3,77	94,					
23/11/2022 00.14.10						18,06	101,1	0,96	4,95	25,55			18,52	78,6	0,99	2,84	25,5			21,69	68,8	1,05	2,55	25,67				17,50	83,2	1,08	5,06	25,5				3,71	94,					
23/11/2022 00.19.09						17,93	101,1	1,02	4,96	25,55			18,58	78,6	0,89	2,84	25,5			21,81	69,2	1,1	2,69	25,67				17,75	83,2	1,04	5,1	25,5				3,71	94,					
23/11/2022 00.24.11						18,12	101,1	1,15	4,95	25,55			18,65	78,8	0,93	2,84	25,5			21,94	68,9	1,12	2,69	25,67				17,93	82,7	1,05	5,18	25,5				3,77	94,					
23/11/2022 00.29.10						17,93	101,1	0,98	5,07	25,55			18,65	78,8	0,79	2,84	25,5			22,00	69,2	1,03	2,88	25,67				17,87	82,4	1,04	5,17	25,5				3,71	94,					
23/11/2022 00.34.10						18,18	101,1	1,05	5,12	25,55			18,71	78,2	0,84	2,84	25,5			22,13	68,8	1,07	3,09	25,67				17,75	82,7	1,12	5,25	25,5				3,71	94,					
23/11/2022 00.39.09						18,50	101,1	1,03	5,15	25,55			18,65	78,3	0,96	2,84	25,5			22,06	68,4	1,12	3,1	25,67				18,00	82,	1,19	5,29	25,5				3,71	94,					
23/11/2022 00.44.11						18,50	101,1	1,	5,25	25,55			18,71	78,5	0,88	2,84	25,5			22,13	68,	0,99	3,29	25,67				17,87	82,6	1,23	5,35	25,5				3,77	94,					
23/11/2022 00.49.11						18,62	101,1	1,09	5,33	25,55			18,65	78,2	0,94	2,84	25,5			22,13	67,	1,09	3,44	25,67				18,12	82,	1,29	5,5	25,5				3,65	94,					
23/11/2022 00.54.10						18,56	101,1	1,11	5,55	25,55			18,65	78,2	0,9	2,84	25,5			22,00	67,2	0,98	3,56	25,67				17,81	81,8	1,26	5,57	25,5				3,71	94,					
23/11/2022 00.59.11						18,68	101,1	1,27	5,84	25,55			18,71	77,9	0,95	2,84	25,5			21,94	66,2	1,07	3,68	25,67				17,68	81,1	1,48	5,52	25,5				3,71	94,					
23/11/2022 01.04.09						18,31	101,1	1,3	6,02	25,55			18,65	77,8	1,07	2,84	25,5			21,81	65,5	1,16	3,81	25,67				18,00	80,9	1,49	5,59	25,5				3,71	94,					
23/11/2022 01.09.11						18,00	101,1	1,17	5,95	25,55			18,65	77,6	0,88	2,84	25,5			21,63	65,3	1,03	3,81	25,67				18,18	81,8	1,13	5,8	25,5				3,71	94,					
23/11/2022 01.14.10						17,87	101,1	1,26	5,95	25,55			18,58	77,8	1,05	2,84	25,5			21,50	65,2	1,14	3,81	25,67				18,43	81,9	1,48	5,96	25,5				3,65	94,					
23/11/2022 01.19.11						17,56	101,1	1,14	5,9	25,55			18,65	77,5	0,87	2,84	25,5			21,44	64,8	1,01	3,8	25,67				17,81	80,2	1,62	6,23	25,5				3,65	94,					
23/11/2022 01.24.10						17,93	101,1	1,1	5,94	25,55			18,65	77,5	0,9	2,84	25,5			21,44	64,9	1,08	4,	25,67				17,43	79,9	1,65	6,4	25,5				3,71	94,					
23/11/2022 01.29.12						17,68	101,1	1,17	5,94	25,55			18,65	77,7	0,91	2,84	25,5			21,31	64,3	0,92	4,	25,67				16,62	79,7	1,56	6,41	25,5				3,71	94,					
23/11/2022 01.34.12						17,87	101,1	1,2	5,75	25,55			18,71	77,6	0,93	2,83	25,5			21,19	64,4	1,09	4,	25,67				16,50	79,5	1,82	6,41	25,5				3,71	94,					
23/11/2022 01.39.09						17,43	101,1	1,18	5,75	25,55			18,65	77,4	0,88	2,84	25,5			21,19	64,	1,07	4,	25,67				16,43	80,6	1,59	6,41	25,5				3,77	94,					
23/11/2022 01.44.12						17,68	101,1	1,23	5,69	25,55			18,71	77,5	0,95	2,84	25,5			21,25	64,2	0,98	4,01	25,67				16,31	79,8	1,45	6,41	25,5				3,77	93,9					
23/11/2022 01.49.10						17,12	0,	1,13	5,57	25,55			18,77	77,1	0,92	2,84	25,5			21,31	64,5	0,97	4,	25,67				16,12	80,2	1,64	6,41	25,5				3,77	93,9					
