Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
27/12/2022 00.04.12						13,81	0,	1,87		25,55			14,83	78,6	1,44	8,43	25,5			15,06	73,7	1,95	7,46	25,67				17,25	89,8	7,53	7,46	25,5				2,96	93,6					
27/12/2022 00.09.13						13,68	0,	1,92		25,55			14,90	77,1	1,5	8,43	25,5			15,06	72,8	1,87	7,45	25,67				16,43	88,2	7,52	7,56	25,5				2,90	93,6					
27/12/2022 00.14.12						13,75	0,	1,9		25,55			14,71	77,	1,62	8,44	25,5			14,94	72,6	1,73	7,17	25,67				16,37	87,	7,54	7,37	25,5				3,02	93,1					
27/12/2022 00.19.11						13,93	0,	1,9		25,55			14,83	76,4	1,63	8,44	25,5			15,06	72,4	1,91	7,18	25,67				16,18	86,2	1,63	7,3	25,5				3,33	91,4					
27/12/2022 00.24.12						13,75	0,	1,89		25,55			14,83	76,7	1,53	8,43	25,5			15,06	71,9	1,62	6,94	25,67				16,43	86,3	7,52	7,32	25,5				3,27	91,2					
27/12/2022 00.29.12						13,93	0,	1,86		25,55			14,90	77,4	1,79	8,43	25,5			15,25	72,6	1,79	6,73	25,67				16,37	85,8	7,53	7,32	25,5				3,08	91,6					
27/12/2022 00.34.12						13,56	0,	2,01		25,55			14,96	76,3	1,57	8,44	25,5			15,44	72,1	1,78	6,53	25,67				16,31	85,4	7,53	7,3	25,5				3,15	91,6					
27/12/2022 00.39.12						14,12	0,	1,93		25,55			14,96	76,6	1,44	8,43	25,5			15,81	71,6	1,42	6,54	25,67				16,43	85,6	1,74	7,31	25,5				3,02	91,6					
27/12/2022 00.44.12						13,87	0,	1,93		25,55			15,02	76,2	1,64	8,44	25,5			15,94	70,8	1,6	6,53	25,67				16,12	84,6	7,54	7,31	25,5				3,08	92,					
27/12/2022 00.49.12						13,93	0,	2,09		25,55			15,15	75,4	1,54	9,03	25,5			16,13	69,7	1,54	6,54	25,67				15,56	83,4	7,53	7,32	25,5				3,02	92,					
27/12/2022 00.54.11						13,62	0,	1,91		25,55			14,90	74,6	1,62	9,19	25,5			16,06	68,8	1,52	6,53	25,67				15,87	84,2	7,53	7,32	25,5				3,27	92,4					
27/12/2022 00.59.12						14,00	0,	2,1		25,55			15,02	75,	1,54	9,19	25,5			16,19	69,2	1,61	6,53	25,67				16,12	84,2	7,53	7,31	25,5				3,27	92,4					
27/12/2022 01.04.11						13,93	0,	1,96		25,55			14,90	75,1	1,62	9,51	25,5			16,31	68,8	1,46	6,53	25,67				15,37	82,6	7,53	7,32	25,5				3,21	92,8					
27/12/2022 01.09.12						13,93	0,	2,02		25,55			15,08	75,3	1,57	9,52	25,5			16,50	69,5	1,49	6,54	25,67				15,81	83,1	7,53	7,31	25,5				3,21	93,5					
27/12/2022 01.14.11						14,25	0,	1,73		25,55			15,02	75,	1,51	9,52	25,5			16,63	70,	1,75	6,74	25,67				16,06	83,	7,53	7,32	25,5				3,08	93,6					
27/12/2022 01.19.12						14,00	0,	1,86		25,55			14,90	74,	1,47	9,86	25,5			16,75	69,2	1,72	6,74	25,67				15,87	82,8	7,53	7,31	25,5				3,15	93,6					
27/12/2022 01.24.12						14,56	0,	1,79		25,55			14,90	74,6	1,59	9,85	25,5			16,69	67,8	1,96	7,01	25,67				16,12	83,	7,53	7,33	25,5				3,15	93,6					
27/12/2022 01.29.12						14,75	0,	1,92		25,55			14,96	74,6	1,53	9,69	25,5			16,44	68,1	1,66	7,01	25,67				16,18	83,	7,63	7,32	25,5				3,02	93,2					
27/12/2022 01.34.12						14,31	0,	1,87		25,55			14,71	73,9	1,64	9,39	25,5			16,44	68,	1,74	7,17	25,67				16,06	82,7	7,6	7,32	25,5				3,08	92,9					
27/12/2022 01.39.11						14,50	0,	1,81		25,55			14,90	74,6	1,56	9,4	25,5			16,31	67,6	1,87	7,18	25,67				16,06	81,8	7,52	7,31	25,5				3,08	92,6					
27/12/2022 01.44.12						14,43	0,	2,14		25,55			15,02	75,	1,76	9,08	25,5			16,19	68,	2,03	7,29	25,67				15,87	81,5	7,53	7,31	25,5				3,15	92,4					
27/12/2022 01.49.11						14,37	0,	1,83		25,55			15,02	74,6	1,6	9,57	25,5			16,19	67,5	2,07	7,4	25,67				16,12	82,7	7,53	7,31	25,5				3,21	92,1					
27/12/2022 01.54.12						14,56	0,	1,95		25,55			14,90	74,2	1,46	9,86	25,5			16,00	66,9	1,85	7,41	25,67				16,12	82,3	7,54	7,32	25,5				3,15	91,6					
