Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
12/02/2023 00.04.11						11,25	101,1	0,53	0,	25,55			15,71	79,8	1,56	9,29	25,5			12,44	100,	0,48	0,	25,67				19,37	101,3	0,51	0,	25,5				7,15	99,9					
12/02/2023 00.09.11						12,12	101,1	0,55	0,	25,55			15,65	79,	1,58	9,04	25,5			12,19	99,8	0,48	0,	25,67				19,25	101,3	0,51	0,	25,5				7,15	99,9					
12/02/2023 00.14.11						12,31	101,1	0,53	0,	25,55			15,77	79,4	1,51	9,04	25,5			11,38	100,	0,51	0,	25,67				19,43	101,3	0,52	0,	25,5				7,08	99,9					
12/02/2023 00.19.10						12,43	101,1	0,53	0,	25,55			15,90	79,4	1,4	9,04	25,5			11,94	99,8	0,48	0,	25,67				19,31	101,3	0,52	0,	25,5				7,08	99,9					
12/02/2023 00.24.11						12,50	101,1	0,49	0,	25,55			15,90	78,7	1,63	9,04	25,5			12,13	99,9	0,53	0,	25,67				19,31	101,3	0,54	0,	25,5				7,15	99,9					
12/02/2023 00.29.10						12,56	101,1	0,52	0,	25,55			15,90	78,5	1,6	8,82	25,5			12,31	99,6	0,51	0,	25,67				19,25	101,3	0,52	0,	25,5				7,15	99,9					
12/02/2023 00.34.12						12,56	101,1	0,53	0,	25,55			16,02	78,7	1,56	8,82	25,5			12,44	100,1	0,48	0,	25,67				19,56	101,3	0,51	0,	25,5				7,15	99,8					
12/02/2023 00.39.11						12,56	101,1	0,49	0,	25,55			16,21	79,4	1,54	8,82	25,5			12,31	100,	0,48	0,	25,67				19,43	101,3	0,49	0,	25,5				7,15	99,7					
12/02/2023 00.44.12						11,31	101,1	0,53	0,	25,55			16,15	78,6	1,55	8,81	25,5			11,63	99,8	0,48	0,	25,67				19,43	101,3	0,49	0,	25,5				7,08	99,8					
12/02/2023 00.49.12						12,12	101,1	0,56	0,	25,55			16,15	78,4	1,56	8,82	25,5			12,06	99,9	0,48	0,	25,67				19,37	101,3	0,5	0,	25,5				7,15	99,8					
12/02/2023 00.54.12						12,31	101,1	0,48	0,	25,55			16,21	78,6	1,49	8,83	25,5			12,25	99,7	0,48	0,	25,67				19,50	101,3	0,51	0,	25,5				7,08	99,9					
12/02/2023 00.59.12						12,43	101,1	0,52	0,	25,55			16,27	78,5	1,5	9,11	25,5			12,38	100,	0,48	0,	25,67				19,62	101,3	0,51	0,	25,5				7,08	99,9					
12/02/2023 01.04.11						12,43	101,1	0,48	0,	25,55			16,21	77,4	1,62	9,11	25,5			12,44	100,1	0,48	0,	25,67				19,31	101,3	0,48	0,	25,5				7,08	99,9					
12/02/2023 01.09.12						12,50	101,1	0,54	0,	25,55			16,21	78,	1,71	9,11	25,5			12,25	99,8	0,48	0,	25,67				19,31	101,3	0,54	0,	25,5				7,15	99,9					
12/02/2023 01.14.11						12,56	101,1	0,54	0,	25,55			16,21	77,4	1,53	9,36	25,5			11,50	100,	0,48	0,	25,67				19,18	101,3	0,51	0,	25,5				7,15	99,8					
12/02/2023 01.19.11						12,56	101,1	0,48	0,	25,55			16,08	77,4	1,47	9,59	25,5			11,94	100,	0,48	0,	25,67				19,18	101,3	0,52	0,	25,5				7,21	99,9					
12/02/2023 01.24.12						11,31	101,1	0,51	0,	25,55			16,15	77,8	1,5	9,86	25,5			12,25	99,9	0,5	0,	25,67				19,37	101,3	0,51	0,	25,5				7,21	99,9					
12/02/2023 01.29.11						12,12	101,1	0,48	0,	25,55			16,15	78,	1,34	9,86	25,5			12,44	99,9	0,48	0,	25,67				19,31	101,3	0,49	0,	25,5				7,21	99,9					
12/02/2023 01.34.12						12,31	101,1	0,56	0,	25,55			15,90	77,4	1,47	9,87	25,5			12,44	100,1	0,55	0,	25,67				19,18	101,3	0,56	0,	25,5				7,21	99,9					
12/02/2023 01.39.11						12,43	101,1	0,52	0,	25,55			15,96	77,5	1,51	9,86	25,5			12,25	99,9	0,48	0,	25,67				19,25	101,3	0,48	0,	25,5				7,21	99,8					
12/02/2023 01.44.12						12,50	101,1	0,58	0,	25,55			15,96	77,4	1,6	9,86	25,5			11,44	100,	0,48	0,	25,67				19,31	101,3	0,55	0,	25,5				7,15	99,7					
12/02/2023 01.49.10						12,50	101,1	0,56	0,	25,55			15,77	76,2	1,46	9,85	25,5			11,94	100,	0,48	0,	25,67				19,50	101,3	0,51	0,	25,5				7,08	99,8					
12/02/2023 01.54.11						12,56	101,1	0,58	0,	25,55			15,83	77,4	1,39	9,87	25,5			12,25	100,	0,48	0,	25,67				19,50	101,3	0,54	0,	25,5				7,15	99,8					
