Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
15/01/2023 00.04.12						14,81	0,	2,26		25,55			14,77	74,2	2,2	9,86	25,5			14,38	70,	2,33	8,81	25,67				16,75	80,3	8,25	7,74	25,5				5,21	90,7					
15/01/2023 00.09.12						14,81	0,	2,05		25,55			15,90	77,8	2,28	9,86	25,5			14,50	69,2	2,34	8,81	25,67				16,68	79,7	8,35	7,62	25,5				5,27	90,4					
15/01/2023 00.14.12						14,68	0,	2,32		25,55			16,40	75,4	0,56	2,43	0,			14,63	70,	2,29	8,82	25,67				16,87	80,1	8,28	7,61	25,5				5,40	90,4					
15/01/2023 00.19.11						15,37	0,	2,43		25,55			16,15	77,5	0,75	3,46	0,			14,88	70,4	2,47	8,81	25,67				16,68	80,	8,36	7,56	25,5				5,21	91,2					
15/01/2023 00.24.12						15,75	0,	2,55		25,55			16,02	77,8	0,59	4,48	0,			15,13	69,2	2,61	8,51	25,67				17,43	82,3	8,74	7,65	25,5				5,27	91,7					
15/01/2023 00.29.11						15,68	0,	2,47		25,55			15,52	79,	0,65	4,81	0,			15,31	69,6	2,41	9,29	25,67				17,43	82,3	9,33	7,73	25,5				5,15	92,3					
15/01/2023 00.34.13						15,50	0,	2,6		25,55			15,15	77,8	0,56	4,81	0,			15,38	70,	2,54	9,28	25,67				17,43	82,8	9,04	8,	25,5				5,21	92,5					
15/01/2023 00.39.11						14,93	0,	2,41		25,55			15,02	78,6	0,61	3,87	0,			15,06	67,6	0,56	1,39	0,				17,50	83,3	8,92	8,08	25,5				5,21	92,9					
15/01/2023 00.44.13						15,81	0,	2,34		25,55			15,02	76,6	0,66	3,88	0,			15,06	68,	0,62	2,11	0,				16,68	81,9	9,29	8,02	25,5				4,77	93,1					
15/01/2023 00.49.13						16,31	0,	2,34		25,55			14,90	77,3	0,62	3,88	0,			15,13	69,2	0,69	2,78	0,				16,93	82,7	2,27	8,07	25,5				4,77	93,6					
15/01/2023 00.54.11						17,00	0,	0,71		0,			14,90	78,2	0,58	3,32	0,			15,44	71,1	0,73	3,51	0,				19,06	87,8	3,18	8,96	25,5				4,83	93,9					
15/01/2023 00.59.14						16,43	0,	0,75		0,			14,71	76,7	0,62	3,08	0,			15,44	72,1	0,74	4,07	0,				18,37	85,8	3,76	1,26	0,				4,96	94,					
15/01/2023 01.04.12						15,75	0,	0,72		0,			14,58	76,3	0,55	2,48	0,			15,50	75,1	0,71	4,94	0,				16,50	84,	3,54	2,28	0,				5,02	94,					
15/01/2023 01.09.12						15,25	0,	0,71		0,			15,08	79,2	0,47	1,48	0,			15,19	74,1	0,71	5,09	0,				16,56	85,8	3,32	2,63	0,				5,08	94,					
15/01/2023 01.14.11						14,93	0,	0,74		0,			14,90	77,7	0,59	1,16	0,			14,81	73,6	0,72	5,09	0,				16,12	85,5	2,87	2,07	0,				5,21	93,6					
15/01/2023 01.19.12						14,62	0,	0,57		0,			14,65	76,2	0,47	0,1	0,			14,69	73,2	0,76	5,09	0,				15,75	85,3	1,68	1,67	0,				5,15	93,2					
15/01/2023 01.24.12						14,75	0,	0,44		0,			14,33	75,8	0,47	0,11	0,			14,44	73,9	0,7	4,85	0,				15,50	85,8	0,5	0,5	0,				5,15	93,2					
15/01/2023 01.29.13						14,68	0,	0,44		0,			14,33	76,6	2,27	2,34	25,5			14,19	72,8	0,74	4,85	0,				15,50	85,8	0,47	0,	0,				5,02	93,					
15/01/2023 01.34.13						14,50	0,	2,86		25,55			14,52	77,	2,42	9,87	25,5			13,81	71,	0,71	4,45	0,				15,75	86,4	8,64	8,52	25,5				5,02	92,6					
15/01/2023 01.39.12						14,25	0,	2,6		25,55			14,71	76,6	2,21	9,87	25,5			13,81	72,8	0,72	3,72	0,				16,06	86,6	8,51	8,28	25,5				5,08	92,3					
15/01/2023 01.44.13						14,31	0,	2,44		25,55			14,65	75,8	2,17	9,86	25,5			13,81	72,4	0,76	3,5	0,				15,68	86,1	8,23	7,99	25,5				4,96	92,4					
15/01/2023 01.49.12						14,25	0,	2,01		25,55			14,65	75,3	1,95	9,86	25,5			13,69	71,6	0,78	2,83	0,				16,00	86,2	8,08	7,96	25,5				4,90	92,3					
15/01/2023 01.54.13						14,37	0,	1,86		25,55			14,96	76,3	1,78	9,87	25,5			13,69	70,8	0,55	1,7	0,				15,93	85,4	7,93	7,82	25,5				5,08	92,4					
15/01/2023 01.59.11						14,75	0,	2,33		25,55			14,90	75,	1,92	9,86	25,5			13,63	70,3	0,5	0,02	0,				16,62	85,8	7,85	7,72	25,5				5,15	92,3					
