Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
23/12/2022 00.04.12						15,00	0,	1,96		25,55			15,71	77,4	1,48	8,98	25,5			15,75	73,2	1,85	7,31	25,67				16,18	87,1	7,54	7,55	25,5				4,83	94,8					
23/12/2022 00.09.11						15,25	0,	1,8		25,55			15,65	77,	1,42	8,77	25,5			15,75	72,8	1,99	7,31	25,67				16,00	87,1	7,53	7,39	25,5				4,77	94,7					
23/12/2022 00.14.13						14,93	0,	1,99		25,55			15,83	78,5	1,46	8,16	25,5			15,94	72,5	1,97	6,9	25,67				16,25	87,	7,53	7,31	25,5				4,83	94,6					
23/12/2022 00.19.12						14,93	0,	1,97		25,55			15,96	77,2	1,44	8,28	25,5			16,06	72,	1,61	6,9	25,67				16,37	86,7	7,51	7,32	25,5				4,96	94,5					
23/12/2022 00.24.12						14,62	0,	1,82		25,55			15,90	76,2	1,42	8,7	25,5			16,25	73,2	1,65	6,68	25,67				16,50	85,9	7,5	7,32	25,5				5,46	94,4					
23/12/2022 00.29.11						15,06	0,	1,9		25,55			16,21	76,7	1,49	8,71	25,5			16,38	72,8	1,75	6,68	25,67				16,50	85,8	7,51	7,32	25,5				5,40	94,					
23/12/2022 00.34.12						15,25	0,	2,02		25,55			15,90	76,2	1,51	9,08	25,5			16,56	72,	1,61	6,68	25,67				16,25	84,2	7,52	7,32	25,5				5,33	94,					
23/12/2022 00.39.11						15,18	0,	1,9		25,55			15,90	75,9	1,64	9,3	25,5			16,69	71,6	1,58	6,69	25,67				16,62	84,8	7,52	7,32	25,5				5,33	94,					
23/12/2022 00.44.12						15,25	0,	1,9		25,55			15,83	76,3	1,51	9,3	25,5			16,81	71,4	1,45	6,68	25,67				16,93	84,2	7,51	7,37	25,5				5,27	94,					
23/12/2022 00.49.12						15,43	0,	1,86		25,55			16,02	76,	1,59	9,3	25,5			16,81	70,9	1,69	6,69	25,67				16,81	84,8	7,53	7,28	25,5				5,15	94,					
23/12/2022 00.54.11						15,37	0,	1,99		25,55			16,08	75,8	1,6	9,3	25,5			17,19	71,5	1,64	6,69	25,67				17,06	83,9	7,53	7,34	25,5				5,08	94,3					
23/12/2022 00.59.12						15,37	0,	1,79		25,55			15,90	75,1	1,52	9,52	25,5			17,19	71,2	1,59	6,69	25,67				17,00	83,3	7,52	7,32	25,5				5,21	94,4					
23/12/2022 01.04.11						15,37	0,	2,14		25,55			15,90	75,7	1,74	9,85	25,5			17,50	70,4	1,45	6,69	25,67				16,62	83,4	7,54	7,31	25,5				5,21	94,4					
23/12/2022 01.09.11						15,50	0,	1,69		25,55			15,90	75,4	1,57	9,86	25,5			17,38	69,2	1,74	6,69	25,67				16,93	83,3	7,52	7,31	25,5				5,27	94,2					
23/12/2022 01.14.12						15,81	0,	1,88		25,55			15,83	75,4	1,61	9,86	25,5			17,50	68,4	1,61	6,98	25,67				17,18	83,8	7,53	7,32	25,5				5,15	94,3					
23/12/2022 01.19.12						15,81	0,	2,		25,55			15,90	76,1	1,38	9,86	25,5			17,31	68,5	1,97	6,99	25,67				17,12	84,1	7,53	7,32	25,5				5,08	94,4					
23/12/2022 01.24.11						15,93	0,	2,03		25,55			15,90	75,8	1,47	9,86	25,5			17,25	68,4	1,96	7,18	25,67				16,93	83,	7,69	7,45	25,5				5,08	94,4					
23/12/2022 01.29.12						15,56	0,	1,93		25,55			15,96	75,3	1,59	9,86	25,5			17,13	68,8	1,93	7,18	25,67				17,06	82,4	7,68	7,45	25,5				5,02	94,4					
23/12/2022 01.34.12						15,68	0,	1,94		25,55			15,90	75,4	1,43	9,86	25,5			17,06	67,6	1,97	7,18	25,67				17,31	83,3	7,67	7,53	25,5				4,96	94,5					
23/12/2022 01.39.11						15,68	0,	1,89		25,55			15,90	75,5	1,55	9,86	25,5			17,00	68,4	1,87	7,36	25,67				16,81	81,5	7,73	7,49	25,5				4,96	94,5					
23/12/2022 01.44.13						15,68	0,	2,32		25,55			15,71	75,1	1,6	9,86	25,5			17,00	67,5	2,14	7,36	25,67				17,12	81,8	7,75	7,61	25,5				4,90	94,7					
23/12/2022 01.49.11						15,50	0,	1,96		25,55			15,96	75,	1,53	9,85	25,5			16,94	68,4	2,08	7,36	25,67				16,62	81,5	7,75	7,65	25,5				4,90	94,7					
23/12/2022 01.54.12						15,43	0,	1,97		25,55			15,96	75,9	1,5	9,86	25,5			16,81	68,	2,09	7,38	25,67				16,68	81,6	7,83	7,61	25,5				4,71	94,8					
