Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
17/01/2023 00.04.12						15,00	0,	0,7		0,			15,27	76,6	0,61	4,32	0,			15,69	73,4	0,71	3,28	0,				18,00	83,4	2,75	8,19	25,5				3,21	96,8					
17/01/2023 00.09.12						14,43	0,	0,51		0,			14,90	76,3	0,59	3,76	0,			15,19	71,7	0,72	3,28	0,				18,50	87,7	2,57	8,89	25,5				3,27	96,8					
17/01/2023 00.14.12						14,56	0,	0,44		0,			14,46	77,	0,58	3,76	0,			14,63	71,7	0,76	3,28	0,				16,93	86,2	2,48	8,69	25,5				3,15	96,8					
17/01/2023 00.19.11						14,50	0,	2,37		25,55			14,46	77,8	0,52	1,96	0,			14,25	71,9	0,78	3,28	0,				15,56	85,5	8,91	8,56	25,5				3,08	96,9					
17/01/2023 00.24.12						14,06	0,	2,48		25,55			14,15	75,8	0,5	1,49	0,			14,06	72,2	0,73	2,68	0,				15,56	85,8	8,5	8,02	25,5				3,27	96,9					
17/01/2023 00.29.11						13,93	0,	2,31		25,55			14,02	77,7	0,47	0,09	0,			13,88	71,4	0,59	1,23	0,				15,68	86,5	8,36	7,86	25,5				3,40	96,8					
17/01/2023 00.34.12						14,56	0,	2,29		25,55			14,02	78,3	2,31	9,87	25,5			13,63	70,9	0,54	0,69	0,				15,68	86,7	8,18	7,57	25,5				3,40	96,9					
17/01/2023 00.39.11						14,37	0,	2,16		25,55			14,02	77,8	2,26	9,87	25,5			13,50	70,9	0,48	0,	0,				16,18	87,	8,13	7,61	25,5				3,46	96,8					
17/01/2023 00.44.12						14,56	0,	2,1		25,55			14,21	76,9	2,19	9,87	25,5			13,50	71,6	0,48	0,	0,				16,25	86,6	8,04	7,45	25,5				3,52	96,9					
17/01/2023 00.49.12						15,00	0,	2,01		25,55			14,46	78,	1,94	9,87	25,5			13,63	73,5	2,35	8,74	25,67				16,12	86,4	8,02	7,33	25,5				3,52	96,9					
17/01/2023 00.54.11						15,06	0,	1,84		25,55			14,33	76,5	2,18	9,85	25,5			14,00	73,6	2,47	8,73	25,67				16,62	86,9	7,91	7,39	25,5				3,58	96,8					
17/01/2023 00.59.12						15,12	0,	1,94		25,55			14,65	77,3	1,8	9,86	25,5			14,00	72,2	2,5	8,73	25,67				16,75	86,	7,86	7,4	25,5				3,58	96,9					
17/01/2023 01.04.11						15,31	0,	2,09		25,55			14,65	75,8	1,93	9,86	25,5			14,06	72,2	2,45	8,5	25,67				17,37	85,6	7,92	7,43	25,5				3,65	96,8					
17/01/2023 01.09.11						15,25	0,	2,01		25,55			14,65	75,5	1,84	9,86	25,5			14,19	71,6	2,45	8,24	25,67				17,12	85,4	7,92	7,48	25,5				3,65	96,7					
17/01/2023 01.14.11						15,25	0,	2,14		25,55			14,90	74,9	1,76	9,85	25,5			14,25	71,6	2,19	8,25	25,67				17,37	84,5	7,91	7,54	25,5				3,58	96,7					
17/01/2023 01.19.12						15,37	0,	2,04		25,55			14,90	76,1	1,81	9,86	25,5			14,38	71,3	2,29	8,06	25,67				17,06	83,4	8,03	7,55	25,5				3,65	96,7					
17/01/2023 01.24.11						15,06	0,	2,21		25,55			14,83	74,8	1,67	9,86	25,5			14,44	71,5	2,07	7,91	25,67				17,50	83,	8,03	7,61	25,5				3,71	96,7					
17/01/2023 01.29.12						15,12	0,	1,96		25,55			14,90	74,2	1,8	9,86	25,5			14,56	70,4	1,98	7,9	25,67				17,18	82,8	1,8	7,62	25,5				3,65	96,6					
17/01/2023 01.34.12						15,00	0,	2,19		25,55			15,08	74,3	1,8	9,86	25,5			14,75	70,5	2,16	7,91	25,67				16,93	82,2	8,03	7,61	25,5				3,65	96,5					
17/01/2023 01.39.11						14,93	0,	2,07		25,55			14,96	75,	1,87	9,86	25,5			14,75	70,2	1,98	7,92	25,67				17,18	82,5	8,04	7,66	25,5				3,58	96,4					
17/01/2023 01.44.12						15,37	0,	1,99		25,55			14,83	72,7	1,73	9,86	25,5			14,81	69,2	1,95	7,6	25,67				17,00	81,9	8,12	7,68	25,5				3,46	96,4					
17/01/2023 01.49.11						15,37	0,	2,07		25,55			15,02	73,7	1,78	9,85	25,5			15,00	69,2	2,35	7,61	25,67				16,87	81,1	8,15	7,71	25,5				3,40	96,4					
17/01/2023 01.54.12						15,43	0,	2,1		25,55			15,08	73,4	1,9	9,86	25,5			15,19	69,5	2,22	7,61	25,67				16,87	80,8	8,23	7,56	25,5				3,27	96,5					
17/01/2023 01.59.11						14,93	0,	2,13		25,55			15,15	73,	2,09	9,86	25,5			15,19	68,	2,16	8,16	25,67				16,56	79,9	8,18	7,53	25,5				3,40	96,7					
