Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
15/12/2022 00.04.11						13,43	0,	1,53	6,66	25,55			17,15	77,	1,09	6,38	25,5			16,75	72,1	1,22	5,53	25,67				13,06	84,6	1,96	7,4	25,5				-0,67	97,2					
15/12/2022 00.09.09						13,56	0,	1,26	6,45	25,55			17,02	75,2	1,17	6,76	25,5			16,94	72,4	1,19	5,53	25,67				12,87	83,9	1,73	7,	25,5				-0,73	97,2					
15/12/2022 00.14.11						14,18	0,	1,27	6,35	25,55			16,83	74,5	1,06	6,75	25,5			17,13	72,	1,15	5,13	25,67				13,37	85,	1,75	6,71	25,5				-0,73	96,9					
15/12/2022 00.19.10						14,31	0,	1,32	6,22	25,55			16,77	74,2	1,06	6,75	25,5			17,44	72,4	1,01	4,89	25,67				13,50	85,	1,57	6,44	25,5				-0,85	97,1					
15/12/2022 00.24.11						14,56	0,	1,32	6,29	25,55			16,71	74,6	1,03	6,48	25,5			17,75	72,	1,08	4,89	25,67				13,68	85,6	1,37	6,36	25,5				-0,85	97,1					
15/12/2022 00.29.10						14,68	0,	1,22	6,34	25,55			16,90	76,7	1,01	6,26	25,5			17,88	71,2	1,07	4,89	25,67				14,43	85,9	1,44	6,37	25,5				-0,73	97,1					
15/12/2022 00.34.11						14,50	0,	1,3	6,35	25,55			17,08	75,5	1,02	6,27	25,5			18,00	70,5	1,05	4,89	25,67				14,25	84,7	1,44	6,33	25,5				-1,04	96,9					
15/12/2022 00.39.09						14,87	0,	1,42	6,34	25,55			17,15	75,	1,07	6,27	25,5			18,06	70,8	0,99	4,9	25,67				14,56	84,2	1,58	6,36	25,5				-0,92	97,1					
15/12/2022 00.44.11						14,93	0,	1,36	6,35	25,55			17,33	74,8	1,06	6,27	25,5			18,13	69,6	1,04	4,89	25,67				14,43	83,6	1,69	6,33	25,5				-0,79	97,1					
15/12/2022 00.49.11						14,93	0,	1,52	6,36	25,55			17,33	73,8	1,02	6,63	25,5			18,31	70,4	1,09	4,89	25,67				14,62	83,9	1,24	6,31	25,5				-0,92	96,9					
15/12/2022 00.54.10						15,18	0,	1,34	6,44	25,55			17,52	74,9	1,09	6,63	25,5			18,38	69,6	1,03	4,9	25,67				15,06	83,8	1,36	6,3	25,5				-0,98	97,1					
15/12/2022 00.59.11						14,75	0,	1,4	6,53	25,55			17,46	73,2	1,11	6,63	25,5			18,44	69,7	1,03	4,89	25,67				15,12	83,2	1,57	6,54	25,5				-1,04	96,9					
15/12/2022 01.04.11						14,56	0,	1,52	6,54	25,55			17,40	72,6	1,14	6,64	25,5			18,56	70,	1,01	4,9	25,67				14,68	82,3	1,57	6,73	25,5				-0,60	97,1					
15/12/2022 01.09.11						14,75	0,	1,44	6,64	25,55			17,46	74,6	1,44	7,12	25,5			18,81	70,	1,13	5,23	25,67				14,62	81,7	1,72	6,73	25,5				-0,92	96,8					
15/12/2022 01.14.09						14,93	0,	1,48	6,66	25,55			17,15	71,5	1,19	7,12	25,5			18,94	68,6	1,11	5,44	25,67				14,37	81,6	1,58	6,73	25,5				-0,98	96,8					
15/12/2022 01.19.11						14,68	0,	1,59	6,75	25,55			17,15	73,	1,23	7,12	25,5			18,63	67,6	1,26	5,62	25,67				14,50	81,8	1,6	6,73	25,5				-0,85	96,9					
15/12/2022 01.24.09						14,31	0,	1,49	6,84	25,55			17,21	71,9	1,37	7,11	25,5			18,38	67,7	1,26	5,82	25,67				14,56	81,5	1,59	6,72	25,5				-1,23	96,4					
15/12/2022 01.29.11						14,62	0,	1,61	6,84	25,55			17,08	72,2	1,32	7,53	25,5			18,25	67,2	1,22	5,81	25,67				14,37	81,8	1,65	6,73	25,5				-1,48	96,4					
15/12/2022 01.34.11						14,62	0,	1,67	6,86	25,55			16,46	70,3	1,43	7,74	25,5			18,13	67,	1,29	5,82	25,67				14,31	81,8	1,49	6,73	25,5				-1,73	96,3					
15/12/2022 01.39.09						14,31	0,	1,64	6,85	25,55			16,15	70,5	1,2	6,76	25,5			18,06	66,8	1,23	5,82	25,67				14,50	82,1	1,63	6,73	25,5				-1,85	96,2					
15/12/2022 01.44.11						14,31	0,	1,55	6,86	25,55			16,83	74,9	1,06	6,28	25,5			18,00	66,7	1,32	5,82	25,67				14,75	82,3	1,5	6,72	25,5				-1,60	96,4					
15/12/2022 01.49.10						14,06	0,	1,67	6,84	25,55			17,08	73,	1,07	6,28	25,5			18,13	66,9	1,34	6,09	25,67				14,68	81,9	1,6	6,73	25,5				-1,54	96,7					
