Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
09/01/2023 00.04.12						15,81	0,	0,5		0,			14,96	76,6	0,54	3,26	0,			15,38	72,8	0,77	5,63	0,				16,75	85,8	8,08	2,9	0,				6,08	94,8					
09/01/2023 00.09.11						15,75	0,	0,5		0,			14,96	78,2	0,57	2,76	0,			15,06	72,1	0,77	5,32	0,				15,87	85,4	8,13	2,58	0,				6,15	94,6					
09/01/2023 00.14.13						15,75	0,	0,48		0,			14,96	75,4	0,52	2,21	0,			14,81	72,4	0,71	5,33	0,				15,56	84,8	8,13	0,26	0,				6,08	94,6					
09/01/2023 00.19.12						15,50	0,	0,49		0,			14,83	75,9	0,48	1,47	0,			14,56	71,5	0,76	5,32	0,				14,93	83,6	7,83	0,	0,				6,02	94,7					
09/01/2023 00.24.13						15,43	0,	0,48		0,			14,65	75,8	0,48	1,08	0,			14,38	71,2	0,74	4,95	0,				16,18	86,3	7,64	8,46	25,5				6,02	94,7					
09/01/2023 00.29.11						15,31	0,	0,48		0,			14,52	75,4	0,47	0,09	0,			14,38	71,6	0,7	4,17	0,				16,31	86,2	7,31	8,57	25,5				5,90	94,8					
09/01/2023 00.34.12						15,31	0,	0,48		0,			14,71	76,3	0,47	0,09	0,			14,38	72,	0,71	4,17	0,				16,31	86,2	6,98	8,29	25,5				5,71	94,8					
09/01/2023 00.39.12						15,25	0,	0,48		0,			14,77	78,1	2,61	9,87	25,5			14,38	71,2	0,72	3,27	0,				16,37	85,4	6,69	8,19	25,5				5,52	94,8					
09/01/2023 00.44.12						15,06	0,	0,47		0,			14,71	76,2	2,13	9,87	25,5			14,38	71,1	0,71	3,01	0,				16,50	85,	2,09	8,05	25,5				5,52	95,2					
09/01/2023 00.49.13						15,00	0,	0,45		0,			14,71	77,3	2,24	9,87	25,5			14,38	70,9	0,62	2,05	0,				16,75	85,3	5,55	7,96	25,5				5,58	95,3					
09/01/2023 00.54.12						14,81	0,	0,44		0,			14,96	76,1	2,31	9,87	25,5			14,44	71,2	0,59	1,07	0,				16,75	84,6	5,13	8,	25,5				5,46	95,2					
09/01/2023 00.59.13						14,81	0,	0,45		0,			15,02	76,4	2,18	9,87	25,5			14,38	69,4	0,51	0,05	0,				16,81	84,5	4,53	7,99	25,5				5,21	95,3					
09/01/2023 01.04.12						14,62	0,	0,44		0,			15,15	76,2	2,08	9,87	25,5			14,44	69,7	0,48	0,	0,				16,68	83,5	3,71	7,98	25,5				5,21	95,7					
09/01/2023 01.09.14						14,62	0,	0,45		0,			15,15	75,9	1,98	9,87	25,5			14,44	69,8	0,48	0,	0,				16,56	83,1	3,14	7,91	25,5				5,08	95,9					
09/01/2023 01.14.12						14,06	0,	0,44		0,			15,27	75,4	2,02	9,87	25,5			14,50	70,8	2,24	8,96	25,67				16,50	82,9	2,06	7,91	25,5				5,08	96,					
09/01/2023 01.19.13						14,00	0,	0,44		0,			15,15	74,8	2,04	9,86	25,5			14,81	72,	2,38	8,96	25,67				17,06	83,4	2,03	7,89	25,5				4,96	96,					
09/01/2023 01.24.12						14,62	0,	0,44		0,			15,21	75,	2,18	9,87	25,5			14,81	71,6	2,25	8,73	25,67				17,18	83,	2,15	8,1	25,5				5,02	96,4					
09/01/2023 01.29.12						14,50	0,	0,44		25,55			15,15	75,1	2,08	9,86	25,5			14,81	70,8	2,31	8,52	25,67				17,06	82,3	8,45	8,12	25,5				4,96	96,4					
09/01/2023 01.34.14						17,68	0,	0,45		25,55			15,27	74,6	1,72	9,86	25,5			14,94	71,3	2,1	8,29	25,67				16,93	81,9	9,53	8,12	25,5				4,83	96,3					
09/01/2023 01.39.13						18,06	0,	0,44		0,			15,33	74,9	1,99	9,87	25,5			15,19	70,6	2,08	8,3	25,67				16,81	81,2	4,26	8,03	25,5				4,90	96,4					
09/01/2023 01.44.14						16,00	0,	0,45		0,			15,27	75,4	1,87	9,87	25,5			15,19	70,8	2,24	8,29	25,67				17,00	82,6	3,87	8,01	25,5				4,90	96,7					
09/01/2023 01.49.11						15,18	0,	0,44		0,			15,46	75,	1,81	9,87	25,5			15,25	70,2	2,54	8,3	25,67				16,87	82,3	3,37	8,01	25,5				4,83	96,6					
09/01/2023 01.54.13						14,50	0,	0,44		0,			15,58	75,3	1,95	9,86	25,5			15,31	68,8	2,15	8,3	25,67				16,68	82,	2,87	8,01	25,5				4,77	96,3					
09/01/2023 01.59.13						14,81	0,	0,44		0,			15,52	75,3	1,83	9,87	25,5			15,19	69,2	2,42	8,3	25,67				16,81	82,2	2,	8,01	25,5				4,71	96,4					
