Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
10/01/2023 00.04.13						15,18	0,	0,7		0,			14,90	77,1	0,55	2,96	0,			15,19	74,4	0,75	5,29	0,				16,25	85,8	3,96	2,05	0,				5,58	96,2					
10/01/2023 00.09.12						14,81	0,	0,72		0,			15,02	77,	0,55	2,64	0,			14,88	74,8	0,72	4,91	0,				15,81	85,7	3,42	1,34	0,				5,65	96,3					
10/01/2023 00.14.13						14,87	0,	0,6		0,			14,77	76,2	0,54	2,43	0,			14,69	73,6	0,72	4,92	0,				15,37	85,6	2,09	0,	0,				5,71	96,3					
10/01/2023 00.19.13						14,50	0,	0,57		0,			14,83	77,4	0,48	1,4	0,			14,44	73,6	0,73	4,9	0,				16,06	87,8	2,32	8,64	25,5				5,65	96,2					
10/01/2023 00.24.13						14,87	0,	0,45		0,			14,71	76,2	0,47	1,08	0,			14,31	72,8	0,69	4,49	0,				16,06	87,	2,26	8,4	25,5				5,65	96,3					
10/01/2023 00.29.10						14,50	0,	2,5	8,81	25,55			14,71	77,3	0,47	0,12	0,			14,19	73,	0,7	4,05	0,				16,06	86,5	2,28	8,18	25,5				5,65	96,2					
10/01/2023 00.34.13						14,18	0,	2,41		25,55			14,83	77,4	0,48	0,45	0,			14,13	72,4	0,74	3,48	0,				16,37	86,6	2,33	7,95	25,5				5,71	96,2					
10/01/2023 00.39.12						14,43	0,	2,34		25,55			14,46	76,4	0,47	0,08	0,			14,13	72,2	0,68	3,08	0,				16,06	85,8	8,33	8,03	25,5				5,71	96,3					
10/01/2023 00.44.13						15,06	0,	2,41		25,55			14,40	77,2	0,48	0,08	0,			14,13	72,8	0,7	2,68	0,				16,18	85,4	8,26	7,8	25,5				5,83	96,3					
10/01/2023 00.49.13						14,87	0,	2,51		25,55			14,58	77,8	2,55	9,87	25,5			14,19	72,4	0,62	2,18	0,				16,56	85,8	8,2	7,79	25,5				5,90	96,3					
10/01/2023 00.54.12						15,25	0,	2,42		25,55			14,52	76,6	2,55	9,87	25,5			14,13	71,7	0,52	1,35	0,				16,87	85,4	8,32	7,81	25,5				5,83	96,4					
10/01/2023 00.59.11						15,43	0,	2,24	8,37	25,55			15,15	77,8	2,32	9,87	25,5			14,13	70,8	0,52	0,65	0,				17,06	84,5	8,35	7,88	25,5				5,77	96,4					
10/01/2023 01.04.12						15,37	0,	2,25		25,55			15,15	77,8	2,63	9,87	25,5			14,06	71,4	0,48	0,24	0,				16,93	84,1	8,3	7,88	25,5				5,65	96,4					
10/01/2023 01.09.13						15,18	0,	2,18		25,55			15,08	77,6	2,41	9,87	25,5			14,25	71,1	0,48	0,	0,				16,56	83,4	8,24	7,73	25,5				5,71	96,5					
10/01/2023 01.14.12						15,25	0,	2,36		25,55			14,90	76,2	2,27	9,87	25,5			14,19	70,	0,48	0,	0,				16,68	83,5	8,23	7,7	25,5				5,71	96,7					
10/01/2023 01.19.12						15,43	0,	2,03		25,55			14,83	76,5	2,16	9,86	25,5			14,75	72,6	2,48	8,75	25,67				17,25	83,9	8,23	7,71	25,5				5,58	96,8					
10/01/2023 01.24.11						15,18	0,	2,2		25,55			14,90	76,2	2,21	9,86	25,5			14,88	72,1	2,6	8,76	25,67				17,06	83,	8,23	7,71	25,5				5,46	96,8					
10/01/2023 01.29.13						15,75	0,	2,27	8,29	25,55			14,96	76,2	2,	9,86	25,5			15,00	70,8	2,73	8,74	25,67				17,43	83,	2,3	7,84	25,5				5,33	96,9					
10/01/2023 01.34.13						15,25	0,	2,23		25,55			15,02	75,8	2,24	9,86	25,5			15,13	70,4	2,47	8,58	25,67				17,18	82,8	8,28	8,05	25,5				5,02	96,9					
10/01/2023 01.39.13						15,18	0,	2,35		25,55			15,08	75,9	2,1	9,86	25,5			14,94	69,2	2,33	8,58	25,67				16,81	82,2	8,29	7,94	25,5				4,90	97,1					
10/01/2023 01.44.13						14,93	0,	2,09		25,55			15,08	75,9	2,17	9,85	25,5			15,13	70,8	2,59	8,45	25,67				17,06	82,4	8,1	7,95	25,5				4,96	97,2					
10/01/2023 01.49.11						15,43	0,	2,06		25,55			15,02	75,3	2,24	9,86	25,5			15,25	70,8	2,32	8,45	25,67				17,06	81,9	2,22	8,03	25,5				5,15	97,4					
10/01/2023 01.54.13						15,50	0,	2,24		25,55			15,02	75,1	2,24	9,86	25,5			15,31	69,7	2,73	8,29	25,67				16,43	81,2	8,09	8,05	25,5				5,27	97,5					
10/01/2023 01.59.12						15,56	0,	2,29		25,55			14,83	75,	2,23	9,86	25,5			15,31	70,8	2,38	8,29	25,67				16,75	82,1	8,24	7,91	25,5				5,15	97,3					
