Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
05-09-2022 00:02:40						18,75	101,1	2,17	9,57	0,			19,02	73,3	1,35	9,84	0,			17,75	0,	2,24	9,23	0,				18,81	76,7	2,23	9,29	0,				12,90	84,					
05-09-2022 00:07:42						18,68	101,1	2,15	9,54	0,			18,83	73,	1,37	9,85	0,			17,75	0,	2,28	9,22	0,				18,68	76,9	2,11	9,27	0,				12,77	83,6					
05-09-2022 00:12:41						19,12	101,1	2,12	9,53	0,			18,77	73,4	1,43	9,85	0,			17,81	0,	2,57	8,81	0,				18,93	77,9	2,28	9,28	0,				12,83	83,7					
05-09-2022 00:17:41						19,25	101,1	2,23	9,55	0,			18,77	73,	1,4	9,85	0,			17,94	0,	2,48	8,81	0,				19,12	79,9	2,02	9,28	0,				12,83	84,					
05-09-2022 00:22:42						19,06	101,1	2,14	9,55	0,			18,71	74,2	1,36	9,84	0,			18,13	0,	2,38	9,24	0,				20,00	80,7	2,32	9,29	0,				12,77	84,					
05-09-2022 00:27:40						18,81	101,1	2,38	9,55	0,			18,96	74,2	1,37	9,85	0,			18,00	0,	2,36	9,23	0,				19,50	80,7	2,4	9,27	0,				12,65	84,					
05-09-2022 00:32:42						18,81	101,1	2,22	9,58	0,			18,96	74,7	1,49	9,86	0,			17,81	0,	2,27	9,24	0,				19,31	80,4	2,11	9,29	0,				12,58	84,4					
05-09-2022 00:37:41						18,68	101,1	2,1	9,54	0,			18,77	74,3	1,47	9,85	0,			17,69	0,	2,3	9,23	0,				18,75	80,1	2,02	9,27	0,				12,52	84,7					
05-09-2022 00:42:42						19,00	101,1	1,96	9,56	0,			18,96	74,5	1,4	9,86	0,			17,63	0,	2,38	9,24	0,				18,56	81,5	2,32	9,28	0,				12,40	84,8					
05-09-2022 00:47:40						19,25	101,1	2,32	9,56	0,			19,02	74,6	1,43	9,86	0,			17,88	0,	2,3	9,23	0,				18,37	80,4	2,18	9,28	0,				12,33	84,9					
05-09-2022 00:52:42						19,18	101,1	2,17	9,55	0,			18,90	75,4	1,6	9,84	0,			18,31	0,	2,19	9,25	0,				18,06	81,1	2,23	9,29	0,				12,27	84,8					
05-09-2022 00:57:42						18,93	101,1	2,11	9,55	0,			18,90	75,8	1,76	9,85	0,			18,31	0,	2,52	9,25	0,				18,31	81,2	2,41	9,07	0,				12,15	84,9					
05-09-2022 01:02:41						18,68	101,1	2,3	9,56	0,			18,58	76,6	1,51	9,85	0,			18,06	0,	2,31	9,24	0,				17,81	80,7	2,22	8,97	0,				12,21	85,2					
05-09-2022 01:07:42						18,31	101,1	2,14	9,54	0,			18,46	76,6	1,43	9,85	0,			17,81	0,	2,14	9,23	0,				17,68	80,2	2,44	8,98	0,				12,02	85,2					
05-09-2022 01:12:41						18,12	101,1	2,31	9,54	0,			18,15	76,2	1,38	9,86	0,			17,50	0,	2,38	8,87	0,				17,50	80,7	2,34	8,36	0,				12,08	85,3					
05-09-2022 01:17:42						17,87	101,1	2,27	9,53	0,			17,90	76,2	1,07	8,51	0,			17,06	0,	2,53	8,76	0,				17,75	80,4	2,25	7,82	0,				12,08	85,5					
05-09-2022 01:22:40						17,62	101,1	2,22	9,55	0,			18,02	76,8	0,78	7,87	0,			17,06	0,	2,45	8,25	0,				18,00	81,	2,07	7,73	0,				11,96	85,3					
05-09-2022 01:27:42						17,62	101,1	2,25	9,55	0,			18,08	76,6	0,65	6,87	0,			16,94	0,	2,24	7,69	0,				17,81	80,2	2,32	7,74	0,				11,83	85,3					
05-09-2022 01:32:41						17,62	101,1	2,22	9,56	0,			18,21	76,6	0,62	6,29	0,			17,00	0,	2,06	7,7	0,				17,87	80,3	2,01	7,56	0,				11,83	85,4					
05-09-2022 01:37:42						17,43	101,1	2,29	9,02	0,			18,40	76,4	0,59	5,54	0,			17,06	0,	1,75	7,24	0,				17,75	79,9	1,89	7,68	0,				11,77	85,3					
05-09-2022 01:42:42						17,31	101,1	2,26	9,32	0,			18,46	76,2	0,58	5,14	0,			17,00	0,	1,53	6,86	0,				17,87	79,7	1,88	7,77	0,				11,77	85,6					
05-09-2022 01:47:40						17,18	101,1	2,41	9,26	0,			18,40	75,8	0,56	4,63	0,			17,00	0,	1,35	6,65	0,				17,93	79,9	1,94	7,74	0,				11,52	85,9					
05-09-2022 01:52:41						17,12	101,1	2,09	9,1	0,			18,33	75,4	0,51	3,27	0,			16,94	0,	1,23	6,41	0,				17,87	80,6	2,21	7,78	0,				11,65	86,					
