Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
05-08-2022 00:02:41						22,87	101,1	0,48	0,	25,55			24,96	75,9	0,47	0,11	25,5			25,56	0,	0,48	0,	25,67				26,50	77,9	0,47	0,	25,5				13,96	89,2					
05-08-2022 00:07:44						22,87	101,1	0,48	0,	25,55			25,02	75,9	0,47	0,11	25,5			25,50	0,	0,48	0,	25,67				26,18	77,9	0,47	0,	25,5				13,90	89,3					
05-08-2022 00:12:41						22,81	101,1	0,48	0,	25,55			24,96	76,2	0,48	0,11	25,5			25,56	0,	0,48	0,	25,67				26,37	77,9	0,49	0,	25,5				13,83	89,2					
05-08-2022 00:17:42						22,75	101,1	0,48	0,	25,55			24,90	75,9	0,47	0,11	25,5			25,50	0,	0,48	0,	25,67				26,12	77,9	0,48	0,	25,5				13,83	89,1					
05-08-2022 00:22:42						22,68	101,1	0,48	0,	25,55			24,83	75,8	0,47	0,11	25,5			25,50	0,	0,48	0,	25,67				26,37	77,9	0,49	0,	25,5				13,65	88,5					
05-08-2022 00:27:40						22,68	101,1	0,48	0,	25,55			24,83	75,8	0,49	0,11	25,5			25,44	0,	0,48	0,	25,67				26,37	77,9	0,47	0,	25,5				13,52	88,4					
05-08-2022 00:32:42						22,56	101,1	0,48	0,	25,55			24,83	75,8	0,48	0,11	25,5			25,38	0,	0,48	0,	25,67				26,31	77,8	0,48	0,	25,5				13,46	89,9					
05-08-2022 00:37:40						22,56	101,1	0,48	0,	25,55			24,83	75,8	0,47	0,11	25,5			25,38	0,	0,48	0,	25,67				26,00	77,9	0,49	0,	25,5				13,46	90,					
05-08-2022 00:42:42						22,62	101,1	0,48	0,	25,55			24,77	75,8	0,49	0,11	25,5			25,31	0,	0,48	0,	25,67				26,25	77,9	0,48	0,	25,5				13,40	90,1					
05-08-2022 00:47:40						22,56	101,1	0,49	0,	25,55			24,77	75,8	0,47	0,11	25,5			25,31	0,	0,48	0,	25,67				26,31	77,9	0,48	0,	25,5				13,27	90,					
05-08-2022 00:52:41						22,56	101,1	0,48	0,	25,55			24,77	75,8	0,47	0,11	25,5			25,31	0,	0,48	0,	25,67				26,18	77,9	0,48	0,	25,5				13,27	90,2					
05-08-2022 00:57:42						22,68	101,1	0,5	0,	25,55			24,83	75,8	0,47	0,11	25,5			25,31	0,	0,48	0,	25,67				26,31	77,9	0,49	0,	25,5				13,21	90,3					
05-08-2022 01:02:41						22,62	101,1	0,48	0,	25,55			24,83	75,7	0,47	0,11	25,5			25,31	0,	0,48	0,	25,67				26,06	77,9	0,48	0,	25,5				13,08	90,3					
05-08-2022 01:07:41						22,56	101,1	0,48	0,	25,55			24,77	75,5	0,47	0,11	25,5			25,19	0,	0,48	0,	25,67				26,31	77,9	0,48	0,	25,5				13,15	90,4					
05-08-2022 01:12:41						22,62	101,1	0,48	0,	25,55			24,71	75,7	0,47	0,11	25,5			25,19	0,	0,48	0,	25,67				26,00	77,9	0,48	0,	25,5				13,08	90,4					
05-08-2022 01:17:42						22,62	101,1	0,49	0,	25,55			24,77	75,4	0,47	0,11	25,5			25,19	0,	0,48	0,	25,67				25,93	78,	0,47	0,	25,5				12,96	90,3					
05-08-2022 01:22:41						22,50	101,1	0,5	0,	25,55			24,71	75,4	0,47	0,12	25,5			25,19	0,	0,48	0,	25,67				25,93	77,9	0,47	0,	25,5				12,96	90,4					
05-08-2022 01:27:42						22,56	101,1	0,51	0,	25,55			24,71	75,5	0,51	0,12	25,5			25,19	0,	0,48	0,	25,67				26,00	77,9	0,5	0,	25,5				12,71	90,4					
05-08-2022 01:32:41						22,62	101,1	0,48	0,	25,55			24,77	75,7	0,48	0,11	25,5			25,13	0,	0,48	0,	25,67				26,18	77,9	0,5	0,	25,5				12,71	90,4					
05-08-2022 01:37:42						22,56	101,1	0,5	0,	25,55			24,65	75,5	0,48	0,11	25,5			25,19	0,	0,48	0,	25,67				26,18	77,9	0,47	0,	25,5				12,65	90,4					
05-08-2022 01:42:41						22,56	101,1	0,51	0,	25,55			24,71	75,5	0,47	0,11	25,5			25,13	0,	0,48	0,	25,67				25,93	77,9	0,47	0,	25,5				12,65	90,4					
05-08-2022 01:47:41						22,62	101,1	0,48	0,	25,55			24,65	75,4	0,47	0,11	25,5			25,13	0,	0,48	0,	25,67				25,87	77,9	0,48	0,	25,5				12,71	90,6					
05-08-2022 01:52:42						22,56	101,1	0,48	0,	25,55			24,65	75,4	0,47	0,12	25,5			25,06	0,	0,48	0,	25,67				26,06	77,9	0,47	0,	25,5				12,77	90,7					
