Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
21/12/2022 00.04.12						15,00	0,	2,28		25,55			15,71	78,4	1,48	9,01	25,5			15,88	74,4	2,37	8,02	25,67				16,12	86,6	8,42	7,6	25,5				5,33	98,8					
21/12/2022 00.09.11						14,62	0,	2,52		25,55			16,02	79,	1,59	8,24	25,5			15,81	74,	2,18	7,61	25,67				16,43	87,	8,18	7,47	25,5				5,33	98,8					
21/12/2022 00.14.13						14,75	0,	2,07		25,55			16,21	78,9	1,41	8,56	25,5			16,00	74,	2,06	7,41	25,67				16,75	86,6	7,83	7,32	25,5				5,33	98,8					
21/12/2022 00.19.11						15,06	0,	2,18		25,55			16,15	78,2	1,56	8,56	25,5			16,00	74,	1,89	7,4	25,67				16,43	85,9	2,03	7,33	25,5				5,46	98,8					
21/12/2022 00.24.13						14,75	0,	1,78		25,55			16,02	77,8	1,78	9,08	25,5			16,19	72,5	1,7	6,94	25,67				16,93	85,8	7,53	7,37	25,5				5,27	98,8					
21/12/2022 00.29.11						15,06	0,	1,95		25,55			15,96	77,1	1,62	9,28	25,5			16,31	73,1	1,82	6,94	25,67				16,87	84,9	7,53	7,3	25,5				5,33	98,8					
21/12/2022 00.34.12						15,56	0,	1,96		25,55			15,83	76,2	1,57	9,45	25,5			16,44	72,6	1,79	6,95	25,67				17,00	85,	7,53	7,31	25,5				5,40	98,8					
21/12/2022 00.39.11						15,56	0,	1,83		25,55			15,77	77,	1,49	9,45	25,5			16,69	72,4	1,78	6,95	25,67				16,81	84,4	7,53	7,32	25,5				5,33	98,8					
21/12/2022 00.44.12						15,62	0,	1,76		25,55			15,90	76,6	1,55	9,46	25,5			16,81	71,	1,8	6,94	25,67				17,00	84,2	7,53	7,28	25,5				5,52	98,8					
21/12/2022 00.49.12						15,50	0,	1,77		25,55			16,02	76,7	1,61	9,45	25,5			16,75	71,2	1,73	6,94	25,67				17,18	84,6	7,53	7,27	25,5				5,46	98,8					
21/12/2022 00.54.11						15,50	0,	1,9		25,55			16,15	76,2	1,6	9,65	25,5			16,81	71,2	1,8	6,95	25,67				17,12	84,3	7,53	7,33	25,5				5,46	98,8					
21/12/2022 00.59.13						15,56	0,	1,81		25,55			16,15	77,	1,51	9,86	25,5			17,00	70,8	1,65	6,95	25,67				17,37	83,9	7,53	7,33	25,5				5,40	98,8					
21/12/2022 01.04.11						15,81	0,	2,01		25,55			16,08	76,8	1,4	9,86	25,5			17,06	70,8	1,74	6,95	25,67				17,18	83,9	7,53	7,45	25,5				5,65	98,8					
21/12/2022 01.09.12						15,93	0,	1,96		25,55			16,46	77,	1,56	9,87	25,5			17,19	71,2	1,98	7,4	25,67				17,37	84,2	2,01	7,45	25,5				5,58	98,8					
21/12/2022 01.14.11						16,25	0,	1,91		25,55			16,40	77,4	1,48	9,86	25,5			17,19	70,8	1,85	7,41	25,67				17,18	83,1	7,55	7,49	25,5				5,77	98,8					
21/12/2022 01.19.13						15,93	0,	1,78		25,55			16,40	76,1	1,63	9,86	25,5			17,13	69,6	2,02	7,57	25,67				17,18	82,4	7,59	7,59	25,5				5,90	98,8					
21/12/2022 01.24.11						16,18	0,	1,84		25,55			16,21	75,6	1,44	9,87	25,5			17,13	69,6	2,22	7,58	25,67				17,12	82,4	7,63	7,65	25,5				5,71	98,8					
21/12/2022 01.29.12						16,25	0,	1,97		25,55			16,21	76,2	1,43	9,86	25,5			17,25	69,3	2,13	7,57	25,67				17,06	82,3	7,72	7,63	25,5				5,65	98,7					
21/12/2022 01.34.12						16,31	0,	1,99		25,55			16,27	76,6	1,54	9,85	25,5			17,13	69,2	2,14	7,57	25,67				17,31	82,8	7,82	7,65	25,5				5,71	98,7					
21/12/2022 01.39.12						16,43	0,	2,21		25,55			16,33	76,2	1,48	9,86	25,5			17,13	69,2	2,38	7,72	25,67				17,31	83,5	7,83	7,77	25,5				5,58	98,8					
21/12/2022 01.44.12						16,43	0,	2,25		25,55			16,27	75,8	1,33	9,86	25,5			17,00	69,2	1,9	7,72	25,67				17,56	83,4	7,9	7,84	25,5				5,58	98,7					
21/12/2022 01.49.11						16,00	0,	2,09		25,55			16,46	76,2	1,46	9,86	25,5			17,00	68,3	2,32	7,72	25,67				16,62	81,5	8,04	7,95	25,5				5,58	98,8					
21/12/2022 01.54.12						16,00	0,	2,25		25,55			16,33	76,5	1,48	9,86	25,5			16,88	68,4	2,09	7,72	25,67				16,75	81,8	8,	7,89	25,5				5,52	98,8					
