Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
14/02/2023 00.04.12						13,06	101,1	0,45	0,	25,55			15,58	75,8	1,29	7,92	25,5			19,19	68,1	0,48	0,	25,67				21,56	83,1	0,47	0,	25,5				5,65	88,2					
14/02/2023 00.09.10						13,12	101,1	0,44	0,	25,55			15,71	75,1	1,37	7,91	25,5			19,19	68,1	0,48	0,	25,67				21,56	83,1	0,47	0,	25,5				5,71	88,					
14/02/2023 00.14.12						13,12	101,1	0,44	0,	25,55			15,90	74,8	1,36	7,91	25,5			19,13	68,3	0,48	0,	25,67				21,50	83,1	0,47	0,	25,5				5,65	88,					
14/02/2023 00.19.11						13,12	101,1	0,47	0,	25,55			15,96	75,	1,35	7,91	25,5			19,06	68,4	0,48	0,	25,67				21,50	83,1	0,47	0,	25,5				5,65	88,3					
14/02/2023 00.24.11						13,06	101,1	0,45	0,	25,55			16,02	74,4	1,29	7,9	25,5			19,06	68,4	0,48	0,	25,67				21,50	83,1	0,47	0,	25,5				5,58	87,8					
14/02/2023 00.29.11						13,25	101,1	0,46	0,	25,55			16,02	74,2	1,25	7,91	25,5			19,06	68,4	0,48	0,	25,67				21,50	83,1	0,47	0,	25,5				5,58	88,					
14/02/2023 00.34.12						13,18	101,1	0,48	0,	25,55			16,15	74,2	1,34	7,91	25,5			19,13	68,4	0,48	0,	25,67				21,50	83,1	0,47	0,	25,5				5,58	87,6					
14/02/2023 00.39.11						13,12	101,1	0,45	0,	25,55			16,02	73,9	1,29	7,91	25,5			19,00	68,4	0,48	0,	25,67				21,56	83,	0,47	0,	25,5				5,58	87,6					
14/02/2023 00.44.11						13,18	101,1	0,47	0,	25,55			16,08	74,	1,27	7,91	25,5			19,00	68,4	0,48	0,	25,67				21,68	83,1	0,47	0,	25,5				5,58	86,9					
14/02/2023 00.49.12						13,25	101,1	0,45	0,	25,55			16,08	73,9	1,29	7,91	25,5			18,94	68,5	0,48	0,	25,67				21,62	83,	0,47	0,	25,5				5,52	87,2					
14/02/2023 00.54.10						13,31	101,1	0,44	0,	25,55			16,15	74,2	1,36	7,92	25,5			18,94	68,8	0,48	0,	25,67				21,68	83,1	0,47	0,	25,5				5,65	87,2					
14/02/2023 00.59.12						13,18	101,1	0,44	0,	25,55			16,21	73,7	1,44	8,24	25,5			18,94	68,8	0,48	0,	25,67				21,62	83,1	0,47	0,	25,5				5,58	87,4					
14/02/2023 01.04.11						13,25	101,1	0,44	0,	25,55			16,15	73,8	1,42	8,24	25,5			18,94	68,5	0,48	0,	25,67				21,68	83,1	0,47	0,	25,5				5,58	87,5					
14/02/2023 01.09.11						13,25	101,1	0,44	0,	25,55			16,02	73,6	1,18	8,24	25,5			18,94	68,5	0,48	0,	25,67				21,56	83,2	0,47	0,	25,5				5,58	87,4					
14/02/2023 01.14.10						13,31	101,1	0,51	0,	25,55			16,02	73,7	1,4	8,46	25,5			18,88	68,5	0,48	0,	25,67				21,62	83,1	0,53	0,	25,5				5,52	87,5					
14/02/2023 01.19.12						13,25	101,1	0,47	0,	25,55			16,02	73,7	1,42	8,46	25,5			18,88	68,4	0,48	0,	25,67				21,50	83,2	0,47	0,	25,5				5,58	87,3					
14/02/2023 01.24.10						13,31	101,1	0,45	0,	25,55			15,96	73,4	1,45	8,84	25,5			18,88	68,4	0,48	0,	25,67				21,50	83,	0,47	0,	25,5				5,58	87,3					
14/02/2023 01.29.12						13,25	101,1	0,45	0,	25,55			15,77	73,4	1,47	8,84	25,5			18,88	68,8	0,48	0,	25,67				21,56	83,1	0,47	0,	25,5				5,58	87,6					
14/02/2023 01.34.11						13,31	101,1	0,46	0,	25,55			15,65	73,3	1,44	8,84	25,5			18,81	68,7	0,48	0,	25,67				21,62	83,2	0,47	0,	25,5				5,52	87,6					
14/02/2023 01.39.10						13,37	101,1	0,44	0,	25,55			15,71	73,2	1,57	8,83	25,5			18,75	68,8	0,48	0,	25,67				21,56	83,2	0,47	0,	25,5				5,58	87,8					
14/02/2023 01.44.11						13,43	101,1	0,44	0,	25,55			15,71	73,4	1,37	8,84	25,5			18,75	68,8	0,48	0,	25,67				21,62	83,2	0,47	0,	25,5				5,58	88,4					
14/02/2023 01.49.11						13,50	101,1	0,48	0,	25,55			15,71	73,1	1,39	8,84	25,5			18,75	68,8	0,48	0,	25,67				21,62	83,3	0,47	0,	25,5				5,52	87,7					
14/02/2023 01.54.12						13,50	101,1	0,48	0,	25,55			15,65	73,3	1,29	8,84	25,5			18,75	68,8	0,48	0,	25,67				21,56	83,2	0,49	0,	25,5				5,52	87,6					
