Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
18/02/2023 00.04.11						14,56	0,	1,48	0,	25,55			15,77	101,6	0,98	0,1	25,5			19,38	67,4	1,46	3,38	25,67				20,12	81,1	1,29	4,5	25,5				6,02	85,7					
18/02/2023 00.09.10						14,56	0,	0,81	0,	25,55			15,71	101,6	1,1	0,1	25,5			19,38	67,9	1,93	3,38	25,67				20,00	81,3	1,4	4,48	25,5				5,83	86,					
18/02/2023 00.14.10						14,56	0,	0,59	0,	25,55			15,65	101,6	1,07	0,1	25,5			19,44	67,3	1,53	3,38	25,67				20,06	81,	1,32	4,41	25,5				5,77	85,8					
18/02/2023 00.19.09						14,50	0,	0,54	0,	25,55			15,65	101,6	0,79	0,11	25,5			19,44	67,3	1,42	3,39	25,67				20,31	81,1	1,23	4,37	25,5				5,71	85,6					
18/02/2023 00.24.11						14,50	0,	0,73	0,	25,55			15,58	101,7	0,7	0,1	25,5			19,50	67,2	1,43	3,38	25,67				20,31	81,9	1,26	4,34	25,5				5,77	85,6					
18/02/2023 00.29.09						14,56	0,	0,8	0,	25,55			15,58	101,6	0,99	0,11	25,5			19,63	67,1	1,46	3,38	25,67				20,37	81,2	1,34	4,37	25,5				5,77	85,3					
18/02/2023 00.34.10						14,62	0,	0,76	0,	25,55			15,58	101,7	0,68	0,1	25,5			19,75	67,4	1,22	3,38	25,67				20,75	82,6	1,12	4,41	25,5				5,90	85,2					
18/02/2023 00.39.10						14,68	0,	0,69	0,	25,55			15,52	101,5	0,67	0,11	25,5			19,81	66,8	1,25	3,38	25,67				21,18	82,7	1,1	4,42	25,5				5,96	85,6					
18/02/2023 00.44.12						14,68	0,	1,06	0,	25,55			15,58	101,6	1,53	0,11	25,5			19,94	66,4	2,11	3,38	25,67				21,18	81,3	2,03	4,48	25,5				5,52	88,					
18/02/2023 00.49.10						14,68	0,	0,56	0,	25,55			15,58	101,6	0,86	0,1	25,5			19,94	66,	1,27	3,39	25,67				21,00	81,8	1,27	4,38	25,5				5,33	91,5					
18/02/2023 00.54.10						14,75	0,	0,7	0,	25,55			15,65	101,7	0,89	0,1	25,5			20,06	66,8	1,75	3,39	25,67				21,12	81,5	1,5	4,51	25,5				5,40	92,4					
18/02/2023 00.59.10						14,81	0,	0,76	0,	25,55			15,71	101,7	0,79	0,11	25,5			20,19	66,9	1,23	3,39	25,67				21,18	81,9	1,27	4,56	25,5				5,40	91,6					
18/02/2023 01.04.10						14,81	0,	0,56	0,	25,55			15,77	101,6	0,75	0,1	25,5			20,38	67,6	1,39	3,38	25,67				21,18	81,1	1,2	4,46	25,5				5,58	90,3					
18/02/2023 01.09.10						14,81	0,	0,81	0,	25,55			15,83	101,6	0,63	0,11	25,5			20,44	66,9	1,22	3,38	25,67				21,00	80,6	1,09	4,5	25,5				5,71	89,6					
18/02/2023 01.14.10						14,75	0,	0,6	0,	25,55			15,83	101,6	1,3	0,11	25,5			20,44	66,5	1,69	3,39	25,67				20,93	80,3	1,84	4,49	25,5				5,83	88,8					
18/02/2023 01.19.10						14,81	0,	0,64	0,	25,55			15,77	101,6	0,67	0,1	25,5			20,38	66,8	1,42	3,39	25,67				21,00	80,9	1,1	4,51	25,5				5,71	88,4					
18/02/2023 01.24.10						14,93	0,	0,66	0,	25,55			15,90	101,7	0,59	0,11	25,5			20,38	66,8	1,14	3,39	25,67				21,12	80,3	1,01	4,52	25,5				5,65	88,3					
18/02/2023 01.29.11						14,87	0,	0,62	0,	25,55			15,96	101,7	0,66	0,11	25,5			20,38	67,2	1,06	3,58	25,67				21,18	79,9	1,08	4,55	25,5				5,40	88,4					
18/02/2023 01.34.11						15,00	0,	0,75	0,	25,55			16,02	101,6	0,65	0,11	25,5			20,44	67,6	1,24	3,58	25,67				21,37	80,4	1,12	4,58	25,5				5,21	87,8					
18/02/2023 01.39.10						14,93	0,	0,62	0,	25,55			16,02	101,6	0,95	0,11	25,5			20,38	66,8	1,13	3,72	25,67				21,43	79,8	1,35	4,5	25,5				5,33	86,8					
18/02/2023 01.44.10						14,93	0,	0,65	0,	25,55			16,08	101,6	0,55	0,11	25,5			20,31	67,3	1,24	3,72	25,67				21,37	79,9	1,22	4,45	25,5				5,33	86,					
18/02/2023 01.49.10						15,00	0,	0,54	0,	25,55			15,96	101,6	0,68	0,11	25,5			20,44	67,7	1,08	3,72	25,67				21,62	80,3	1,02	4,51	25,5				5,15	86,					
18/02/2023 01.54.10						15,00	0,	0,59	0,	25,55			15,96	101,6	0,67	0,11	25,5			20,50	67,6	1,07	3,95	25,67				21,50	80,	1,	4,51	25,5				5,52	84,8					
