Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
25/11/2022 00.04.11						18,31	0,	1,12	6,04	25,55			20,21	77,8	0,81	3,2	25,5			20,88	69,1	0,95	4,63	25,67				17,18	85,	1,57	6,53	25,5				7,58	94,7					
25/11/2022 00.09.10						18,43	0,	1,07	6,13	25,55			20,21	77,8	0,81	3,2	25,5			20,94	70,1	0,97	4,62	25,67				17,68	85,	1,33	6,32	25,5				7,58	94,5					
25/11/2022 00.14.11						18,37	0,	1,21	6,15	25,55			20,21	77,8	0,83	3,2	25,5			21,13	69,6	0,93	4,63	25,67				17,81	84,7	1,49	6,39	25,5				7,58	94,6					
25/11/2022 00.19.09						18,25	0,	1,26	6,25	25,55			20,15	77,8	0,83	3,21	25,5			21,19	68,8	0,96	4,62	25,67				17,75	84,3	1,45	6,4	25,5				7,52	94,5					
25/11/2022 00.24.11						18,06	0,	1,26	6,24	25,55			20,27	77,7	0,79	3,2	25,5			21,13	68,8	0,96	4,63	25,67				18,06	84,3	1,44	6,28	25,5				7,58	94,5					
25/11/2022 00.29.10						18,12	0,	1,29	6,34	25,55			20,27	77,4	0,84	3,2	25,5			21,19	68,8	0,9	4,62	25,67				18,12	84,6	1,56	6,23	25,5				7,58	94,5					
25/11/2022 00.34.10						18,18	0,	1,27	6,35	25,55			20,33	77,4	0,81	3,2	25,5			21,31	68,8	0,98	4,63	25,67				18,00	84,2	1,41	6,24	25,5				7,58	94,6					
25/11/2022 00.39.11						18,12	0,	1,25	6,46	25,55			20,33	77,4	0,79	3,2	25,5			21,50	69,6	0,97	4,91	25,67				18,25	84,2	1,45	6,23	25,5				7,65	94,5					
25/11/2022 00.44.11						18,06	0,	1,3	6,54	25,55			20,27	77,3	0,84	3,2	25,5			21,69	69,1	1,15	5,13	25,67				17,93	83,4	1,35	6,44	25,5				7,52	94,4					
25/11/2022 00.49.10						18,12	0,	1,38	6,46	25,55			20,27	77,	0,83	3,2	25,5			21,56	68,8	1,09	5,38	25,67				18,00	83,5	1,55	6,45	25,5				7,52	94,4					
25/11/2022 00.54.11						18,00	0,	1,48	6,61	25,55			20,27	77,1	0,86	3,2	25,5			21,31	68,1	1,03	5,39	25,67				18,25	84,2	1,71	6,74	25,5				7,46	94,4					
25/11/2022 00.59.10						18,00	0,	1,35	6,66	25,55			20,33	77,3	0,82	3,2	25,5			21,00	66,8	1,05	5,38	25,67				17,87	82,7	1,79	6,88	25,5				7,40	94,4					
25/11/2022 01.04.10						17,68	0,	1,53	6,64	25,55			20,21	77,	0,85	3,2	25,5			20,81	66,8	1,2	5,39	25,67				17,75	81,9	1,84	7,02	25,5				7,33	94,4					
25/11/2022 01.09.11						17,56	0,	1,37	6,64	25,55			20,21	77,	0,8	3,2	25,5			20,56	67,2	1,08	5,38	25,67				17,43	82,1	1,76	7,08	25,5				7,21	94,4					
25/11/2022 01.14.10						17,31	0,	1,45	6,64	25,55			20,21	77,	0,8	3,21	25,5			20,44	67,	1,08	5,16	25,67				17,56	82,2	1,72	7,05	25,5				7,33	94,5					
25/11/2022 01.19.11						17,37	0,	1,32	6,49	25,55			20,15	77,	0,82	3,2	25,5			20,25	66,3	1,12	5,17	25,67				17,18	82,3	1,94	7,04	25,5				7,33	94,4					
25/11/2022 01.24.10						17,43	0,	1,33	6,52	25,55			20,21	76,7	0,83	3,2	25,5			20,25	66,8	1,13	5,17	25,67				17,12	82,5	1,9	7,04	25,5				7,27	94,4					
25/11/2022 01.29.11						17,50	0,	1,46	6,49	25,55			20,21	76,6	0,81	3,2	25,5			20,25	67,1	1,05	4,94	25,67				17,37	82,7	1,74	6,86	25,5				7,15	94,4					
25/11/2022 01.34.11						17,50	0,	1,32	6,62	25,55			20,15	76,6	0,79	3,2	25,5			20,38	66,9	1,1	4,94	25,67				17,56	83,4	1,76	6,78	25,5				7,15	94,4					
25/11/2022 01.39.09						17,43	0,	1,48	6,63	25,55			20,15	76,6	0,8	3,2	25,5			20,50	67,6	1,09	4,94	25,67				17,43	83,	1,61	6,77	25,5				7,15	94,4					
25/11/2022 01.44.10						17,56	0,	1,51	6,6	25,55			20,08	76,6	0,9	3,2	25,5			20,56	67,2	1,17	4,94	25,67				17,37	83,1	1,68	6,68	25,5				7,15	94,4					
25/11/2022 01.49.09						18,06	0,	1,56	6,64	25,55			20,21	76,2	0,86	3,19	25,5			20,56	67,6	1,13	4,94	25,67				17,50	83,1	1,83	6,69	25,5				7,15	94,4					
