Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
19/12/2022 00.04.12						14,25	0,	1,78		25,55			16,65	80,3	1,07	7,18	25,5			16,25	73,6	1,81	6,76	25,67				14,50	84,	7,37	7,38	25,5				0,33	89,3					
19/12/2022 00.09.11						13,56	0,	1,67		25,55			16,21	77,3	1,25	7,18	25,5			16,06	74,3	1,38	6,4	25,67				13,75	84,4	2,02	7,38	25,5				0,21	89,5					
19/12/2022 00.14.13						13,31	0,	1,74		25,55			16,21	77,9	1,25	7,18	25,5			16,13	74,6	1,5	6,4	25,67				13,87	85,	7,36	7,39	25,5				0,21	89,6					
19/12/2022 00.19.11						13,00	0,	1,83		25,55			16,15	77,4	1,24	7,18	25,5			16,13	73,3	1,3	5,78	25,67				13,50	84,6	7,38	7,39	25,5				0,33	89,6					
19/12/2022 00.24.12						13,18	0,	1,95		25,55			16,02	76,7	1,46	7,18	25,5			16,31	74,1	1,22	5,52	25,67				13,43	84,3	7,38	7,37	25,5				0,27	89,6					
19/12/2022 00.29.12						13,25	0,	1,77		25,55			16,08	77,	1,4	7,17	25,5			16,56	73,9	1,25	5,51	25,67				13,37	84,5	7,36	7,38	25,5				0,21	89,7					
19/12/2022 00.34.12						13,12	0,	1,81		25,55			15,83	76,2	1,03	6,99	25,5			16,81	73,7	1,05	5,26	25,67				13,00	84,2	7,38	7,38	25,5				0,15	90,					
19/12/2022 00.39.11						13,50	0,	1,73		25,55			16,33	78,2	1,16	6,51	25,5			17,00	73,5	1,22	5,27	25,67				13,37	84,2	7,37	6,88	25,5				0,02	90,1					
19/12/2022 00.44.12						13,18	0,	1,94		25,55			16,52	77,	1,13	6,52	25,5			17,25	72,5	1,2	5,27	25,67				13,87	84,9	7,38	6,57	25,5				-0,10	90,4					
19/12/2022 00.49.12						13,50	0,	1,86		25,55			16,77	77,4	1,17	6,51	25,5			17,38	72,	1,24	5,27	25,67				14,31	85,1	6,94	6,43	25,5				-0,17	90,7					
19/12/2022 00.54.12						13,62	0,	1,43		25,55			17,77	78,6	1,1	6,52	25,5			17,75	73,	1,26	5,27	25,67				14,56	84,4	1,52	6,38	25,5				-0,17	90,8					
19/12/2022 00.59.12						13,87	0,	1,65		25,55			17,46	76,2	1,19	7,1	25,5			17,88	73,	1,25	5,28	25,67				14,68	84,6	6,66	6,32	25,5				-0,17	90,8					
19/12/2022 01.04.11						14,62	0,	1,43		25,55			16,83	75,1	1,36	7,11	25,5			18,13	71,8	1,12	5,27	25,67				14,62	83,4	6,76	6,35	25,5				-0,29	91,					
19/12/2022 01.09.12						15,25	0,	1,59		25,55			16,90	77,1	1,29	7,11	25,5			18,19	71,2	1,23	5,28	25,67				15,00	84,2	1,38	6,44	25,5				-0,23	91,2					
19/12/2022 01.14.12						15,37	0,	1,6		25,55			16,90	77,4	1,17	7,11	25,5			18,13	70,4	1,11	5,41	25,67				15,37	84,2	6,82	6,44	25,5				-0,23	91,6					
19/12/2022 01.19.12						14,68	0,	1,7		25,55			16,46	74,6	1,46	7,57	25,5			18,19	69,7	1,14	5,6	25,67				15,25	83,	6,84	6,65	25,5				-0,29	91,5					
19/12/2022 01.24.11						14,56	0,	1,58		25,55			16,15	75,4	1,38	7,77	25,5			18,13	69,2	1,27	5,61	25,67				14,50	81,5	6,87	6,87	25,5				-0,23	91,6					
19/12/2022 01.29.12						14,43	0,	1,65		25,55			16,02	75,8	1,47	7,99	25,5			18,06	68,8	1,22	5,8	25,67				14,68	81,7	6,85	6,95	25,5				-0,35	91,6					
19/12/2022 01.34.12						14,68	0,	1,52		25,55			16,02	75,	1,48	8,45	25,5			17,94	69,4	1,39	6,01	25,67				14,37	81,1	6,87	7,08	25,5				-0,29	91,8					
19/12/2022 01.39.11						14,25	0,	1,85		25,55			15,90	75,3	1,45	7,6	25,5			17,94	69,3	1,26	6,01	25,67				14,43	81,	6,86	7,09	25,5				-0,35	91,8					
19/12/2022 01.44.13						14,56	0,	1,38		25,55			16,40	77,	1,16	6,84	25,5			17,75	69,3	1,29	6,	25,67				14,43	81,6	6,87	7,09	25,5				-0,35	92,					
19/12/2022 01.49.12						14,62	0,	1,54		25,55			16,71	76,2	1,13	6,64	25,5			17,56	68,4	1,26	6,01	25,67				14,56	81,5	6,85	7,08	25,5				-0,42	91,8					
19/12/2022 01.54.12						14,25	0,	1,42		25,55			16,83	75,9	1,3	6,76	25,5			17,56	68,7	1,53	6,01	25,67				14,37	80,7	6,84	7,08	25,5				-0,29	92,					
