Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
02/11/2022 00.04.11						16,75	101,1	2,06	7,52	25,55			16,08	83,1	2,12	9,84	0,			18,88	0,	1,93	7,52	25,67				15,93	101,3	0,47	0,	25,5				12,58	90,4					
02/11/2022 00.09.10						16,75	101,1	1,94	7,52	25,55			15,96	82,7	2,39	9,84	0,			18,75	0,	1,94	7,52	25,67				15,75	101,3	0,49	0,	25,5				12,52	90,6					
02/11/2022 00.14.10						16,75	101,1	2,	7,52	25,55			15,96	82,7	2,4	9,84	0,			18,81	0,	1,62	7,35	25,67				15,93	101,3	0,47	0,	25,5				12,46	90,6					
02/11/2022 00.19.10						16,81	101,1	2,1	7,63	25,55			15,96	82,6	2,56	9,84	0,			18,81	0,	1,91	7,35	25,67				15,75	101,3	0,47	0,	25,5				12,52	90,7					
02/11/2022 00.24.11						16,75	101,1	1,93	7,64	25,55			16,02	83,	2,24	9,83	0,			19,00	0,	1,68	7,35	25,67				15,25	101,3	0,47	0,	25,5				12,46	90,7					
02/11/2022 00.29.10						16,93	101,1	2,07	7,51	25,55			16,02	82,7	2,24	9,84	0,			19,00	0,	1,71	7,34	25,67				15,75	101,3	0,47	0,	25,5				12,52	90,4					
02/11/2022 00.34.10						16,68	101,1	1,99	7,63	25,55			15,90	82,6	2,33	9,84	0,			18,88	0,	1,82	7,33	25,67				15,81	101,3	0,47	0,	25,5				12,46	90,4					
02/11/2022 00.39.10						16,75	101,1	1,75	7,54	25,55			15,83	82,3	2,19	9,85	0,			19,06	0,	1,78	7,35	25,67				15,75	101,3	0,47	0,	25,5				12,52	90,4					
02/11/2022 00.44.11						16,75	101,1	2,18	7,63	25,55			15,83	82,6	2,26	9,84	0,			18,94	0,	1,6	7,36	25,67				15,75	101,3	0,47	0,	25,5				12,46	90,4					
02/11/2022 00.49.11						16,81	101,1	2,32	7,64	25,55			15,77	82,2	2,5	9,84	0,			19,00	0,	1,97	7,35	25,67				15,93	101,3	0,48	0,	25,5				12,46	90,4					
02/11/2022 00.54.10						16,75	101,1	1,85	7,62	25,55			15,71	81,8	2,1	9,84	0,			18,94	0,	1,61	7,35	25,67				15,12	101,3	0,47	0,	25,5				12,52	90,4					
02/11/2022 00.59.11						16,81	101,1	2,03	7,62	25,55			15,90	82,3	2,23	9,84	0,			18,88	0,	2,1	7,34	25,67				15,75	101,3	0,49	0,	25,5				12,40	90,1					
02/11/2022 01.04.09						16,87	101,1	2,04	7,63	25,55			15,65	81,8	2,36	9,84	0,			19,06	0,	1,65	7,35	25,67				15,87	101,3	0,48	0,	25,5				12,33	90,1					
02/11/2022 01.09.10						16,81	101,1	2,02	7,63	25,55			15,77	82,3	2,23	9,84	0,			19,00	0,	1,94	7,34	25,67				16,06	101,3	0,47	0,	25,5				12,27	90,4					
02/11/2022 01.14.09						16,75	101,1	1,95	7,61	25,55			15,71	82,	1,88	9,84	0,			18,81	0,	1,66	7,35	25,67				15,87	101,3	0,47	0,	25,5				12,27	90,4					
02/11/2022 01.19.11						16,68	101,1	1,99	7,56	25,55			15,77	82,1	2,03	9,85	0,			19,06	0,	1,67	7,34	25,67				16,00	101,3	0,47	0,	25,5				12,27	90,4					
02/11/2022 01.24.10						16,50	101,1	2,01	7,63	25,55			15,83	81,8	2,1	9,84	0,			19,06	0,	1,81	7,35	25,67				15,12	101,3	0,47	0,	25,5				12,15	90,4					
02/11/2022 01.29.11						16,62	101,1	1,92	7,64	25,55			15,83	81,	1,79	9,84	0,			19,06	0,	1,8	7,35	25,67				15,81	101,3	0,47	0,	25,5				12,21	90,8					
02/11/2022 01.34.11						16,50	101,1	1,82	7,63	25,55			15,96	81,5	1,92	9,84	0,			18,94	0,	1,82	7,34	25,67				15,75	101,3	0,47	0,	25,5				12,15	90,8					
02/11/2022 01.39.09						16,62	101,1	1,89	7,62	25,55			16,02	81,8	1,82	9,84	0,			18,94	0,	1,78	7,13	25,67				15,81	101,3	0,47	0,	25,5				12,15	90,9					
02/11/2022 01.44.11						16,62	101,1	2,2	7,5	25,55			15,83	81,5	1,95	9,84	0,			19,06	0,	2,05	7,12	25,67				15,81	101,3	0,47	0,	25,5				12,15	90,9					
02/11/2022 01.49.09						16,62	101,1	1,76	7,58	25,55			15,83	81,	2,01	9,85	0,			19,13	0,	1,79	7,12	25,67				16,06	101,3	0,47	0,	25,5				12,08	91,					
02/11/2022 01.54.11						16,62	101,1	2,19	7,62	25,55			15,77	81,	2,01	9,84	0,			19,13	0,	1,69	7,13	25,67				14,93	101,3	0,47	0,	25,5				12,08	91,1					
