Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
16/12/2022 00.04.12						14,25	101,1	1,16	5,36	25,55			17,65	81,8	0,84	4,4	25,5			16,56	74,8	1,08	5,22	25,67				13,50	87,1	1,47	6,16	25,5				-7,04	95,6					
16/12/2022 00.09.09						14,93	101,1	1,29	5,25	25,55			18,02	82,6	0,87	4,4	25,5			16,63	75,9	1,09	5,05	25,67				13,87	87,8	1,32	5,94	25,5				-6,85	95,6					
16/12/2022 00.14.13						15,75	101,1	1,19	5,25	25,55			18,27	81,2	0,85	4,4	25,5			16,69	75,	1,01	4,84	25,67				14,12	88,6	1,21	5,69	25,5				-6,98	95,6					
16/12/2022 00.19.12						15,87	101,1	1,09	5,35	25,55			18,58	81,2	0,84	4,4	25,5			16,81	74,9	1,02	4,85	25,67				14,56	88,8	1,24	5,53	25,5				-6,92	95,5					
16/12/2022 00.24.10						15,93	101,1	1,13	5,35	25,55			18,71	80,6	0,88	4,93	25,5			16,88	74,5	1,02	4,7	25,67				14,68	88,1	1,22	5,35	25,5				-6,92	95,3					
16/12/2022 00.29.09						15,81	101,1	1,14	5,36	25,55			18,65	79,4	0,85	4,93	25,5			17,19	74,4	0,99	4,43	25,67				15,12	88,6	1,2	5,27	25,5				-6,73	95,6					
16/12/2022 00.34.11						15,50	101,1	1,17	5,35	25,55			18,71	80,5	0,84	4,94	25,5			17,31	73,9	0,98	4,43	25,67				15,12	87,4	1,19	5,3	25,5				-6,79	95,6					
16/12/2022 00.39.12						16,12	101,1	1,15	5,42	25,55			18,77	79,8	0,85	4,93	25,5			17,50	74,1	0,95	4,43	25,67				15,43	87,1	1,14	5,27	25,5				-6,60	95,6					
16/12/2022 00.44.11						16,25	101,1	1,18	5,46	25,55			18,90	80,2	0,85	4,93	25,5			17,81	73,2	0,98	4,42	25,67				15,50	86,6	1,24	5,23	25,5				-6,73	95,1					
16/12/2022 00.49.11						16,31	101,1	1,25	5,51	25,55			18,83	79,	0,86	5,16	25,5			17,94	73,4	1,	4,44	25,67				15,87	86,3	1,16	5,26	25,5				-6,60	95,5					
16/12/2022 00.54.10						16,12	101,1	1,2	5,55	25,55			18,90	78,3	0,86	5,16	25,5			18,06	72,4	0,93	4,43	25,67				15,87	85,5	1,15	5,3	25,5				-6,60	95,5					
16/12/2022 00.59.11						15,93	101,1	1,21	5,55	25,55			18,96	79,	0,83	5,15	25,5			18,25	72,	0,96	4,44	25,67				15,75	85,4	1,15	5,29	25,5				-6,54	95,5					
16/12/2022 01.04.10						16,12	101,1	1,15	5,58	25,55			18,83	78,	0,83	5,16	25,5			18,38	71,4	0,98	4,44	25,67				16,12	85,	1,1	5,33	25,5				-6,60	95,2					
16/12/2022 01.09.11						15,87	101,1	1,17	5,63	25,55			19,08	78,6	0,86	5,36	25,5			18,44	71,7	0,98	4,44	25,67				15,87	84,5	1,12	5,41	25,5				-6,73	95,2					
16/12/2022 01.14.09						15,87	101,1	1,14	5,65	25,55			19,08	77,9	0,91	5,35	25,5			18,50	71,4	0,93	4,44	25,67				16,31	84,2	1,21	5,53	25,5				-6,67	95,2					
16/12/2022 01.19.11						15,93	101,1	1,16	5,67	25,55			19,15	77,4	0,92	5,56	25,5			19,00	71,7	0,99	4,77	25,67				16,12	83,4	1,27	5,64	25,5				-6,73	95,1					
16/12/2022 01.24.10						15,18	101,1	1,22	5,74	25,55			19,02	76,6	0,97	5,79	25,5			19,13	72,	1,05	4,93	25,67				15,93	83,4	1,29	5,78	25,5				-6,92	94,8					
16/12/2022 01.29.12						15,68	101,1	1,23	5,76	25,55			18,96	77,	0,95	5,8	25,5			19,13	71,6	1,04	5,07	25,67				16,00	83,	1,37	5,92	25,5				-6,98	94,9					
16/12/2022 01.34.12						15,87	101,1	1,19	5,77	25,55			19,21	77,5	1,07	6,16	25,5			19,00	70,4	1,14	5,46	25,67				15,43	83,	1,36	6,	25,5				-7,10	94,8					
16/12/2022 01.39.09						15,68	101,1	1,4	5,88	25,55			18,77	77,9	0,99	6,16	25,5			18,63	69,9	1,18	5,45	25,67				15,06	81,5	1,37	6,	25,5				-7,17	94,7					
16/12/2022 01.44.11						15,43	101,1	1,26	5,88	25,55			18,08	76,2	1,01	6,16	25,5			18,19	69,1	1,14	5,46	25,67				15,18	82,3	1,37	5,99	25,5				-7,10	94,7					
16/12/2022 01.49.11						15,50	101,1	1,13	5,93	25,55			17,71	77,	0,98	6,16	25,5			18,06	69,3	1,12	5,45	25,67				15,06	82,	1,45	5,99	25,5				-6,92	94,8					
