Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
28-08-2022 00:02:41						20,37	101,1	2,09	9,55	0,			20,02	77,9	2,31	9,85	0,			20,38	0,	2,37	9,15	0,				19,93	87,	2,28	9,29	0,				16,08	88,1					
28-08-2022 00:07:42						20,12	101,1	2,38	9,59	0,			20,02	78,4	2,38	9,85	0,			20,31	0,	2,29	9,14	0,				19,87	87,1	1,96	9,29	0,				16,02	88,4					
28-08-2022 00:12:42						20,00	101,1	2,31	9,56	0,			19,58	77,7	2,57	9,84	0,			20,06	0,	2,28	9,16	0,				19,68	86,8	2,04	9,31	0,				15,90	88,8					
28-08-2022 00:17:41						19,68	101,1	2,26	9,55	0,			19,52	78,7	2,54	9,85	0,			19,75	0,	2,28	9,15	0,				19,50	86,7	2,11	9,29	0,				15,90	89,1					
28-08-2022 00:22:41						19,43	101,1	2,24	9,53	0,			19,08	78,2	2,34	9,84	0,			19,50	0,	2,19	9,15	0,				19,50	87,	2,12	8,98	0,				15,83	89,2					
28-08-2022 00:27:41						19,25	101,1	2,22	9,55	0,			19,08	79,4	1,93	9,85	0,			19,38	0,	2,3	9,15	0,				19,43	86,7	2,09	9,29	0,				15,71	89,6					
28-08-2022 00:32:42						19,06	101,1	2,24	9,54	0,			19,02	79,	1,69	9,85	0,			19,13	0,	2,36	9,15	0,				19,37	86,7	2,14	8,86	0,				15,58	89,9					
28-08-2022 00:37:41						18,87	101,1	2,48	9,1	0,			19,02	78,8	1,4	9,84	0,			19,06	0,	2,46	8,41	0,				19,37	87,2	2,28	8,37	0,				15,77	90,4					
28-08-2022 00:42:42						19,00	101,1	2,25	9,53	0,			19,08	79,9	1,24	9,84	0,			19,06	0,	2,34	8,16	0,				19,43	87,1	2,37	8,09	0,				15,77	90,4					
28-08-2022 00:47:41						19,00	101,1	2,19	9,55	0,			19,27	79,1	1,26	9,85	0,			19,06	0,	2,45	7,76	0,				19,43	87,1	2,03	7,99	0,				15,77	90,4					
28-08-2022 00:52:41						18,93	101,1	2,05	9,53	0,			19,15	79,4	1,22	9,85	0,			19,13	0,	2,12	7,76	0,				19,43	87,4	1,99	7,92	0,				15,71	90,7					
28-08-2022 00:57:42						18,87	101,1	2,31	9,37	0,			19,21	79,3	1,26	9,85	0,			19,13	0,	2,04	7,76	0,				19,43	87,3	2,05	7,92	0,				15,90	90,8					
28-08-2022 01:02:42						19,00	101,1	2,2	9,53	0,			19,33	79,4	1,23	9,85	0,			19,13	0,	2,02	7,76	0,				19,56	87,8	2,22	7,93	0,				15,96	90,9					
28-08-2022 01:07:41						19,12	101,1	2,26	9,55	0,			19,27	79,9	1,37	9,84	0,			19,19	0,	2,03	7,75	0,				19,68	87,4	2,42	8,04	0,				15,83	90,8					
28-08-2022 01:12:41						19,00	101,1	2,2	9,55	0,			19,27	79,9	1,39	9,84	0,			19,19	0,	2,03	7,76	0,				19,50	87,1	2,26	8,08	0,				15,96	91,2					
28-08-2022 01:17:42						19,06	101,1	2,29	9,55	0,			19,15	79,8	1,37	9,84	0,			19,25	0,	2,39	7,98	0,				19,75	87,8	2,22	8,14	0,				15,96	91,2					
28-08-2022 01:22:41						19,06	101,1	2,26	9,54	0,			19,27	79,5	1,49	9,85	0,			19,25	0,	2,47	7,98	0,				19,43	87,	2,34	8,41	0,				16,08	91,2					
28-08-2022 01:27:42						19,18	101,1	2,23	9,56	0,			19,33	80,1	1,53	9,84	0,			19,19	0,	2,37	8,11	0,				19,56	87,8	2,26	8,54	0,				16,02	91,2					
28-08-2022 01:32:41						19,25	101,1	2,25	9,39	0,			19,40	80,4	1,59	9,84	0,			19,25	0,	2,56	8,32	0,				19,56	87,6	2,29	8,87	0,				16,02	91,2					
28-08-2022 01:37:42						19,31	101,1	2,08	9,54	0,			19,46	80,4	1,78	9,84	0,			19,25	0,	2,59	8,96	0,				19,56	87,7	2,07	9,11	0,				16,21	91,3					
28-08-2022 01:42:42						19,37	101,1	2,31	9,54	0,			19,58	80,5	2,01	9,85	0,			19,25	0,	2,45	8,97	0,				19,37	87,6	2,13	9,29	0,				16,02	91,2					
28-08-2022 01:47:40						19,43	101,1	2,22	9,56	0,			19,40	80,2	2,12	9,85	0,			19,19	0,	2,38	9,23	0,				19,56	87,9	2,14	9,28	0,				16,02	91,2					
28-08-2022 01:52:41						19,43	101,1	2,17	9,55	0,			19,27	80,1	2,24	9,85	0,			19,25	0,	2,45	9,24	0,				19,56	87,8	2,15	9,29	0,				15,90	91,2					
