Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
08/11/2022 00.04.11						16,56	101,1	1,89	7,55	25,55			15,90	83,5	1,78	9,83	0,			17,69	0,	2,42	8,18	25,67				19,12	84,	1,33	6,61	25,5				11,96	96,					
08/11/2022 00.09.10						16,37	101,1	1,93	7,57	25,55			16,02	83,8	1,85	9,83	0,			17,88	0,	2,5	8,19	25,67				19,37	83,8	1,64	6,65	25,5				12,15	96,1					
08/11/2022 00.14.11						16,62	101,1	1,82	7,62	25,55			16,02	83,8	1,89	9,83	0,			18,00	0,	2,38	8,19	25,67				19,37	83,4	1,57	6,61	25,5				12,21	96,1					
08/11/2022 00.19.10						16,56	101,1	1,78	7,53	25,55			16,02	83,4	2,06	9,83	0,			18,13	0,	2,18	8,18	25,67				19,68	83,6	1,6	6,49	25,5				12,33	96,					
08/11/2022 00.24.10						16,43	101,1	1,96	7,55	25,55			16,15	84,2	2,11	9,84	0,			18,38	0,	2,08	8,19	25,67				19,68	83,1	1,49	6,51	25,5				12,33	96,					
08/11/2022 00.29.10						16,56	101,1	1,82	7,55	25,55			16,27	83,4	2,16	9,84	0,			18,44	0,	2,14	8,18	25,67				19,87	83,4	1,46	6,49	25,5				12,33	96,					
08/11/2022 00.34.11						16,81	101,1	1,83	7,54	25,55			16,27	83,5	2,2	9,83	0,			18,44	0,	2,19	8,19	25,67				19,68	82,7	1,72	6,72	25,5				12,33	96,					
08/11/2022 00.39.10						16,68	101,1	2,04	7,63	25,55			16,40	83,7	2,48	9,82	0,			18,56	0,	1,97	8,18	25,67				19,81	83,	1,54	6,75	25,5				12,27	95,9					
08/11/2022 00.44.11						16,75	101,1	1,92	7,52	25,55			16,21	83,3	2,23	9,84	0,			18,38	0,	2,14	8,19	25,67				19,68	83,4	1,73	6,76	25,5				12,21	96,					
08/11/2022 00.49.13						16,62	101,1	2,	7,53	25,55			16,15	83,	2,28	9,84	0,			18,50	0,	2,17	8,18	25,67				19,68	83,	1,69	6,74	25,5				12,21	95,9					
08/11/2022 00.54.10						16,62	101,1	1,79	7,5	25,55			16,15	83,8	2,31	9,83	0,			18,44	0,	2,05	8,19	25,67				19,56	83,	1,69	6,75	25,5				12,08	95,9					
08/11/2022 00.59.11						16,56	101,1	1,91	7,61	25,55			16,27	83,4	2,3	9,83	0,			18,25	0,	2,2	8,19	25,67				19,87	83,1	1,7	6,84	25,5				12,08	96,					
08/11/2022 01.04.10						16,62	101,1	1,94	7,53	25,55			16,08	83,	2,4	9,84	0,			18,38	0,	2,32	8,18	25,67				20,00	82,8	1,48	7,05	25,5				12,02	95,9					
08/11/2022 01.09.11						16,68	101,1	1,77	7,52	25,55			16,27	82,9	2,36	9,83	0,			18,19	0,	2,12	8,19	25,67				19,81	82,8	1,58	7,09	25,5				12,08	96,					
08/11/2022 01.14.09						16,62	101,1	2,11	7,62	25,55			16,15	82,6	2,4	9,84	0,			18,19	0,	1,98	8,2	25,67				19,68	82,3	2,05	7,08	25,5				12,02	96,					
08/11/2022 01.19.11						16,43	101,1	1,89	7,48	25,55			16,21	83,1	2,21	9,83	0,			18,19	0,	2,53	8,18	25,67				19,37	82,6	1,83	7,21	25,5				11,90	96,					
08/11/2022 01.24.10						16,68	101,1	1,99	7,6	25,55			16,27	82,9	2,28	9,84	0,			18,13	0,	2,23	8,2	25,67				19,31	83,2	1,73	7,21	25,5				11,71	95,9					
08/11/2022 01.29.11						16,62	101,1	1,81	7,53	25,55			16,21	82,6	2,11	9,83	0,			18,06	0,	2,38	8,18	25,67				19,37	82,9	1,86	7,21	25,5				11,71	96,1					
08/11/2022 01.34.11						16,50	101,1	1,8	7,54	25,55			16,02	82,6	2,07	9,84	0,			17,88	0,	2,53	8,19	25,67				19,37	82,8	1,85	7,21	25,5				11,71	96,					
08/11/2022 01.39.10						16,68	101,1	1,74	7,57	25,55			15,96	82,6	2,06	9,84	0,			18,06	0,	2,41	8,43	25,67				19,37	83,1	1,7	7,2	25,5				11,83	96,1					
08/11/2022 01.44.11						16,56	101,1	1,88	7,61	25,55			15,96	82,6	1,84	9,84	0,			17,94	0,	2,35	8,69	25,67				19,25	82,6	1,92	7,2	25,5				11,77	96,1					
08/11/2022 01.49.09						16,62	101,1	1,87	7,47	25,55			15,90	82,6	2,07	9,83	0,			17,88	0,	2,42	8,69	25,67				19,25	82,3	1,88	7,2	25,5				11,71	96,					
08/11/2022 01.54.11						16,50	101,1	1,86	7,54	25,55			15,96	82,7	2,	9,84	0,			17,94	0,	2,28	8,81	25,67				19,31	82,7	1,8	7,19	25,5				11,71	96,1					
