Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
30/01/2023 00.04.13						15,31	0,	1,01		0,			14,65	79,	1,4	8,6	0,			15,13	75,2	1,86	7,46	0,				18,68	87,6	5,11	8,11	25,5				6,15	89,3					
30/01/2023 00.09.11						15,31	0,	1,02		0,			14,27	78,6	1,02	8,6	0,			14,50	75,6	1,85	7,46	0,				18,06	87,2	5,02	8,35	25,5				6,02	89,6					
30/01/2023 00.14.13						14,93	0,	1,19		0,			13,96	79,4	1,01	7,05	0,			14,00	74,9	1,79	7,01	0,				16,50	86,	5,04	8,2	25,5				5,77	90,1					
30/01/2023 00.19.13						14,81	0,	0,92		0,			13,96	78,2	0,66	6,78	0,			13,44	74,2	1,61	6,86	0,				16,18	87,	5,04	8,07	25,5				5,90	89,9					
30/01/2023 00.24.12						14,56	0,	1,12		0,			13,90	79,7	0,58	6,13	0,			13,19	74,4	1,63	6,26	0,				15,75	86,5	4,23	7,73	25,5				5,96	88,8					
30/01/2023 00.29.12						14,31	0,	1,11		0,			13,90	79,3	1,18	5,62	0,			13,06	74,9	1,32	5,87	0,				15,93	87,6	3,59	7,56	25,5				5,77	88,4					
30/01/2023 00.34.13						14,06	0,	1,31		0,			13,96	79,2	0,91	5,03	0,			12,94	74,4	1,12	5,14	0,				15,93	87,2	2,04	7,36	25,5				5,77	88,4					
30/01/2023 00.39.12						14,43	0,	0,75		0,			14,02	79,1	0,73	4,82	0,			13,06	74,	1,17	4,53	0,				16,12	87,	1,83	7,15	25,5				5,83	88,3					
30/01/2023 00.44.13						14,68	0,	0,47		0,			13,90	78,2	0,67	3,36	0,			13,06	74,5	0,93	4,2	0,				16,31	87,3	0,	7,08	25,5				5,77	87,9					
30/01/2023 00.49.14						14,68	0,	2,48		25,55			14,15	78,2	0,53	2,11	0,			13,06	73,3	1,06	3,34	0,				16,62	87,5	9,08	7,23	25,5				5,71	88,					
30/01/2023 00.54.13						13,93	0,	3,02		25,55			13,96	77,5	0,49	0,41	0,			13,13	72,4	0,98	2,56	0,				16,56	87,	8,62	6,97	25,5				5,77	88,					
30/01/2023 00.59.13						13,87	0,	2,73		25,55			14,08	77,	0,54	0,08	0,			13,06	72,	0,61	1,34	0,				16,50	86,6	8,52	7,05	25,5				5,77	88,4					
30/01/2023 01.04.12						13,93	0,	2,29		25,55			14,08	77,4	3,12	8,05	25,5			13,19	72,	0,58	0,	0,				16,56	86,6	8,2	6,98	25,5				5,71	88,4					
30/01/2023 01.09.12						14,31	0,	2,49		25,55			14,15	77,8	2,5	9,86	25,5			13,31	72,	0,48	0,	0,				16,81	86,	8,26	6,95	25,5				5,71	88,8					
30/01/2023 01.14.12						14,93	0,	2,34		25,55			14,46	78,1	2,21	9,86	25,5			13,69	73,8	2,67	8,69	25,67				16,50	85,8	8,23	6,96	25,5				5,83	89,1					
30/01/2023 01.19.12						14,87	0,	2,57		25,55			14,65	78,6	2,17	9,86	25,5			14,19	74,8	2,72	8,7	25,67				16,75	85,	8,15	6,92	25,5				5,83	89,					
30/01/2023 01.24.12						14,87	0,	2,48		25,55			14,65	78,	2,34	9,86	25,5			14,50	73,6	2,61	8,29	25,67				16,87	84,7	8,14	6,87	25,5				5,83	88,8					
30/01/2023 01.29.13						14,50	0,	2,42		25,55			14,90	78,2	2,41	9,86	25,5			14,63	72,4	2,48	8,3	25,67				16,81	84,3	8,05	6,8	25,5				5,65	88,8					
30/01/2023 01.34.13						14,93	0,	2,17		25,55			14,90	77,8	2,22	9,85	25,5			14,81	72,8	2,23	8,16	25,67				16,75	84,	8,11	6,89	25,5				5,52	88,4					
30/01/2023 01.39.12						15,06	0,	2,44		25,55			14,83	76,2	2,13	9,86	25,5			14,69	70,8	2,69	8,15	25,67				16,56	83,5	7,99	6,77	25,5				5,52	88,					
30/01/2023 01.44.13						15,06	0,	2,29		25,55			14,71	76,3	2,44	9,86	25,5			14,63	70,9	2,25	8,17	25,67				16,87	83,5	7,98	6,77	25,5				5,52	88,					
30/01/2023 01.49.11						14,75	0,	2,29		25,55			14,83	76,3	2,04	9,86	25,5			14,69	69,8	2,38	8,17	25,67				17,06	83,1	1,65	6,77	25,5				5,52	88,					
30/01/2023 01.54.13						14,68	0,	3,1		25,55			14,77	75,	2,05	9,85	25,5			14,81	70,6	2,47	8,16	25,67				16,93	82,3	7,99	6,77	25,5				5,71	88,					
30/01/2023 01.59.12						15,06	0,	2,42		25,55			14,77	76,2	2,16	9,86	25,5			14,75	69,6	2,27	8,16	25,67				16,93	82,3	7,93	6,77	25,5				5,65	88,2					
