Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
07-06-2022 00:02:42						16,93	86,8	1,69	7,96	0,			19,71	79,2	0,58	5,16	0,			16,81	82,	2,3	8,75	0,				18,37	81,9	0,97	6,45	0,				11,33	88,2					
07-06-2022 00:07:42						17,12	86,8	2,1	8,	0,			19,46	78,2	0,59	5,16	0,			16,69	81,8	2,18	8,75	0,				18,43	82,2	1,	6,44	0,				11,52	89,					
07-06-2022 00:12:43						16,87	86,5	1,66	7,73	0,			19,52	78,8	0,62	5,17	0,			16,50	81,7	2,36	8,25	0,				18,25	81,6	0,94	6,44	0,				11,15	88,4					
07-06-2022 00:17:41						16,87	86,8	1,58	7,53	0,			19,27	78,2	0,6	5,17	0,			16,50	81,8	2,2	8,24	0,				18,06	81,3	1,	6,43	0,				11,40	89,					
07-06-2022 00:22:42						16,93	86,5	1,15	7,02	0,			19,02	78,2	0,63	5,16	0,			16,50	81,2	2,04	8,25	0,				18,12	81,9	1,03	6,43	0,				11,08	88,					
07-06-2022 00:27:41						17,12	86,5	1,17	7,16	0,			18,83	77,4	0,61	5,16	0,			16,50	82,	1,99	7,97	0,				18,12	82,3	0,98	6,43	0,				11,46	88,6					
07-06-2022 00:32:42						17,06	86,5	1,72	7,43	0,			18,71	77,8	0,6	5,16	0,			16,50	81,3	2,07	7,97	0,				18,06	81,8	0,9	6,44	0,				11,40	88,8					
07-06-2022 00:37:41						17,18	86,5	1,64	7,44	0,			18,77	78,1	0,59	5,17	0,			16,50	81,5	2,29	7,98	0,				18,18	82,	1,	6,44	0,				11,71	89,2					
07-06-2022 00:42:42						17,25	86,4	1,54	7,44	0,			18,77	77,7	0,59	5,15	0,			16,56	81,4	2,26	8,22	0,				18,31	82,	1,02	6,44	0,				11,58	88,6					
07-06-2022 00:47:41						17,12	86,3	1,57	7,44	0,			18,65	78,	0,61	5,16	0,01			16,69	81,2	2,3	8,22	0,				18,50	82,	0,97	6,43	0,				11,58	88,4					
07-06-2022 00:52:43						17,25	86,5	1,4	7,44	0,			18,71	78,2	0,59	5,17	0,			16,56	81,6	2,28	8,45	0,				18,37	81,5	0,94	6,45	0,				11,58	88,8					
07-06-2022 00:57:42						17,31	86,8	1,6	7,65	0,			18,77	78,	0,6	5,16	0,			16,63	81,3	2,25	8,7	0,				18,43	81,5	0,96	6,44	0,				11,65	88,8					
07-06-2022 01:02:41						17,12	86,3	1,77	7,89	0,			18,90	78,2	0,59	5,16	0,			16,56	81,2	2,29	8,7	0,				18,75	82,3	0,99	6,44	0,				11,52	88,6					
07-06-2022 01:07:42						17,06	86,5	2,	7,97	0,			18,83	77,	0,58	5,16	0,			16,69	82,	2,13	9,11	0,				18,56	81,9	0,99	6,43	0,				11,90	89,5					
07-06-2022 01:12:40						17,25	86,3	2,06	8,25	0,			19,02	77,8	0,61	5,16	0,			16,81	81,3	2,1	9,28	0,				18,56	81,5	0,87	6,43	0,				12,02	89,4					
07-06-2022 01:17:42						17,18	86,1	2,35	8,53	0,			18,96	77,8	0,6	5,15	0,			16,75	81,6	2,07	9,28	0,				18,56	81,9	1,05	6,44	0,				11,96	89,2					
07-06-2022 01:22:41						16,93	86,5	2,45	8,91	0,			18,90	78,	0,59	5,16	0,			16,94	81,6	1,95	9,29	0,				18,68	81,9	0,91	6,45	0,				11,71	89,2					
07-06-2022 01:27:42						17,12	86,8	2,16	9,22	0,			19,15	78,2	0,59	5,16	0,			16,94	81,2	2,12	9,28	0,				18,87	81,8	0,98	6,44	0,				11,90	89,3					
07-06-2022 01:32:41						17,12	86,5	2,16	9,55	0,			19,21	78,1	0,59	5,16	0,01			17,13	81,6	2,06	9,29	0,				19,00	82,4	0,98	6,45	0,				11,96	89,7					
07-06-2022 01:37:42						17,31	86,9	2,1	9,56	0,			19,27	77,8	0,59	5,15	0,			17,13	81,6	2,02	9,3	0,				18,87	81,5	0,97	6,45	0,				12,21	90,					
07-06-2022 01:42:42						17,50	86,8	2,27	9,57	0,			19,27	78,1	0,59	5,17	0,			17,19	81,6	2,12	9,28	0,				18,75	81,4	0,97	6,44	0,				12,33	90,1					
07-06-2022 01:47:41						17,25	86,5	2,1	9,55	0,			19,15	77,6	0,58	5,16	0,			17,19	81,7	2,08	9,29	0,				19,06	81,5	0,97	6,44	0,				12,27	90,					
07-06-2022 01:52:42						17,31	86,5	2,14	9,54	0,			19,27	77,8	0,59	5,17	0,			17,31	81,6	2,11	9,28	0,				19,00	81,7	1,01	6,45	0,				12,46	90,3					
