Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
18/12/2022 00.04.12						14,12	0,	1,66		25,55			16,46	78,4	1,21	7,76	25,5			15,94	72,4	1,9	7,17	25,67				15,37	85,8	7,53	7,39	25,5				1,40	97,1					
18/12/2022 00.09.11						14,06	0,	1,85		25,55			16,02	77,	1,48	8,18	25,5			16,00	72,	1,54	6,63	25,67				15,06	85,9	7,52	7,38	25,5				1,46	97,2					
18/12/2022 00.14.12						13,93	0,	1,82		25,55			15,77	77,	1,21	8,17	25,5			16,00	72,8	1,35	6,33	25,67				15,12	85,6	7,53	7,38	25,5				1,40	97,2					
18/12/2022 00.19.11						14,37	0,	1,76		25,55			16,02	77,8	1,	6,76	25,5			16,44	72,9	1,23	5,82	25,67				14,62	85,1	7,52	7,37	25,5				1,52	97,3					
18/12/2022 00.24.12						14,06	0,	1,52		25,55			16,71	79,1	0,98	6,49	25,5			16,81	72,9	1,22	5,61	25,67				14,50	84,2	7,53	7,38	25,5				1,46	97,2					
18/12/2022 00.29.11						14,18	0,	1,98		25,55			17,08	79,1	1,09	6,49	25,5			17,00	72,	1,18	5,3	25,67				14,56	84,5	7,53	7,37	25,5				1,46	97,2					
18/12/2022 00.34.12						14,06	0,	2,03		25,55			17,65	79,9	1,33	6,62	25,5			17,38	72,	1,1	5,3	25,67				14,31	84,2	7,55	7,39	25,5				1,33	97,2					
18/12/2022 00.39.11						14,06	0,	1,81		25,55			17,77	77,	1,03	6,79	25,5			17,56	71,6	1,17	5,31	25,67				14,37	84,1	7,53	7,38	25,5				1,52	97,3					
18/12/2022 00.44.12						14,00	0,	1,88		25,55			17,40	76,9	1,13	6,98	25,5			17,63	71,6	1,11	5,3	25,67				14,62	83,8	7,53	7,38	25,5				1,52	97,4					
18/12/2022 00.49.13						13,75	0,	1,77		25,55			17,27	77,2	1,3	6,98	25,5			17,75	71,6	1,25	5,31	25,67				14,56	83,2	7,55	7,38	25,5				1,71	97,3					
18/12/2022 00.54.11						15,37	0,	2,01		25,55			17,02	76,2	1,21	7,22	25,5			18,00	71,2	1,04	5,31	25,67				14,87	83,1	7,54	7,4	25,5				1,65	97,2					
18/12/2022 00.59.12						15,87	0,	1,81		25,55			17,02	77,	1,33	7,72	25,5			18,19	70,6	1,18	5,31	25,67				14,87	83,4	7,54	7,39	25,5				1,65	97,2					
18/12/2022 01.04.11						15,31	0,	1,69		25,55			17,08	77,4	1,16	7,73	25,5			18,38	70,4	1,31	5,56	25,67				15,12	83,	7,53	7,4	25,5				1,65	97,1					
18/12/2022 01.09.12						14,93	0,	1,91		25,55			17,15	77,4	1,5	7,73	25,5			18,56	70,7	1,31	5,9	25,67				14,75	82,3	7,54	7,4	25,5				1,71	97,1					
18/12/2022 01.14.11						14,37	0,	1,87		25,55			16,83	75,7	1,51	8,04	25,5			18,88	70,8	1,43	5,9	25,67				14,75	81,6	7,54	7,39	25,5				1,71	97,1					
18/12/2022 01.19.12						14,18	0,	1,79		25,55			16,33	75,4	1,52	8,53	25,5			18,94	70,4	1,52	6,17	25,67				14,81	81,9	7,54	7,38	25,5				1,71	96,8					
18/12/2022 01.24.12						14,06	0,	2,1		25,55			16,21	76,4	1,5	8,52	25,5			18,75	69,	1,57	6,41	25,67				15,37	82,5	7,53	7,4	25,5				1,65	96,8					
18/12/2022 01.29.12						13,87	0,	1,86		25,55			16,21	75,8	1,38	7,24	25,5			18,38	68,3	1,6	6,4	25,67				15,31	81,5	1,73	7,38	25,5				1,58	96,8					
18/12/2022 01.34.13						14,18	0,	1,75		25,55			16,77	77,4	1,02	6,9	25,5			18,19	67,2	1,55	6,54	25,67				15,50	81,9	7,52	7,39	25,5				1,58	96,9					
18/12/2022 01.39.11						14,12	0,	1,91		25,55			17,15	77,8	1,26	6,9	25,5			17,94	68,	1,63	6,54	25,67				15,31	81,9	7,54	7,38	25,5				1,65	96,9					
18/12/2022 01.44.13						14,18	0,	1,74		25,55			17,27	77,4	1,27	7,11	25,5			17,88	68,	1,49	6,53	25,67				15,12	81,6	7,53	7,39	25,5				1,65	96,9					
18/12/2022 01.49.11						14,31	0,	1,7		25,55			17,15	76,3	1,33	7,51	25,5			17,75	66,4	1,58	6,53	25,67				15,43	81,9	7,53	7,39	25,5				1,65	96,9					
18/12/2022 01.54.12						14,00	0,	1,73		25,55			16,96	76,2	1,38	7,72	25,5			17,88	66,7	1,69	6,53	25,67				15,18	81,5	7,52	7,39	25,5				1,65	97,1					
