Net no:						1	1	1	1	1			1	1	1	1	1			1	1	1	1	1				1	1	1	1	1				1	1					
Object no:						131	141	150	151	152			134	144	159	160	161			133	143	156	157	158				132	142	153	154	155				130	140					
Table no:						0	0	0	0	0			0	0	0	0	0			0	0	0	0	0				0	0	0	0	0				0	0					
Code no:						48	48	48	48	48			48	48	136	136	136			48	48	48	48	48				48	48	48	48	48				48	48					
Calculation:						T	/10	/100	/100	/100			T	/10	/100	/100	/100			T	/10	/100	/100	/100				T	/10	/100	/100	/100				T	/10					
Date/time:	Afp. 1776	Bes. 97184			Stald 1	Temp_stald1	Fugt_stald1	DynamicAir_trinløs_stald1	Spjæld_trinløs_stald 1	On/off_stald1		Stald 2	Temp_stald2	Fugt_stald2	DynamicAir_trinløs_stald2	Spjæld_trinløs_stald2	On/off_stald2		Stald5	Temp_stald5	Fugt_stald5	DynamicAir_trinløs_stald5	Spjæld_trinløs_stald5	On/off_stald 5			Stald6	Temp_stald6	Fugt_stald 6	DynamicAir_trinløs_stald6	Spjæld_trinløs_stald6	On/off_stald6			UDE	Temp_ude	Fugt_ude					
21/01/2023 00.04.12						13,37	0,	1,84		25,55			14,15	80,2	1,69	9,86	25,5			15,38	72,6	2,4	9,08	25,67				17,87	88,2	7,92	8,12	25,5				0,33	96,					
21/01/2023 00.09.11						13,68	0,	1,82		25,55			13,77	79,7	1,78	9,85	25,5			14,56	73,1	2,29	8,55	25,67				16,81	87,8	7,72	8,03	25,5				0,40	96,					
21/01/2023 00.14.12						13,81	0,	2,03		25,55			13,46	77,8	1,61	9,85	25,5			14,13	74,4	2,37	8,1	25,67				15,06	86,6	7,6	7,72	25,5				0,40	96,					
21/01/2023 00.19.11						13,68	0,	1,8		25,55			13,65	79,4	1,5	9,85	25,5			13,88	74,4	2,26	7,91	25,67				15,31	88,2	7,51	7,44	25,5				0,40	96,					
21/01/2023 00.24.12						13,62	0,	1,93		25,55			13,90	79,8	1,42	9,86	25,5			13,63	73,3	2,14	7,5	25,67				14,81	87,8	7,51	7,29	25,5				0,40	95,9					
21/01/2023 00.29.11						13,25	0,	1,79		25,55			13,65	78,6	1,49	9,36	25,5			13,69	74,3	2,18	7,49	25,67				15,18	88,4	7,58	7,1	25,5				0,33	95,6					
21/01/2023 00.34.12						13,81	0,	2,01		25,55			13,77	78,1	1,66	9,02	25,5			13,81	74,2	1,89	7,49	25,67				15,43	88,2	7,54	6,85	25,5				0,40	95,6					
21/01/2023 00.39.11						13,37	0,	1,76		25,55			14,02	78,2	1,47	8,6	25,5			13,75	73,3	1,8	7,16	25,67				15,68	88,2	7,53	6,68	25,5				0,40	95,2					
21/01/2023 00.44.12						13,43	0,	1,85		25,55			14,15	78,2	1,31	8,6	25,5			13,88	73,2	1,88	6,94	25,67				15,50	87,8	7,43	6,7	25,5				0,58	94,6					
21/01/2023 00.49.12						13,62	0,	1,9		25,55			14,27	77,8	1,37	8,36	25,5			14,13	73,3	1,79	6,61	25,67				15,93	87,4	7,36	6,52	25,5				0,83	94,2					
21/01/2023 00.54.12						13,75	0,	1,76		25,55			14,52	77,1	1,51	8,15	25,5			14,44	73,2	1,58	6,62	25,67				16,18	87,4	7,37	6,33	25,5				0,90	93,8					
21/01/2023 00.59.12						13,75	0,	1,63		25,55			14,71	76,6	1,6	8,15	25,5			14,56	72,	1,63	6,61	25,67				16,37	87,1	7,29	6,34	25,5				1,08	93,6					
21/01/2023 01.04.11						13,62	0,	1,73		25,55			14,77	76,6	1,39	8,27	25,5			14,75	72,4	1,92	6,62	25,67				16,31	85,8	7,26	6,25	25,5				1,21	93,1					
21/01/2023 01.09.13						13,75	0,	1,81		25,55			14,83	76,6	1,43	8,28	25,5			14,88	71,5	1,75	6,61	25,67				16,81	86,2	7,27	6,41	25,5				1,33	92,8					
21/01/2023 01.14.11						14,25	0,	1,8		25,55			15,08	77,	1,38	8,48	25,5			14,94	70,8	1,72	6,62	25,67				16,75	85,1	1,46	6,43	25,5				1,40	92,4					
21/01/2023 01.19.12						14,25	0,	1,83		25,55			14,83	74,	1,57	8,47	25,5			15,06	71,1	1,67	6,62	25,67				17,00	85,3	7,44	6,39	25,5				1,40	92,4					
21/01/2023 01.24.11						14,62	0,	1,59		25,55			14,96	74,6	1,51	8,69	25,5			15,19	70,4	1,68	6,61	25,67				17,12	84,	7,3	6,33	25,5				1,58	92,4					
21/01/2023 01.29.13						14,75	0,	1,88		25,55			15,33	75,4	1,43	9,	25,5			15,31	69,2	1,78	6,62	25,67				17,31	83,8	7,32	6,32	25,5				1,52	92,3					
21/01/2023 01.34.12						14,18	0,	1,74		25,55			15,02	74,2	1,26	9,	25,5			15,44	69,	1,87	6,62	25,67				17,12	82,7	7,34	6,43	25,5				1,46	92,4					
21/01/2023 01.39.11						14,62	0,	1,89		25,55			14,96	73,9	1,67	9,	25,5			15,31	68,8	1,71	7,05	25,67				17,43	82,6	7,29	6,45	25,5				1,40	92,8					
21/01/2023 01.44.12						14,93	0,	1,98		25,55			15,02	74,2	1,48	9,27	25,5			15,31	68,	1,8	7,05	25,67				17,12	82,2	7,2	6,54	25,5				1,40	92,9					
21/01/2023 01.49.11						15,12	0,	1,98		25,55			14,96	74,9	1,6	9,27	25,5			15,31	68,2	1,66	7,05	25,67				17,12	81,9	7,26	6,53	25,5				1,27	92,8					
21/01/2023 01.54.12						14,68	0,	1,74		25,55			14,83	73,4	1,58	9,27	25,5			15,13	67,8	1,6	7,06	25,67				16,87	80,7	7,15	6,53	25,5				1,15	92,9					
