""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"1"	1667263882.57143	5431.73906913889	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2"	1667265680.96241	4727.48078041011	NA	291.715844027822	9037.18939339411	0.449184641187875	3108.92532030807	NA	NA	NA	NA
"3"	1667267478.95739	5507.12954459403	NA	304.58300206501	9311.97151394234	0.505372839508452	3619.55500419288	NA	NA	NA	NA
"4"	1667269280.51128	5985.73905161833	NA	312.945444383274	10208.6127620755	0.613643537528739	4071.22575241556	NA	NA	NA	NA
"5"	1667271080.58145	7639.76283681121	NA	412.605587102711	11406.2984708521	0.670291948691943	5028.48039492536	NA	NA	NA	NA
"6"	1667272879.96241	8621.40854696984	NA	413.368457463548	11645.0972855238	0.644661218838814	5079.66078283589	NA	NA	NA	NA
"7"	1667274678.04511	8938.68726020926	NA	444.75343284563	10923.2929080748	0.624395029236354	5098.4342642201	NA	NA	NA	NA
"8"	1667276478.89223	9137.59707828237	NA	405.324309162267	11327.7926301434	0.675203791186641	5212.45684494531	NA	NA	NA	NA
"9"	1667278279.7218	7519.13663413388	NA	397.845006271764	9817.18072636962	0.61874594250055	4579.82660102112	NA	NA	NA	NA
"10"	1667280078.33835	7029.37269541535	NA	342.913714513182	9488.68791415208	0.577273241688975	4248.6424064785	NA	NA	NA	NA
"11"	1667281877.95238	7021.58605610991	NA	346.651112281647	9656.56978891273	0.564622164431695	4421.66587259968	NA	NA	NA	NA
"12"	1667283676.21303	7734.21657031187	NA	402.446484614973	9705.41267752383	0.626901730477562	4733.24722546846	NA	NA	NA	NA
"13"	1667285477.66667	8579.84322145031	NA	385.744937739495	9534.7320846326	0.539505335564958	4717.07474324669	NA	NA	NA	NA
"14"	1667287275.49123	9663.38055608031	NA	434.981549479554	9967.52197048891	0.703319309007959	5524.24461477107	NA	NA	NA	NA
"15"	1667289076.03008	9377.35210200944	NA	374.023829203873	11679.7056262002	0.637707994076685	5145.25534953558	NA	NA	NA	NA
"16"	1667290875.70927	10602.5002770452	NA	413.974493312916	10758.2296856442	0.580410820848245	4965.2732658058	NA	NA	NA	NA
