""	"M_Time_S5"	"M_Time_S6"	"M_Time_BGr"	"M_Time_BGt"	"M_NH3_S5"	"M_N2O_S5"	"M_CO2_S5"	"M_CH4_S5"	"M_NH3_S6"	"M_N2O_S6"	"M_CO2_S6"	"M_CH4_S6"	"M_NH3_BGr"	"M_N2O_BGr"	"M_CO2_BGr"	"M_CH4_BGr"	"M_NH3_BGt"	"M_N2O_BGt"	"M_CO2_BGt"	"M_CH4_BGt"	"M_H2O_S5"	"M_H2O_S6"	"M_H2O_BGr"	"M_H2O_BGt"
"1"	2022-08-01 03:29:18.027569	2022-08-01 03:49:17.566416	2022-08-01 03:39:16.854637	2022-08-01 03:59:16.476191	31772.1357875138	0.775017056522381	1279.02328873712	594.673552802982	54113.3208095564	1.29717719301977	1235.94566855912	386.087526073609	102.521894794436	0.334029216884987	403.2073204502	3.32360419948972	209.189755324236	0.338948656232907	392.012508448296	5.5782978443005	1.22515833784035	0.804550110416767	1.38255589656541	1.54650590572807
"2"	2022-08-01 04:09:16.631579	2022-08-01 04:29:16.964912	2022-08-01 04:19:16.428571	2022-08-01 04:39:17.448622	32688.9926220326	0.782687598077619	1227.17841512251	545.107414171554	55003.5477941353	1.33796692458	1269.25103221203	407.885839378346	188.084826635088	0.335044685297534	399.28023125203	3.40391872246065	185.697394917243	0.341274397567268	391.504197491554	6.43303198532907	1.18551107645514	0.750802377357143	1.31796055454286	1.49264215680702
"3"	2022-08-01 04:49:15.776942	2022-08-01 05:09:14.997494	2022-08-01 04:59:18.072682	2022-08-01 05:19:16.240602	33721.7148399273	0.765147974654311	1187.28394875662	512.395198031855	54978.6149082005	1.29918753525451	1293.09257758747	425.903836496115	214.135480572957	0.333134284552657	398.598625529248	6.23723231161228	186.580745064787	0.340274812968145	389.844138438647	6.01683259633584	1.14905801099975	0.768015818606065	1.22802619232431	1.43110426184411
"4"	2022-08-01 05:29:15.501253	2022-08-01 05:49:14.676692	2022-08-01 05:39:15.889724	2022-08-01 05:59:15.892231	35811.1649811479	0.80190018247902	1189.34446326551	504.682754915639	55840.0746879925	1.319852270951	1326.83730834486	445.013862286065	212.318781971253	0.335009499885238	397.586613288571	3.53079077629348	186.062061690576	0.339415329767168	390.717421871654	5.90083451850401	1.085615528101	0.738376497754035	1.17470615348221	1.37242862574687
"5"	2022-08-01 06:09:16.017544	2022-08-01 06:29:13.406015	2022-08-01 06:19:14.0401	2022-08-01 06:39:14.511278	36690.3922169674	0.814892831177093	1171.04885711569	484.431181155915	55918.1387751153	1.30972212172551	1324.9453524797	454.353123496967	124.653549402231	0.338472662523784	394.450237616165	4.16496510554236	168.255681446391	0.340629039953058	389.147317118521	5.38121929751454	1.04918316105206	0.738128764818221	1.16049715415464	1.3233029256995
"6"	2022-08-01 06:49:14.538847	2022-08-01 07:09:12.62406	2022-08-01 06:59:13.83208	2022-08-01 07:19:14.684211	38094.1712665338	0.804079683247451	1146.90244858095	477.853188609574	56463.8871305414	1.29875959721531	1325.96975888296	455.44157253005	134.046511361178	0.342709576283333	395.957638236216	4.74222312861203	161.380907349724	0.338784516871078	387.391880337444	5.13162955600551	1.01486905824396	0.733835852030627	1.21320395288095	1.29393662188747
"7"	2022-08-01 07:29:13.476191	2022-08-01 07:49:11.496241	2022-08-01 07:39:12.829574	2022-08-01 07:59:10.761905	35727.5944322431	0.750935020984085	1084.13155630178	434.947829850075	55630.5982367694	1.29047089779516	1297.37396957652	439.702239465288	145.458377232155	0.339284833954837	391.41626209	4.3125789182381	154.045810129699	0.33845570449213	384.027997014712	4.04944267653584	1.04514861598649	0.72309411436208	1.25770172218622	1.27471843874436
"8"	2022-08-01 08:09:09.899749	2022-08-01 08:29:09.924812	2022-08-01 08:19:10.453634	2022-08-01 08:39:11.308271	36525.524334584	0.778237995207699	1088.09122286644	429.277506967043	55341.7659944712	1.25933960159917	1267.42867454461	421.722400597544	145.618051015689	0.339101632850276	389.986669591504	3.41061978367318	167.980468237093	0.337774774448571	383.00949593	3.549594245	1.03496246510677	0.738358442657118	1.25832068044511	1.27624670304762
"9"	2022-08-01 08:49:10.997494	2022-08-01 09:09:09.050125	2022-08-01 08:59:10.601504	2022-08-01 09:19:10.691729	39195.667979213	0.845571693898785	1124.63243709462	450.907942345965	54795.4021266466	1.23633614567336	1241.48375979223	406.130721354336	156.894465988647	0.337894197567393	386.780028737018	4.73090632266842	142.936613777093	0.338038833765138	379.885955671805	3.27183408672005	1.00599757260015	0.74139089622817	1.23979582949574	1.24290291053634
"10"	2022-08-01 09:29:08.496241	2022-08-01 09:49:09.195489	2022-08-01 09:39:09.824561	2022-08-01 09:59:10.057644	36646.1359338647	0.766885463515865	1052.2608095887	413.807931621905	58063.1600012757	1.3339900963818	1269.72044109584	411.84117382406	146.660952475363	0.337856382060376	385.296027631003	3.72257041168195	151.67621971005	0.337443765853509	379.797550102832	3.5236690761396	1.04019648636787	0.695136502760125	1.21399791634286	1.23333313447719
"11"	2022-08-01 10:09:08.649123	2022-08-01 10:29:08.288221	2022-08-01 10:19:07.528822	2022-08-01 10:39:08.561404	38075.2211408622	0.826796881026368	1102.73926029238	430.260231357168	58228.1532455489	1.34007888577566	1255.72104603033	394.958892291654	149.97266965396	0.340307049156491	387.702295014211	3.5082479560416	163.832517836792	0.336862430907093	379.2400739901	3.17629131378872	1.03174499745619	0.699888290607594	1.17340095055363	1.22045192754336
"12"	2022-08-01 10:49:07.75188	2022-08-01 11:09:06.839599	2022-08-01 10:59:07.182957	2022-08-01 11:19:07.22807	38949.9891769048	0.83666374282465	1146.7200724096	479.591321871404	59060.0042191679	1.37527253878063	1249.23177825068	384.696778840175	166.461817179298	0.337522168156516	386.428206773609	3.44266061976416	175.087825778647	0.338020039448471	379.954768907995	2.94315562543509	1.02652283932707	0.688429894882632	1.16420735408722	1.19554924774812
"13"	2022-08-01 11:29:07.576441	2022-08-01 11:49:06.140351	2022-08-01 11:39:06.54386	2022-08-01 11:59:07.112782	38708.0850757544	0.858705607465415	1203.74362546474	532.213059416591	57914.7834699323	1.34746294931461	1212.4575850917	367.07574847015	169.52925161183	0.33714779614203	387.400390715113	3.5871497685411	160.896520110977	0.339606953942456	378.86640578416	3.39162639760827	1.03876873607857	0.715897363300376	1.15191009685138	1.17100002187018
"14"	2022-08-01 12:09:05.962406	2022-08-01 12:29:06.992481	2022-08-01 12:19:06.649123	2022-08-01 12:39:05.518797	36816.5453716667	0.831788276878158	1204.08908828063	542.589663053133	56651.1108290952	1.35855597054742	1186.29821638404	350.818814971078	176.426193071905	0.338727479533358	388.376769527343	4.92067684190927	182.24610730584	0.337141014939875	379.173281210376	2.80923917142406	1.07538987191692	0.733168212544612	1.11897340402907	1.15274739562857
