""	"M_Time_S5"	"M_Time_S6"	"M_Time_BGr"	"M_Time_BGt"	"M_NH3_S5"	"M_N2O_S5"	"M_CO2_S5"	"M_CH4_S5"	"M_NH3_S6"	"M_N2O_S6"	"M_CO2_S6"	"M_CH4_S6"	"M_NH3_BGr"	"M_N2O_BGr"	"M_CO2_BGr"	"M_CH4_BGr"	"M_NH3_BGt"	"M_N2O_BGt"	"M_CO2_BGt"	"M_CH4_BGt"	"M_H2O_S5"	"M_H2O_S6"	"M_H2O_BGr"	"M_H2O_BGt"
"1"	2022-08-16 02:28:23.746867	2022-08-16 02:48:22.14787	2022-08-16 02:38:23.904762	2022-08-16 02:58:23.506266	4185.84071757343	0.354473392952471	676.405105084561	13.7734360694185	2177.27803971353	0.347363145618622	674.387000135012	9.89975072431479	36.6407297370727	0.341299506995313	412.759313973709	2.35423830916742	174.98715371802	0.342822724322381	421.443203759624	2.05864366217368	1.91142536542406	1.96065481003634	1.93703152552431	1.87726357477118
"2"	2022-08-16 03:08:23.997494	2022-08-16 03:28:23.526316	2022-08-16 03:18:23.62406	2022-08-16 03:38:22.711779	4387.75865209048	0.353683303750123	676.207808693083	13.2672233972729	2234.17466135163	0.34802598741787	673.331731154962	10.7486861479368	38.4465863858947	0.34115415308386	413.66919488802	2.26103064743634	169.614302680627	0.343408932075739	424.067569586617	2.07674963135163	1.9146665706208	1.9653903899208	1.94667164124612	1.85440978043935
"3"	2022-08-16 03:48:22.390977	2022-08-16 04:08:22.461153	2022-08-16 03:58:21.884712	2022-08-16 04:18:21.937343	4166.21787213308	0.355579228260451	650.321367067017	14.3378085553559	1894.99145172581	0.34744104669802	654.163910624261	9.43394138693083	39.4857598822607	0.334793194719875	408.73909135995	2.3541961913386	163.690117632531	0.343836182471303	425.426773880326	2.08608164277644	1.923623454299	1.96320186866591	1.94753379130301	1.83435858107494
"4"	2022-08-16 04:28:20.112782	2022-08-16 04:48:19.546366	2022-08-16 04:38:20.536341	2022-08-16 04:58:20.518797	4082.26094955414	0.35799568714686	650.316373673659	13.8870696254707	2216.78509224887	0.350689285555388	694.798049961704	10.5675964449296	36.9526463911629	0.337450845762657	423.718566868145	2.60514274399273	158.812413078647	0.342196526315163	426.863534833734	2.08916454609248	1.90055213224937	1.89425916685213	1.8777173639599	1.81314804811504
"5"	2022-08-16 05:08:19.558897	2022-08-16 05:28:19.877193	2022-08-16 05:18:20.75188	2022-08-16 05:38:18.33584	4530.02981209198	0.361894580522531	684.938370041529	15.520050342204	2238.75958066241	0.350988686864737	677.679970251679	10.168547911788	40.6572105104336	0.339201968432306	423.746903890902	2.58489646500627	156.546493233333	0.341386208675213	427.513754398195	2.10145881374662	1.90256118657945	1.97121225428947	1.94882205091579	1.80299765193233
"6"	2022-08-16 05:48:20.521303	2022-08-16 06:08:18.654135	2022-08-16 05:58:20.057644	2022-08-16 06:18:18.967418	4744.16681494411	0.367454534531762	718.946159015464	16.5832815026541	2227.68765148196	0.34893660838817	687.274336515639	10.9468644414023	41.6436100991754	0.34181745804807	418.449838662406	2.45863973122832	155.870116516341	0.345830840503885	432.878450786241	2.11441987394035	1.96129970637093	2.02563973640702	2.01040664073183	1.79965829543985
"7"	2022-08-16 06:28:19.182957	2022-08-16 06:48:18.182957	2022-08-16 06:38:18.275689	2022-08-16 06:58:18.225564	3999.24211098571	0.358435609501228	678.385084880852	13.5819584121298	2387.03186177318	0.348818366195714	659.56787771411	10.3863157780195	45.5209770245815	0.339583978887143	414.805707347419	3.89486352955439	157.052875917343	0.34358616223401	430.524466278145	2.15612443603233	1.98749081609975	2.06015522029098	2.034778603499	1.80132325930075
"8"	2022-08-16 07:08:17.408521	2022-08-16 07:28:17.411028	2022-08-16 07:18:19.150376	2022-08-16 07:38:16.729323	4245.77459601378	0.354363649837529	672.54437210183	14.0084815630692	2522.42671924637	0.347703275298196	761.295392340852	12.3003409984351	52.034708526213	0.337153792188145	398.42872839416	2.76332695730451	158.993255623409	0.341909034706466	428.896277982957	2.15767422717118	2.0501523832614	2.15182757813283	2.07002433859599	1.81314508746491
"9"	2022-08-16 07:48:17.54386	2022-08-16 08:08:16.884712	2022-08-16 07:58:16.947368	2022-08-16 08:18:15.892231	4332.06078557444	0.35955605351594	730.430620543008	15.1209725276316	2198.31174734386	0.34565250221203	717.771598712005	10.4919772761574	51.0701961336917	0.337304093001754	389.324028565589	2.51250160978997	157.667047076892	0.342974109731378	426.835285481328	2.15948378381078	2.10179668547368	2.15077314615313	2.04971497486241	1.82237845659825
"10"	2022-08-16 08:28:15.97995	2022-08-16 08:48:15.786968	2022-08-16 08:38:16.847118	2022-08-16 08:58:15.9599	4693.78311460075	0.365312238855589	671.762495683985	12.5982655624905	2355.79229600451	0.34773399911589	680.273751720175	9.08505075711479	50.9962689273409	0.340849717715689	387.402049410802	1.9367121056614	158.468912838446	0.342982879565238	421.862876309248	2.1670996071614	2.09084883403083	2.16634847704787	2.09514935724536	1.83555663392857
