""	"Time"	"Flow_S5"	"Flow_S6"	"Mean_CH4_S5"	"Mean_CO2_S5"	"Mean_N2O_S5"	"Mean_NH3_S5"	"Mean_CH4_S6"	"Mean_CO2_S6"	"Mean_N2O_S6"	"Mean_NH3_S6"
"1"	1661991130.2807	8422.15749791792	8733.39236819158	NA	NA	NA	NA	204.549138465337	18255.0676420232	0.754935464180137	4558.61884546152
"2"	1661993530.24812	7334.87971362688	7866.88033742675	207.220956373108	14259.2407982233	0.352877584212039	2694.76525366332	205.675418838687	16939.0034667891	0.746337772598331	4558.39622747077
"3"	1661995929.37594	8654.04043736919	8307.45447963642	217.2682891966	15034.9988704334	0.504818495117683	3179.26234148012	210.124506380855	16181.2842002861	0.758022811167345	4701.5245773161
"4"	1661998327.66541	7474.65925391317	7861.91347083014	195.393213740995	12783.7873340586	0.464124831871182	2746.83817082286	211.003913616362	15915.1790621889	0.872092669675162	4832.16693255402
"5"	1662000727.21679	8335.28605171535	7668.65023068067	218.277568110764	13990.8118721642	0.405971098047252	3064.1268030334	209.854278221347	15233.1474118964	0.858754431964819	4932.72074253308
"6"	1662003125.19173	7824.23866587406	7691.25220330527	218.651531127257	13055.9539938689	0.434710411554654	3019.49378637298	211.66697018242	14577.8824364137	0.889009722083248	5042.23277422183
"7"	1662005525.29825	7687.17919839019	7781.56385446717	217.942561661246	12998.2102369587	0.535887708590763	2973.69210567016	219.549378757198	14890.8022567561	0.945319601802975	5228.36105763596
"8"	1662007924.20175	8413.8989639653	9956.76627949063	246.131386732036	14958.6371362718	0.558178129271533	3226.21740177708	213.131422897014	17101.6136901303	1.23916088140775	6383.35702209075
"9"	1662010324.18296	12550.1453789109	10800.7549507939	225.794149561855	17443.280689491	0.594226568863442	3607.97471209727	210.889364707538	20187.1563964284	0.865761032684415	5271.37790650072
"10"	1662012721.64035	11994.5815462164	8973.04158978701	219.139731219737	16936.4192527014	0.535749509595521	3434.60005998544	196.695964280803	17939.6226512765	0.960770544548703	5086.10635849012
"11"	1662015121.43108	10002.455550891	8792.10511444591	225.786435268817	15769.5953355258	0.62494564236401	3173.13040133802	195.008767148127	17995.1282072423	1.08396278511477	5188.39942100205
"12"	1662017520.54637	12117.1297901994	15033.2867715682	189.271014532303	12220.505910971	1.02047344260113	4293.25066621688	194.124858379183	17381.1326680063	0.768750155835814	5072.00360265212
