""	"M_Time_S5"	"M_Time_S6"	"M_Time_BGr"	"M_Time_BGt"	"M_NH3_S5"	"M_N2O_S5"	"M_CO2_S5"	"M_CH4_S5"	"M_NH3_S6"	"M_N2O_S6"	"M_CO2_S6"	"M_CH4_S6"	"M_NH3_BGr"	"M_N2O_BGr"	"M_CO2_BGr"	"M_CH4_BGr"	"M_NH3_BGt"	"M_N2O_BGt"	"M_CO2_BGt"	"M_CH4_BGt"	"M_H2O_S5"	"M_H2O_S6"	"M_H2O_BGr"	"M_H2O_BGt"
"1"	2022-07-18 02:39:17.045113	2022-07-18 02:59:17.997494	2022-07-18 02:49:16.786968	2022-07-18 03:09:17.305764	3920.5257165782	0.345987337452506	907.796805540426	15.7818252997318	3682.17323854185	0.345852308475789	763.984607803459	11.3876152931401	103.73983675215	0.338063599288496	391.793062379699	2.09800285895338	89.5278745482356	0.339856471378722	386.693652415915	2.0053193746619	1.71160576984561	1.64485747848221	1.63408113380451	1.51963811494511
"2"	2022-07-18 03:19:16.213032	2022-07-18 03:39:17.14787	2022-07-18 03:29:16.421053	2022-07-18 03:49:15.486216	3635.90735724662	0.343820656923434	857.256444700802	16.8432190899674	3584.53857252882	0.34350780070411	752.585992264461	10.8321122400845	97.1233949298622	0.336217410752381	388.572672648471	2.03298386891479	89.4606524513058	0.338424747876566	388.109345309399	2.01846232421078	1.66497657989248	1.63474982960752	1.63859307389148	1.52016506639875
"3"	2022-07-18 03:59:16.230577	2022-07-18 04:19:14.315789	2022-07-18 04:09:17.002506	2022-07-18 04:29:15.947368	3829.48349902581	0.34597623800604	877.742021039198	17.3850481662431	3890.8975716995	0.340773608427945	768.822247543258	13.2421395420301	92.4549088230802	0.33692443714218	390.784345393233	2.01678268346992	90.8420846039323	0.338306682519674	389.092563606742	2.03626278960802	1.65527794684286	1.6085251536208	1.62356007475388	1.52098204426015
"4"	2022-07-18 04:39:16.533835	2022-07-18 04:59:15.927318	2022-07-18 04:49:14.423559	2022-07-18 05:09:14.110276	3992.62357741754	0.345521683114737	845.193986663459	17.0726663178421	3741.36928966165	0.342517823117419	731.630409151303	11.5120148866669	76.709370856203	0.337507926860301	391.091161971228	1.93707836949624	89.4460099476441	0.337829859977243	392.055549394336	2.048018882201	1.65301625760326	1.60616528658672	1.61962241532105	1.5195695049787
"5"	2022-07-18 05:19:13.796993	2022-07-18 05:39:15.278195	2022-07-18 05:29:13.937343	2022-07-18 05:49:14.473684	4257.61969966341	0.349092093606241	857.914170189875	18.9486837072531	4074.59030824286	0.344720012899674	708.973040191378	11.6855154326629	77.8410500908822	0.336769663278145	393.987067013108	2.05085794343559	90.0838770217043	0.33782369390817	391.14333479406	2.06791014131855	1.67808025534887	1.63453187316341	1.6296716931396	1.51967452954411
"6"	2022-07-18 05:59:14.353384	2022-07-18 06:19:13.588972	2022-07-18 06:09:14.724311	2022-07-18 06:29:13.942356	3636.34567445564	0.346625083155789	806.81720704208	17.6759625813559	4178.70659465489	0.346738471839398	712.323949619398	12.3031969464787	71.7825147197644	0.336591477170827	391.73606067416	1.96625443711053	89.9315478530551	0.338579414145965	394.448411247193	2.07473416243434	1.64984458462581	1.63772220130927	1.62050133978421	1.51731139735414
"7"	2022-07-18 06:39:13.977444	2022-07-18 06:59:13.411028	2022-07-18 06:49:15.032582	2022-07-18 07:09:12.210526	3900.58233096115	0.344957893697168	835.936861234687	18.2839979999624	4483.66063399925	0.351311579891378	794.954929636165	14.3394494352957	74.393116896807	0.337457933193534	391.879235504762	1.93758895216692	91.4103549283409	0.338702945287619	395.962543084511	2.09895679760025	1.66862371329825	1.68619509068797	1.59760892128371	1.51827372682607
"8"	2022-07-18 07:19:13.922306	2022-07-18 07:39:12.318296	2022-07-18 07:29:13.423559	2022-07-18 07:49:11.421053	3965.09878624812	0.345676937494687	795.64876873416	16.6339100207318	4921.52477962506	0.348698870553459	890.737117244085	14.7780079256992	68.0917724490351	0.335262694271078	391.070922918997	1.97700141472331	93.1575985656917	0.339306451800226	397.208261783935	2.11696402874987	1.67360633104361	1.73112778059875	1.61968500661353	1.51776823785464
"9"	2022-07-18 07:59:13.360902	2022-07-18 08:19:13.929825	2022-07-18 08:09:12.421053	2022-07-18 08:29:12.571429	4180.38112777093	0.34671737139812	954.894702654611	18.1363332761479	4073.97782361228	0.347626969650627	769.27393982807	12.3519122519554	72.1652884410877	0.335651051749223	388.761286157093	1.94848664716115	93.8609675058371	0.339167145368145	397.783138341454	2.13828897538296	1.79169853647594	1.71035936298296	1.65098018404812	1.52630846742331
"10"	2022-07-18 08:39:13.235589	2022-07-18 08:59:12.58396	2022-07-18 08:49:11.155388	2022-07-18 09:09:10.781955	3990.47402137544	0.345961923760526	896.431536631028	16.5856981077268	4615.09481225764	0.349714934350827	790.451802422456	13.4606271631328	74.9897574641654	0.333967243995614	382.496433737093	1.94410652914236	96.2735600586241	0.337686988598546	397.967451681729	2.16135372674461	1.74991233213835	1.69933555319699	1.65735879333835	1.53571748808446
