DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-05-19                21:03:14.483              138.87725096              3333.054023               139.87725096              1652994194.483            0                         963                       1.3999358662E+02          4.4999392898E+01          4.1625000000E+01          4.5088017340E+01          4.4998301630E+01          4.7000000000E+01          1.0000000000E+00          4.5812302017E+04          0.0000000000E+00          3.9280731358E-01          3.3332033311E-01          3.3381144555E-01          3.4373295187E-01          4.0251941634E-01          3.4164467729E-01          3.4218822697E-01          3.5219084757E-01          9.2383461630E+02          0.0000000000E+00          1.9024588507E+01          1.9366235697E+01          1.3888299993E+00          3.8028635511E+03          0.0000000000E+00          1.0681619490E+00          1.2822730770E+02          1.7438244665E+00          8.5843572759E+01          4.0497115568E+03          3.6454831250E+03          
2022-05-19                21:03:15.230              138.87725962              3333.054231               139.87725962              1652994195.231            0                         963                       1.3999358662E+02          4.4999392898E+01          4.1625000000E+01          4.5088017340E+01          4.4998301630E+01          4.7000000000E+01          1.0000000000E+00          4.5812302017E+04          0.0000000000E+00          3.9174350376E-01          3.3517101006E-01          3.3484377879E-01          3.4389355268E-01          4.0143007354E-01          3.4353774241E-01          3.4324581590E-01          3.5235580111E-01          9.2401714744E+02          0.0000000000E+00          1.8506298999E+01          1.8838671233E+01          1.3889693695E+00          3.8301955141E+03          0.0000000000E+00          1.0681619490E+00          1.2822730770E+02          1.7438244665E+00          8.5843572759E+01          4.0497115568E+03          3.6454831250E+03          
2022-05-19                21:03:15.779              138.87726596              3333.054383               139.87726596              1652994195.779            0                         963                       1.4000052298E+02          4.4999168396E+01          4.1579623288E+01          4.5088157654E+01          4.4998161316E+01          2.0000000000E+00          1.0000000000E+00          4.5812898009E+04          0.0000000000E+00          3.8391376922E-01          3.3638957904E-01          3.3545715367E-01          3.4403437016E-01          3.9340581570E-01          3.4478444424E-01          3.4387281590E-01          3.5250047763E-01          9.1712625097E+02          0.0000000000E+00          1.8126589673E+01          1.8452165683E+01          1.3890714764E+00          3.8502193954E+03          0.0000000000E+00          1.0681619490E+00          1.2822730770E+02          1.7438244665E+00          8.6048881785E+01          4.0497115568E+03          3.8501836488E+03          
2022-05-19                21:03:16.305              138.87727205              3333.054529               139.87727205              1652994196.305            0                         963                       1.4000112915E+02          4.4999168396E+01          4.1562500000E+01          4.5088157654E+01          4.4998161316E+01          4.6000000000E+01          1.0000000000E+00          4.5813070312E+04          0.0000000000E+00          3.7711092593E-01          3.3782139779E-01          3.3664418643E-01          3.4416268958E-01          3.8643654451E-01          3.4624874591E-01          3.4508919782E-01          3.5263234870E-01          9.1038482752E+02          0.0000000000E+00          1.7755859846E+01          1.8074885751E+01          1.3895413986E+00          3.8498902935E+03          0.0000000000E+00          1.0681619490E+00          1.2533555671E+02          1.7438244665E+00          8.6048881785E+01          4.0497115568E+03          3.8501836488E+03          
2022-05-19                21:03:17.292              138.87728348              3333.054804               139.87728348              1652994197.293            0                         963                       1.3999943384E+02          4.4999168396E+01          4.1618038741E+01          4.5088157654E+01          4.4998161316E+01          4.7000000000E+01          1.0000000000E+00          4.5812476477E+04          0.0000000000E+00          3.6441409182E-01          3.3902257923E-01          3.3765941108E-01          3.4421370067E-01          3.7342687516E-01          3.4747707313E-01          3.4612962657E-01          3.5268472786E-01          8.9772210064E+02          0.0000000000E+00          1.7059341042E+01          1.7365982558E+01          1.3901306682E+00          3.8492723208E+03          0.0000000000E+00          1.0129792003E+00          1.2533555671E+02          1.6566356480E+00          8.6048881785E+01          4.0497115568E+03          3.8501836488E+03          
2022-05-19                21:03:18.036              138.87729208              3333.055010               139.87729208              1652994198.036            0                         963                       1.3999943384E+02          4.4999168396E+01          4.1618038741E+01          4.5088157654E+01          4.4998161316E+01          4.7000000000E+01          1.0000000000E+00          4.5812476477E+04          0.0000000000E+00          3.6442485034E-01          3.4038449444E-01          3.3881802104E-01          3.4431782042E-01          3.7344082993E-01          3.4887078964E-01          3.4731833000E-01          3.5279180521E-01          8.9772368260E+02          0.0000000000E+00          1.6535541847E+01          1.6832862896E+01          1.3905738250E+00          3.8488076856E+03          0.0000000000E+00          1.0129792003E+00          1.2533555671E+02          1.6566356480E+00          8.6048881785E+01          4.0497115568E+03          3.8501836488E+03          
2022-05-19                21:03:18.686              138.87729961              3333.055191               139.87729961              1652994198.686            0                         963                       1.3999788812E+02          4.4999183181E+01          4.1594721207E+01          4.5088142869E+01          4.4998116962E+01          2.5000000000E+01          1.0000000000E+00          4.5812052938E+04          0.0000000000E+00          3.5476891679E-01          3.4149782769E-01          3.3901740724E-01          3.4439760734E-01          3.6354633541E-01          3.5001011630E-01          3.4752118007E-01          3.5287394643E-01          8.9904487727E+02          0.0000000000E+00          1.6077305810E+01          1.6366468019E+01          1.3909615227E+00          3.8484011117E+03          0.0000000000E+00          1.0129792003E+00          1.2533555671E+02          1.6566356480E+00          8.6048881785E+01          3.2370238640E+03          3.8501836488E+03          
2022-05-19                21:03:19.769              138.87731215              3333.055492               139.87731215              1652994199.770            0                         963                       1.3999788812E+02          4.4999183181E+01          4.1594721207E+01          4.5088142869E+01          4.4998116962E+01          4.7000000000E+01          1.0000000000E+00          4.5812052938E+04          0.0000000000E+00          3.3869749738E-01          3.4221082913E-01          3.3905723678E-01          3.4447387905E-01          3.4707767525E-01          3.5073919218E-01          3.4756114124E-01          3.5295276546E-01          9.0123972074E+02          0.0000000000E+00          1.6276805713E+01          1.6569699081E+01          1.3916273156E+00          3.8477237136E+03          0.0000000000E+00          9.5851460111E-01          1.2533555671E+02          1.5389157376E+00          8.6048881785E+01          3.2370238640E+03          3.8501836488E+03          
2022-05-19                21:03:20.513              138.87732076              3333.055698               139.87732076              1652994200.514            0                         963                       1.3999788812E+02          4.4999183181E+01          4.1594721207E+01          4.5088142869E+01          4.4998116962E+01          4.7000000000E+01          1.0000000000E+00          4.5812052938E+04          0.0000000000E+00          3.3873004234E-01          3.4194270093E-01          3.3906749549E-01          3.4449210748E-01          3.4711383769E-01          3.5046231629E-01          3.4756992305E-01          3.5297186239E-01          9.0123546900E+02          0.0000000000E+00          1.6413731690E+01          1.6709187949E+01          1.3920842937E+00          3.8472588937E+03          0.0000000000E+00          9.5851460111E-01          1.2533555671E+02          1.5389157376E+00          8.6048881785E+01          3.2370238640E+03          3.8501836488E+03          
2022-05-19                21:03:21.072              138.87732723              3333.055854               139.87732723              1652994201.073            0                         963                       1.3999747185E+02          4.4999198914E+01          4.1587328767E+01          4.5088127136E+01          4.4998069763E+01          2.0000000000E+00          1.0000000000E+00          4.5812233733E+04          0.0000000000E+00          3.3377469855E-01          3.4173850087E-01          3.3900133553E-01          3.4449783300E-01          3.4203672616E-01          3.5025167654E-01          3.4750075809E-01          3.5297816145E-01          9.0174022966E+02          0.0000000000E+00          1.6516610283E+01          1.6813993240E+01          1.3924276496E+00          3.8469096045E+03          0.0000000000E+00          9.5851460111E-01          1.2533555671E+02          1.5389157376E+00          8.6276609550E+01          3.2370238640E+03          3.8468749560E+03          
2022-05-19                21:03:21.601              138.87733334              3333.056000               139.87733334              1652994201.601            0                         963                       1.3999353981E+02          4.4999198914E+01          4.1617187500E+01          4.5088127136E+01          4.4998069763E+01          4.6000000000E+01          1.0000000000E+00          4.5811604492E+04          0.0000000000E+00          3.2930575394E-01          3.4126874273E-01          3.3887592322E-01          3.4445956580E-01          3.3746879864E-01          3.4976837918E-01          3.4736999921E-01          3.5293909505E-01          9.0216710779E+02          0.0000000000E+00          1.6611320541E+01          1.6910875050E+01          1.3945623566E+00          3.8388931064E+03          0.0000000000E+00          9.5851460111E-01          1.2896011863E+02          1.5389157376E+00          8.6276609550E+01          3.2370238640E+03          3.8468749560E+03          
2022-05-19                21:03:22.589              138.87734479              3333.056275               139.87734479              1652994202.590            0                         963                       1.3999500764E+02          4.4999198914E+01          4.1623184019E+01          4.5088127136E+01          4.4998069763E+01          4.7000000000E+01          1.0000000000E+00          4.5811812926E+04          0.0000000000E+00          3.2109404279E-01          3.4034295148E-01          3.3865172895E-01          3.4444460136E-01          3.2907141585E-01          3.4881793668E-01          3.4713776602E-01          3.5292427250E-01          9.0296644236E+02          0.0000000000E+00          1.6788397427E+01          1.7091901839E+01          1.3979893075E+00          3.8238777227E+03          0.0000000000E+00          9.2060475876E-01          1.2896011863E+02          1.5003498554E+00          8.6276609550E+01          3.2370238640E+03          3.8468749560E+03          
2022-05-19                21:03:23.329              138.87735336              3333.056481               139.87735336              1652994203.330            0                         963                       1.3999500764E+02          4.4999198914E+01          4.1623184019E+01          4.5088127136E+01          4.4998069763E+01          4.7000000000E+01          1.0000000000E+00          4.5811812926E+04          0.0000000000E+00          3.2154284048E-01          3.3896443576E-01          3.3826621681E-01          3.4444866691E-01          3.2954641342E-01          3.4740343305E-01          3.4673807612E-01          3.5292900099E-01          9.0289210028E+02          0.0000000000E+00          1.6920891667E+01          1.7227362085E+01          1.4005538845E+00          3.8126428198E+03          0.0000000000E+00          9.2060475876E-01          1.2896011863E+02          1.5003498554E+00          8.6276609550E+01          3.2370238640E+03          3.8468749560E+03          
2022-05-19                21:03:23.957              138.87736061              3333.056655               139.87736061              1652994203.957            0                         963                       1.4000577784E+02          4.4999158744E+01          4.1597920475E+01          4.5088086967E+01          4.4998103238E+01          2.5000000000E+01          1.0000000000E+00          4.5812263618E+04          0.0000000000E+00          3.1781532738E-01          3.3752043849E-01          3.3801058069E-01          3.4444335324E-01          3.2573767357E-01          3.4592192441E-01          3.4647557109E-01          3.5292415780E-01          9.1584027325E+02          0.0000000000E+00          1.7033153737E+01          1.7342144328E+01          1.4027271308E+00          3.8031234760E+03          0.0000000000E+00          9.2060475876E-01          1.2896011863E+02          1.5003498554E+00          8.6276609550E+01          3.4486901370E+03          3.8468749560E+03          
2022-05-19                21:03:25.075              138.87737355              3333.056965               139.87737355              1652994205.075            0                         963                       1.4000577784E+02          4.4999158744E+01          4.1597920475E+01          4.5088086967E+01          4.4998103238E+01          4.7000000000E+01          1.0000000000E+00          4.5812263618E+04          0.0000000000E+00          3.1116461097E-01          3.3491036654E-01          3.3724248377E-01          3.4446274296E-01          3.1894126709E-01          3.4324337636E-01          3.4568482280E-01          3.5294503788E-01          9.3892955011E+02          0.0000000000E+00          1.7066932737E+01          1.7377404972E+01          1.4065995662E+00          3.7861494794E+03          0.0000000000E+00          8.9682469933E-01          1.2896011863E+02          1.4629194291E+00          8.6276609550E+01          3.4486901370E+03          3.8468749560E+03          
2022-05-19                21:03:25.821              138.87738219              3333.057173               139.87738219              1652994205.821            0                         963                       1.4000577784E+02          4.4999158744E+01          4.1597920475E+01          4.5088086967E+01          4.4998103238E+01          4.7000000000E+01          1.0000000000E+00          4.5812263618E+04          0.0000000000E+00          3.1161580173E-01          3.3328303456E-01          3.3673002852E-01          3.4441595894E-01          3.1941843839E-01          3.4157392337E-01          3.4515822641E-01          3.5289775818E-01          9.3885558096E+02          0.0000000000E+00          1.7089472144E+01          1.7400935086E+01          1.4091839631E+00          3.7748234088E+03          0.0000000000E+00          8.9682469933E-01          1.2896011863E+02          1.4629194291E+00          8.6276609550E+01          3.4486901370E+03          3.8468749560E+03          
2022-05-19                21:03:26.377              138.87738862              3333.057327               139.87738862              1652994206.377            0                         963                       1.3999679524E+02          4.4999015808E+01          4.1606164384E+01          4.5087944031E+01          4.4998222351E+01          2.0000000000E+00          1.0000000000E+00          4.5811026274E+04          0.0000000000E+00          3.2177727286E-01          3.3193596112E-01          3.3654311907E-01          3.4439482009E-01          3.2984827437E-01          3.4019171401E-01          3.4496685201E-01          3.5287677940E-01          9.6137600931E+02          0.0000000000E+00          1.7106270813E+01          1.7418473207E+01          1.4111103765E+00          3.7663820920E+03          0.0000000000E+00          8.9682469933E-01          1.2896011863E+02          1.4629194291E+00          8.7452010225E+01          3.4486901370E+03          3.7663448285E+03          
2022-05-19                21:03:26.905              138.87739475              3333.057474               139.87739475              1652994206.906            0                         963                       1.4000825500E+02          4.4999015808E+01          4.1562500000E+01          4.5087944031E+01          4.4998222351E+01          4.6000000000E+01          1.0000000000E+00          4.5812671875E+04          0.0000000000E+00          3.3150832647E-01          3.3192527025E-01          3.3633835000E-01          3.4439529753E-01          3.3980685937E-01          3.4018209264E-01          3.4475595108E-01          3.5287789953E-01          9.8282674351E+02          0.0000000000E+00          1.7123448125E+01          1.7435250056E+01          1.4079386599E+00          3.7620781049E+03          0.0000000000E+00          8.9682469933E-01          1.4499898612E+02          1.4629194291E+00          8.7452010225E+01          3.4486901370E+03          3.7663448285E+03          
2022-05-19                21:03:27.890              138.87740613              3333.057747               139.87740613              1652994207.890            0                         963                       1.3999881196E+02          4.4999015808E+01          4.1608050847E+01          4.5087944031E+01          4.4998222351E+01          4.7000000000E+01          1.0000000000E+00          4.5811744552E+04          0.0000000000E+00          3.4893683560E-01          3.3130178925E-01          3.3635373660E-01          3.4440673717E-01          3.5765412299E-01          3.3954044203E-01          3.4477070201E-01          3.5288993032E-01          1.0227286130E+03          0.0000000000E+00          1.7156787498E+01          1.7468416740E+01          1.4044808850E+00          3.7540706344E+03          0.0000000000E+00          9.7457854285E-01          1.4499898612E+02          1.6507706758E+00          8.7452010225E+01          3.4486901370E+03          3.7663448285E+03          
2022-05-19                21:03:28.631              138.87741471              3333.057953               139.87741471              1652994208.631            0                         963                       1.3999881196E+02          4.4999015808E+01          4.1608050847E+01          4.5087944031E+01          4.4998222351E+01          4.7000000000E+01          1.0000000000E+00          4.5811744552E+04          0.0000000000E+00          3.4896712307E-01          3.3069808688E-01          3.3622317566E-01          3.4444643075E-01          3.5766870474E-01          3.3891810781E-01          3.4463506544E-01          3.5293113192E-01          1.0226894572E+03          0.0000000000E+00          1.7181893856E+01          1.7493391199E+01          1.4018774525E+00          3.7480404880E+03          0.0000000000E+00          9.7457854285E-01          1.4499898612E+02          1.6507706758E+00          8.7452010225E+01          3.4486901370E+03          3.7663448285E+03          
2022-05-19                21:03:29.197              138.87742126              3333.058110               139.87742126              1652994209.197            0                         963                       1.4000186793E+02          4.4999157740E+01          4.1575068556E+01          4.5087926289E+01          4.4998186868E+01          2.5000000000E+01          1.0000000000E+00          4.5811201825E+04          0.0000000000E+00          3.4438287397E-01          3.3000010164E-01          3.3632517189E-01          3.4447456244E-01          3.5295665412E-01          3.3819843156E-01          3.4473908530E-01          3.5296042766E-01          9.7934590097E+02          0.0000000000E+00          1.7201070978E+01          1.7512466496E+01          1.3998891206E+00          3.7434344194E+03          0.0000000000E+00          9.7457854285E-01          1.4499898612E+02          1.6507706758E+00          8.7452010225E+01          3.4892184321E+03          3.7663448285E+03          
2022-05-19                21:03:30.243              138.87743337              3333.058401               139.87743337              1652994210.243            0                         963                       1.4000186793E+02          4.4999157740E+01          4.1575068556E+01          4.5087926289E+01          4.4998186868E+01          4.7000000000E+01          1.0000000000E+00          4.5811201825E+04          0.0000000000E+00          3.3590201116E-01          3.2921845064E-01          3.3602219244E-01          3.4448884366E-01          3.4424023616E-01          3.3738816048E-01          3.4442612867E-01          3.5297569713E-01          8.9924677592E+02          0.0000000000E+00          1.6985305893E+01          1.7291973452E+01          1.3962101407E+00          3.7349219769E+03          0.0000000000E+00          9.4576329420E-01          1.4499898612E+02          1.5472344785E+00          8.7452010225E+01          3.4892184321E+03          3.7663448285E+03          
2022-05-19                21:03:30.982              138.87744192              3333.058606               139.87744192              1652994210.982            0                         963                       1.4000186793E+02          4.4999157740E+01          4.1575068556E+01          4.5087926289E+01          4.4998186868E+01          4.7000000000E+01          1.0000000000E+00          4.5811201825E+04          0.0000000000E+00          3.3592505127E-01          3.2976376315E-01          3.3589325269E-01          3.4446922469E-01          3.4424803780E-01          3.3794365221E-01          3.4429213572E-01          3.5295600035E-01          8.9920929386E+02          0.0000000000E+00          1.6832867569E+01          1.7136207543E+01          1.3936113921E+00          3.7289079880E+03          0.0000000000E+00          9.4576329420E-01          1.4499898612E+02          1.5472344785E+00          8.7452010225E+01          3.4892184321E+03          3.7663448285E+03          
2022-05-19                21:03:31.540              138.87744839              3333.058761               139.87744839              1652994211.541            0                         963                       1.4000476283E+02          4.4999259949E+01          4.1562500000E+01          4.5087913513E+01          4.4998161316E+01          2.0000000000E+00          1.0000000000E+00          4.5812001819E+04          0.0000000000E+00          3.2591051474E-01          3.2966743194E-01          3.3576846847E-01          3.4442433208E-01          3.3397133732E-01          3.3784434434E-01          3.4416312574E-01          3.5291039587E-01          8.6421232943E+02          0.0000000000E+00          1.6717559155E+01          1.7018389050E+01          1.3916458781E+00          3.7243587408E+03          0.0000000000E+00          9.4576329420E-01          1.4499898612E+02          1.5472344785E+00          8.5901688256E+01          3.4892184321E+03          3.7243265755E+03          
2022-05-19                21:03:32.069              138.87745450              3333.058908               139.87745450              1652994212.069            0                         963                       1.3999783516E+02          4.4999259949E+01          4.1562500000E+01          4.5087913513E+01          4.4998161316E+01          4.6000000000E+01          1.0000000000E+00          4.5811273153E+04          0.0000000000E+00          3.1662973741E-01          3.2967347209E-01          3.3544144416E-01          3.4435432050E-01          3.2448400129E-01          3.3784812297E-01          3.4382627848E-01          3.5283879287E-01          8.3108178346E+02          0.0000000000E+00          1.6604962137E+01          1.6904729030E+01          1.3960610873E+00          3.7085676583E+03          0.0000000000E+00          9.4576329420E-01          1.0886176020E+02          1.5472344785E+00          8.5901688256E+01          3.4892184321E+03          3.7243265755E+03          
2022-05-19                21:03:33.059              138.87746596              3333.059183               139.87746596              1652994213.059            0                         963                       1.3999821291E+02          4.4999259949E+01          4.1562500000E+01          4.5087913513E+01          4.4998161316E+01          4.7000000000E+01          1.0000000000E+00          4.5811003793E+04          0.0000000000E+00          3.0016304671E-01          3.2983468746E-01          3.3490934948E-01          3.4425847953E-01          3.0763113358E-01          3.3801241556E-01          3.4327953301E-01          3.5274110995E-01          7.6896052087E+02          0.0000000000E+00          1.6391913501E+01          1.6688886840E+01          1.4009496133E+00          3.6789615561E+03          0.0000000000E+00          8.6960328767E-01          1.0886176020E+02          1.4792455674E+00          8.5901688256E+01          3.4892184321E+03          3.7243265755E+03          
2022-05-19                21:03:33.805              138.87747459              3333.059390               139.87747459              1652994213.805            0                         963                       1.3999821291E+02          4.4999259949E+01          4.1562500000E+01          4.5087913513E+01          4.4998161316E+01          4.7000000000E+01          1.0000000000E+00          4.5811003793E+04          0.0000000000E+00          3.0114473906E-01          3.3082703513E-01          3.3431030033E-01          3.4418861067E-01          3.0865760372E-01          3.3903012683E-01          3.4266336654E-01          3.5267012547E-01          7.6881646976E+02          0.0000000000E+00          1.6231373633E+01          1.6526224103E+01          1.4046341692E+00          3.6566524448E+03          0.0000000000E+00          8.6960328767E-01          1.0886176020E+02          1.4792455674E+00          8.5901688256E+01          3.4892184321E+03          3.7243265755E+03          
2022-05-19                21:03:34.782              138.87748590              3333.059662               139.87748590              1652994214.782            0                         963                       1.4000200582E+02          4.4999364166E+01          4.1562500000E+01          4.5088043785E+01          4.4998057099E+01          2.5000000000E+01          1.0000000000E+00          4.5811873893E+04          0.0000000000E+00          2.9332020472E-01          3.3286455581E-01          3.3371626967E-01          3.4413006980E-01          3.0066134365E-01          3.4112045754E-01          3.4205347516E-01          3.5261125169E-01          8.5009607060E+02          0.0000000000E+00          1.6021122486E+01          1.6313169562E+01          1.4094607980E+00          3.6274351936E+03          0.0000000000E+00          8.6960328767E-01          1.0886176020E+02          1.4792455674E+00          8.5901688256E+01          3.2402239285E+03          3.7243265755E+03          
